Block,Location,Seq,Co.,Donor_ID,Recipient_ID,Stage,Plant_ID,date_1,date_2,date_3,date_4,date_5,Location,Recipient_ID,Plant_ID,date_1,date_2,date_3,date_4,date_5,flr_P
2,79,210,3,BB_169,BB_76,Flow Date,3,,,,,,79,BB_76,7,,,,,,
2,79,210,3,BB_169,BB_76,Flow Date,4,,,,,,79,BB_76,8,,,,,,
2,79,211,4,BB_1,BB_72,Flow Date,1,,,,,,79,BB_72,5,,,,,,
2,79,211,4,BB_1,BB_72,Flow Date,2,,,,,,79,BB_72,6,,,,,,
2,79,211,4,BB_1,BB_72,Flow Date,3,,,,,,79,BB_72,7,,,,,,
2,79,211,4,BB_1,BB_72,Flow Date,4,,,,,,79,BB_72,8,,,,,,
2,79,212,5,BB_51,BB_105,Flow Date,1,,,,,,79,BB_105,5,,,,,,
2,79,212,5,BB_51,BB_105,Flow Date,2,,,,,,79,BB_105,6,,,,,,
2,79,212,5,BB_51,BB_105,Flow Date,3,,,,,,79,BB_105,7,,,,,,
2,79,212,5,BB_51,BB_105,Flow Date,4,,,,,,79,BB_105,8,,,,,,
2,80,213,3,BB_144,BB_207,Flow Date,1,,,,,,80,BB_207,5,,,,,,
2,80,213,3,BB_144,BB_207,Flow Date,2,,,,,,80,BB_207,6,,,,,,
2,80,213,3,BB_144,BB_207,Flow Date,3,,,,,,80,BB_207,7,,,,,,
2,80,213,3,BB_144,BB_207,Flow Date,4,,,,,,80,BB_207,8,,,,,,
2,80,214,2,BB_066,BB_19,Flow Date,1,,,,,,80,BB_19,5,,,,,,
2,80,214,2,BB_066,BB_19,Flow Date,2,,,,,,80,BB_19,6,,,,,,
2,80,214,2,BB_066,BB_19,Flow Date,3,,,,,,80,BB_19,7,,,,,,
2,80,214,2,BB_066,BB_19,Flow Date,4,,,,,,80,BB_19,8,,,,,,
2,80,215,2,BB_055,BB_145,Flow Date,1,,,,,,80,BB_145,5,,,,,,
2,80,215,2,BB_055,BB_145,Flow Date,2,,,,,,80,BB_145,6,,,,,,
2,80,215,2,BB_055,BB_145,Flow Date,3,,,,,,80,BB_145,7,,,,,,
2,80,215,2,BB_055,BB_145,Flow Date,4,,,,,,80,BB_145,8,,,,,,
W1,80.5,,5,BB_176,BB_59,Flow Date,1,,,,,,80.5,BB_59,5,,,,,,
W1,80.5,,5,BB_176,BB_59,Flow Date,2,,,,,,80.5,BB_59,6,,,,,,
W1,80.5,,5,BB_176,BB_59,Flow Date,3,,,,,,80.5,BB_59,7,,,,,,
W1,80.5,,5,BB_176,BB_59,Flow Date,4,,,,,,80.5,BB_59,8,,,,,,
W1,80.5,,4,BB_125,BB_137,Flow Date,1,,,,,,80.5,BB_137,5,,,,,,
W1,80.5,,4,BB_125,BB_137,Flow Date,2,,,,,,80.5,BB_137,6,,,,,,
W1,80.5,,4,BB_125,BB_137,Flow Date,3,,,,,,80.5,BB_137,7,,,,,,
W1,80.5,,4,BB_125,BB_137,Flow Date,4,,,,,,80.5,BB_137,8,,,,,,
W1,80.5,,2,BB_014,BB_102,Flow Date,1,,,,,,80.5,BB_102,5,,,,,,
W1,80.5,,2,BB_014,BB_102,Flow Date,2,,,,,,80.5,BB_102,6,,,,,,
W1,80.5,,2,BB_014,BB_102,Flow Date,3,,,,,,80.5,BB_102,7,,,,,,
W1,80.5,,2,BB_014,BB_102,Flow Date,4,,,,,,80.5,BB_102,8,,,,,,
2,81,216,1,BB_100,BB_113,Flow Date,1,,,,,,81,BB_113,5,,,,,,
2,81,216,1,BB_100,BB_113,Flow Date,2,,,,,,81,BB_113,6,,,,,,
2,81,216,1,BB_100,BB_113,Flow Date,3,,,,,,81,BB_113,7,,,,,,
2,81,216,1,BB_100,BB_113,Flow Date,4,,,,,,81,BB_113,8,,,,,,
2,81,217,5,BB_141,BB_3,Flow Date,1,,,,,,81,BB_3,5,,,,,,
2,81,217,5,BB_141,BB_3,Flow Date,2,,,,,,81,BB_3,6,,,,,,
2,81,217,5,BB_141,BB_3,Flow Date,3,,,,,,81,BB_3,7,,,,,,
2,81,217,5,BB_141,BB_3,Flow Date,4,,,,,,81,BB_3,8,,,,,,
2,81,218,1,BB_194,BB_159,Flow Date,1,,,,,,81,BB_159,5,,,,,,
2,81,218,1,BB_194,BB_159,Flow Date,2,,,,,,81,BB_159,6,,,,,,
2,81,218,1,BB_194,BB_159,Flow Date,3,,,,,,81,BB_159,7,,,,,,
2,81,218,1,BB_194,BB_159,Flow Date,4,,,,,,81,BB_159,8,,,,,,
2,82,219,4,BB_47,BB_131,Flow Date,1,,,,,,82,BB_131,5,,,,,,
2,82,219,4,BB_47,BB_131,Flow Date,2,,,,,,82,BB_131,6,,,,,,
2,82,219,4,BB_47,BB_131,Flow Date,3,,,,,,82,BB_131,7,,,,,,
2,82,219,4,BB_47,BB_131,Flow Date,4,,,,,,82,BB_131,8,,,,,,
2,82,220,1,BB_202,BB_25,Flow Date,1,,,,,,82,BB_25,5,,,,,,
2,82,220,1,BB_202,BB_25,Flow Date,2,,,,,,82,BB_25,6,,,,,,
2,82,220,1,BB_202,BB_25,Flow Date,3,,,,,,82,BB_25,7,,,,,,
2,82,220,1,BB_202,BB_25,Flow Date,4,,,,,,82,BB_25,8,,,,,,
2,82,221,4,BB_5,BB_166,Flow Date,1,,,,,,82,BB_166,5,,,,,,
2,82,221,4,BB_5,BB_166,Flow Date,2,,,,,,82,BB_166,6,,,,,,
2,82,221,4,BB_5,BB_166,Flow Date,3,,,,,,82,BB_166,7,,,,,,
2,82,221,4,BB_5,BB_166,Flow Date,4,,,,,,82,BB_166,8,,,,,,
2,82,222,3,BB_38,BB_42,Flow Date,1,,,,,,82,BB_42,5,,,,,,
2,82,222,3,BB_38,BB_42,Flow Date,2,,,,,,82,BB_42,6,,,,,,
2,82,222,3,BB_38,BB_42,Flow Date,3,,,,,,82,BB_42,7,,,,,,
2,82,222,3,BB_38,BB_42,Flow Date,4,,,,,,82,BB_42,8,,,,,,
2,83,223,2,BB_014,BB_102,Flow Date,1,,,,,,83,BB_102,5,,,,,,
2,83,223,2,BB_014,BB_102,Flow Date,2,,,,,,83,BB_102,6,,,,,,
2,83,223,2,BB_014,BB_102,Flow Date,3,,,,,,83,BB_102,7,,,,,,
2,83,223,2,BB_014,BB_102,Flow Date,4,,,,,,83,BB_102,8,,,,,,
2,83,224,2,BB_142,BB_93,Flow Date,1,,,,,,83,BB_93,5,,,,,,
2,83,224,2,BB_142,BB_93,Flow Date,2,,,,,,83,BB_93,6,,,,,,
2,83,224,2,BB_142,BB_93,Flow Date,3,,,,,,83,BB_93,7,,,,,,
2,83,224,2,BB_142,BB_93,Flow Date,4,,,,,,83,BB_93,8,,,,,,
2,83,225,6,BB_171,BB_39,Flow Date,1,,,,,,83,BB_39,5,,,,,,
2,83,225,6,BB_171,BB_39,Flow Date,2,,,,,,83,BB_39,6,,,,,,
2,83,225,6,BB_171,BB_39,Flow Date,3,,,,,,83,BB_39,7,,,,,,
2,83,225,6,BB_171,BB_39,Flow Date,4,,,,,,83,BB_39,8,,,,,,
2,83,226,1,BB_028,BB_109,Flow Date,1,,,,,,83,BB_109,5,,,,,,
2,83,226,1,BB_028,BB_109,Flow Date,2,,,,,,83,BB_109,6,,,,,,
2,83,226,1,BB_028,BB_109,Flow Date,3,,,,,,83,BB_109,7,,,,,,
2,83,226,1,BB_028,BB_109,Flow Date,4,,,,,,83,BB_109,8,,,,,,
2,84,227,2,BB_196,BB_186,Flow Date,1,,,,,,84,BB_186,5,,,,,,
2,84,227,2,BB_196,BB_186,Flow Date,2,,,,,,84,BB_186,6,,,,,,
2,84,227,2,BB_196,BB_186,Flow Date,3,,,,,,84,BB_186,7,,,,,,
2,84,227,2,BB_196,BB_186,Flow Date,4,,,,,,84,BB_186,8,,,,,,
2,84,228,3,BB_115,BB_187,Flow Date,1,,,,,,84,BB_187,5,,,,,,
2,84,228,3,BB_115,BB_187,Flow Date,2,,,,,,84,BB_187,6,,,,,,
2,84,228,3,BB_115,BB_187,Flow Date,3,,,,,,84,BB_187,7,,,,,,
2,84,228,3,BB_115,BB_187,Flow Date,4,,,,,,84,BB_187,8,,,,,,
2,84,229,2,BB_014,BB_152,Flow Date,1,,,,,,84,BB_152,5,,,,,,
2,84,229,2,BB_014,BB_152,Flow Date,2,,,,,,84,BB_152,6,,,,,,
2,84,229,2,BB_014,BB_152,Flow Date,3,,,,,,84,BB_152,7,,,,,,
2,84,229,2,BB_014,BB_152,Flow Date,4,,,,,,84,BB_152,8,,,,,,
2,85,230,5,BB_141,BB_29,Flow Date,1,,,,,,85,BB_29,5,,,,,,
2,85,230,5,BB_141,BB_29,Flow Date,2,,,,,,85,BB_29,6,,,,,,
2,85,230,5,BB_141,BB_29,Flow Date,3,,,,,,85,BB_29,7,,,,,,
2,85,230,5,BB_141,BB_29,Flow Date,4,,,,,,85,BB_29,8,,,,,,
2,85,231,4,BB_47,BB_193,Flow Date,1,,,,,,85,BB_193,5,,,,,,
2,85,231,4,BB_47,BB_193,Flow Date,2,,,,,,85,BB_193,6,,,,,,
2,85,231,4,BB_47,BB_193,Flow Date,3,,,,,,85,BB_193,7,,,,,,
2,85,231,4,BB_47,BB_193,Flow Date,4,,,,,,85,BB_193,8,,,,,,
2,85,232,3,BB_174,BB_2,Flow Date,1,,,,,,85,BB_2,5,,,,,,
2,85,232,3,BB_174,BB_2,Flow Date,2,,,,,,85,BB_2,6,,,,,,
2,85,232,3,BB_174,BB_2,Flow Date,3,,,,,,85,BB_2,7,,,,,,
2,85,232,3,BB_174,BB_2,Flow Date,4,,,,,,85,BB_2,8,,,,,,
2,85,233,1,BB_075,BB_79,Flow Date,1,,,,,,85,BB_79,5,,,,,,
2,85,233,1,BB_075,BB_79,Flow Date,2,,,,,,85,BB_79,6,,,,,,
2,85,233,1,BB_075,BB_79,Flow Date,3,,,,,,85,BB_79,7,,,,,,
2,85,233,1,BB_075,BB_79,Flow Date,4,,,,,,85,BB_79,8,,,,,,
2,86,234,5,BB_108,BB_189,Flow Date,1,,,,,,86,BB_189,5,,,,,,
2,86,234,5,BB_108,BB_189,Flow Date,2,25-Feb,,,,,86,BB_189,6,,,,,,
2,86,234,5,BB_108,BB_189,Flow Date,3,,,,,,86,BB_189,7,4-Mar,,,,,
2,86,234,5,BB_108,BB_189,Flow Date,4,4-Mar,,,,,86,BB_189,8,,,,,,
2,86,235,2,BB_107,BB_179,Flow Date,1,,,,,,86,BB_179,5,,,,,,
2,86,235,2,BB_107,BB_179,Flow Date,2,,,,,,86,BB_179,6,,,,,,
2,86,235,2,BB_107,BB_179,Flow Date,3,,,,,,86,BB_179,7,,,,,,
2,86,235,2,BB_107,BB_179,Flow Date,4,,,,,,86,BB_179,8,4-Mar,,,,,
2,86,236,2,BB_182,BB_103,Flow Date,1,,,,,,86,BB_103,5,,,,,,
2,86,236,2,BB_182,BB_103,Flow Date,2,,,,,,86,BB_103,6,,,,,,
2,86,236,2,BB_182,BB_103,Flow Date,3,,,,,,86,BB_103,7,,,,,,
2,86,236,2,BB_182,BB_103,Flow Date,4,,,,,,86,BB_103,8,,,,,,
2,86,237,3,BB_115,BB_77,Flow Date,1,,,,,,86,BB_77,5,,,,,,
2,86,237,3,BB_115,BB_77,Flow Date,2,,,,,,86,BB_77,6,,,,,,
2,86,237,3,BB_115,BB_77,Flow Date,3,4-Mar,,,,,86,BB_77,7,25-Feb,,,,,
2,86,237,3,BB_115,BB_77,Flow Date,4,25-Feb,,,,,86,BB_77,8,,,,,,
2,87,238,4,BB_125,BB_137,Flow Date,1,,,,,,87,BB_137,5,,,,,,
2,87,238,4,BB_125,BB_137,Flow Date,2,,,,,,87,BB_137,6,,,,,,
2,87,238,4,BB_125,BB_137,Flow Date,3,,,,,,87,BB_137,7,,,,,,
2,87,238,4,BB_125,BB_137,Flow Date,4,,,,,,87,BB_137,8,,,,,,
2,87,239,1,BB_023,BB_206,Flow Date,1,,,,,,87,BB_206,5,,,,,,
2,87,239,1,BB_023,BB_206,Flow Date,2,25-Feb,,,,,87,BB_206,6,,,,,,
2,87,239,1,BB_023,BB_206,Flow Date,3,,,,,,87,BB_206,7,,,,,,
2,87,239,1,BB_023,BB_206,Flow Date,4,,,,,,87,BB_206,8,4-Mar,,,,,
2,87,240,2,BB_066,BB_87,Flow Date,1,,,,,,87,BB_87,5,,,,,,
2,87,240,2,BB_066,BB_87,Flow Date,2,,,,,,87,BB_87,6,,,,,,
2,87,240,2,BB_066,BB_87,Flow Date,3,,,,,,87,BB_87,7,,,,,,
2,87,240,2,BB_066,BB_87,Flow Date,4,,,,,,87,BB_87,8,,,,,,
2,87,241,1,BB_122,BB_126,Flow Date,1,,,,,,87,BB_126,5,,,,,,
2,87,241,1,BB_122,BB_126,Flow Date,2,,,,,,87,BB_126,6,,,,,,
2,87,241,1,BB_122,BB_126,Flow Date,3,,,,,,87,BB_126,7,,,,,,
2,87,241,1,BB_122,BB_126,Flow Date,4,,,,,,87,BB_126,8,,,,,,
2,88,242,5,BB_176,BB_17,Flow Date,1,,,,,,88,BB_17,5,,,,,,
2,88,242,5,BB_176,BB_17,Flow Date,2,25-Feb,,,,,88,BB_17,6,,,,,,
2,88,242,5,BB_176,BB_17,Flow Date,3,,,,,,88,BB_17,7,,,,,,
2,88,242,5,BB_176,BB_17,Flow Date,4,,,,,,88,BB_17,8,,,,,,
2,88,243,3,BB_38,BB_149,Flow Date,1,,,,,,88,BB_149,5,,,,,,
2,88,243,3,BB_38,BB_149,Flow Date,2,,,,,,88,BB_149,6,,,,,,
2,88,243,3,BB_38,BB_149,Flow Date,3,,,,,,88,BB_149,7,,,,,,
2,88,243,3,BB_38,BB_149,Flow Date,4,,,,,,88,BB_149,8,,,,,,
2,88,244,3,BB_11,BB_116,Flow Date,1,,,,,,88,BB_116,5,,,,,,
2,88,244,3,BB_11,BB_116,Flow Date,2,,,,,,88,BB_116,6,,,,,,
2,88,244,3,BB_11,BB_116,Flow Date,3,,,,,,88,BB_116,7,,,,,,
2,88,244,3,BB_11,BB_116,Flow Date,4,,,,,,88,BB_116,8,,,,,,
2,88,245,4,BB_177,BB_140,Flow Date,1,,,,,,88,BB_140,5,,,,,,
2,88,245,4,BB_177,BB_140,Flow Date,2,,,,,,88,BB_140,6,,,,,,
2,88,245,4,BB_177,BB_140,Flow Date,3,,,,,,88,BB_140,7,,,,,,
2,88,245,4,BB_177,BB_140,Flow Date,4,,,,,,88,BB_140,8,,,,,,
2,89,246,1,BB_162,BB_154,Flow Date,1,,,,,,89,BB_154,5,,,,,,
2,89,246,1,BB_162,BB_154,Flow Date,2,,,,,,89,BB_154,6,,,,,,
2,89,246,1,BB_162,BB_154,Flow Date,3,,,,,,89,BB_154,7,,,,,,
2,89,246,1,BB_162,BB_154,Flow Date,4,,,,,,89,BB_154,8,,,,,,
2,89,247,5,BB_91,BB_139,Flow Date,1,,,,,,89,BB_139,5,,,,,,
2,89,247,5,BB_91,BB_139,Flow Date,2,,,,,,89,BB_139,6,,,,,,
2,89,247,5,BB_91,BB_139,Flow Date,3,,,,,,89,BB_139,7,,,,,,
2,89,247,5,BB_91,BB_139,Flow Date,4,,,,,,89,BB_139,8,,,,,,
2,89,248,2,BB_014,BB_185,Flow Date,1,,,,,,89,BB_185,5,,,,,,
2,89,248,2,BB_014,BB_185,Flow Date,2,,,,,,89,BB_185,6,,,,,,
2,89,248,2,BB_014,BB_185,Flow Date,3,,,,,,89,BB_185,7,,,,,,
2,89,248,2,BB_014,BB_185,Flow Date,4,,,,,,89,BB_185,8,,,,,,
2,89,249,1,BB_122,BB_208,Flow Date,1,,,,,,89,BB_208,5,,,,,,
2,89,249,1,BB_122,BB_208,Flow Date,2,,,,,,89,BB_208,6,,,,,,
2,89,249,1,BB_122,BB_208,Flow Date,3,,,,,,89,BB_208,7,,,,,,
2,89,249,1,BB_122,BB_208,Flow Date,4,,,,,,89,BB_208,8,,,,,,
W1,90,,1,BB_075,BB_164,Flow Date,1,,,,,,90,BB_164,5,,,,,,
W1,90,,1,BB_075,BB_164,Flow Date,2,,,,,,90,BB_164,6,,,,,,
W1,90,,1,BB_075,BB_164,Flow Date,3,,,,,,90,BB_164,7,,,,,,
W1,90,,1,BB_075,BB_164,Flow Date,4,,,,,,90,BB_164,8,,,,,,
W1,90,,4,BB_125,BB_24,Flow Date,1,,,,,,90,BB_24,5,,,,,,
W1,90,,4,BB_125,BB_24,Flow Date,2,,,,,,90,BB_24,6,,,,,,
W1,90,,4,BB_125,BB_24,Flow Date,3,,,,,,90,BB_24,7,,,,,,
W1,90,,4,BB_125,BB_24,Flow Date,4,,,,,,90,BB_24,8,,,,,,
W1,90,,1,BB_075,BB_79,Flow Date,1,,,,,,90,BB_79,5,,,,,,
W1,90,,1,BB_075,BB_79,Flow Date,2,,,,,,90,BB_79,6,,,,,,
W1,90,,1,BB_075,BB_79,Flow Date,3,,,,,,90,BB_79,7,,,,,,
W1,90,,1,BB_075,BB_79,Flow Date,4,,,,,,90,BB_79,8,,,,,,
2,91,250,3,BB_144,BB_158,Flow Date,1,,,,,,91,BB_158,5,,,,,,
2,91,250,3,BB_144,BB_158,Flow Date,2,,,,,,91,BB_158,6,,,,,,
2,91,250,3,BB_144,BB_158,Flow Date,3,,,,,,91,BB_158,7,,,,,,
2,91,250,3,BB_144,BB_158,Flow Date,4,,,,,,91,BB_158,8,,,,,,
2,91,251,5,BB_176,BB_49,Flow Date,1,,,,,,91,BB_49,5,,,,,,
2,91,251,5,BB_176,BB_49,Flow Date,2,,,,,,91,BB_49,6,,,,,,
2,91,251,5,BB_176,BB_49,Flow Date,3,,,,,,91,BB_49,7,,,,,,
2,91,251,5,BB_176,BB_49,Flow Date,4,,,,,,91,BB_49,8,,,,,,
2,91,252,4,BB_26,BB_70,Flow Date,1,,,,,,91,BB_70,5,,,,,,
2,91,252,4,BB_26,BB_70,Flow Date,2,,,,,,91,BB_70,6,,,,,,
2,91,252,4,BB_26,BB_70,Flow Date,3,,,,,,91,BB_70,7,,,,,,
2,91,252,4,BB_26,BB_70,Flow Date,4,,,,,,91,BB_70,8,,,,,,
2,91,253,4,BB_130,BB_7,Flow Date,1,,,,,,91,BB_7,5,,,,,,
2,91,253,4,BB_130,BB_7,Flow Date,2,,,,,,91,BB_7,6,,,,,,
2,91,253,4,BB_130,BB_7,Flow Date,3,,,,,,91,BB_7,7,,,,,,
2,91,253,4,BB_130,BB_7,Flow Date,4,,,,,,91,BB_7,8,,,,,,
2,92,254,3,BB_169,BB_160,Flow Date,1,,,,,,92,BB_160,5,,,,,,
2,92,254,3,BB_169,BB_160,Flow Date,2,,,,,,92,BB_160,6,,,,,,
2,92,254,3,BB_169,BB_160,Flow Date,3,,,,,,92,BB_160,7,,,,,,
2,92,254,3,BB_169,BB_160,Flow Date,4,,,,,,92,BB_160,8,,,,,,
2,92,255,3,BB_174,BB_10,Flow Date,1,,,,,,92,BB_10,5,,,,,,
2,92,255,3,BB_174,BB_10,Flow Date,2,,,,,,92,BB_10,6,,,,,,
2,92,255,3,BB_174,BB_10,Flow Date,3,,,,,,92,BB_10,7,,,,,,
2,92,255,3,BB_174,BB_10,Flow Date,4,,,,,,92,BB_10,8,,,,,,
2,92,256,4,BB_177,BB_117,Flow Date,1,,,,,,92,BB_117,5,,,,,,
2,92,256,4,BB_177,BB_117,Flow Date,2,,,,,,92,BB_117,6,,,,,,
2,92,256,4,BB_177,BB_117,Flow Date,3,,,,,,92,BB_117,7,,,,,,
2,92,256,4,BB_177,BB_117,Flow Date,4,,,,,,92,BB_117,8,,,,,,
2,92,257,1,BB_162,BB_80,Flow Date,1,,,,,,92,BB_80,5,,,,,,
2,92,257,1,BB_162,BB_80,Flow Date,2,,,,,,92,BB_80,6,,,,,,
2,92,257,1,BB_162,BB_80,Flow Date,3,,,,,,92,BB_80,7,,,,,,
2,92,257,1,BB_162,BB_80,Flow Date,4,,,,,,92,BB_80,8,,,,,,
2,93,258,5,BB_215,BB_4,Flow Date,1,,,,,,93,BB_4,5,,,,,,
2,93,258,5,BB_215,BB_4,Flow Date,2,,,,,,93,BB_4,6,,,,,,
2,93,258,5,BB_215,BB_4,Flow Date,3,,,,,,93,BB_4,7,,,,,,
2,93,258,5,BB_215,BB_4,Flow Date,4,,,,,,93,BB_4,8,,,,,,
2,93,259,4,BB_175,BB_172,Flow Date,1,,,,,,93,BB_172,5,,,,,,
2,93,259,4,BB_175,BB_172,Flow Date,2,,,,,,93,BB_172,6,,,,,,
2,93,259,4,BB_175,BB_172,Flow Date,3,,,,,,93,BB_172,7,,,,,,
2,93,259,4,BB_175,BB_172,Flow Date,4,,,,,,93,BB_172,8,,,,,,
2,93,260,3,BB_198,BB_138,Flow Date,1,,,,,,93,BB_138,5,,,,,,
2,93,260,3,BB_198,BB_138,Flow Date,2,,,,,,93,BB_138,6,,,,,,
2,93,260,3,BB_198,BB_138,Flow Date,3,,,,,,93,BB_138,7,,,,,,
2,93,260,3,BB_198,BB_138,Flow Date,4,,,,,,93,BB_138,8,,,,,,
2,93,261,1,BB_213,BB_132,Flow Date,1,,,,,,93,BB_132,5,,,,,,
2,93,261,1,BB_213,BB_132,Flow Date,2,,,,,,93,BB_132,6,,,,,,
2,93,261,1,BB_213,BB_132,Flow Date,3,,,,,,93,BB_132,7,,,,,,
2,93,261,1,BB_213,BB_132,Flow Date,4,,,,,,93,BB_132,8,,,,,,
2,94,262,5,BB_91,BB_94,Flow Date,1,,,,,,94,BB_94,5,,,,,,
2,94,262,5,BB_91,BB_94,Flow Date,2,,,,,,94,BB_94,6,,,,,,
2,94,262,5,BB_91,BB_94,Flow Date,3,,,,,,94,BB_94,7,,,,,,
2,94,262,5,BB_91,BB_94,Flow Date,4,,,,,,94,BB_94,8,,,,,,
2,94,263,3,BB_65,BB_13,Flow Date,1,,,,,,94,BB_13,5,,,,,,
2,94,263,3,BB_65,BB_13,Flow Date,2,,,,,,94,BB_13,6,,,,,,
2,94,263,3,BB_65,BB_13,Flow Date,3,,,,,,94,BB_13,7,,,,,,
2,94,263,3,BB_65,BB_13,Flow Date,4,,,,,,94,BB_13,8,,,,,,
2,94,264,1,BB_202,BB_101,Flow Date,1,,,,,,94,BB_101,5,,,,,,
2,94,264,1,BB_202,BB_101,Flow Date,2,,,,,,94,BB_101,6,,,,,,
2,94,264,1,BB_202,BB_101,Flow Date,3,,,,,,94,BB_101,7,,,,,,
2,94,264,1,BB_202,BB_101,Flow Date,4,,,,,,94,BB_101,8,,,,,,
2,95,265,2,BB_182,BB_201,Flow Date,1,,,,,,95,BB_201,5,,,,,,
2,95,265,2,BB_182,BB_201,Flow Date,2,,,,,,95,BB_201,6,,,,,,
2,95,265,2,BB_182,BB_201,Flow Date,3,,,,,,95,BB_201,7,,,,,,
2,95,265,2,BB_182,BB_201,Flow Date,4,,,,,,95,BB_201,8,,,,,,
2,95,266,2,BB_196,BB_88,Flow Date,1,,,,,,95,BB_88,5,,,,,,
2,95,266,2,BB_196,BB_88,Flow Date,2,,,,,,95,BB_88,6,,,,,,
2,95,266,2,BB_196,BB_88,Flow Date,3,,,,,,95,BB_88,7,,,,,,
2,95,266,2,BB_196,BB_88,Flow Date,4,,,,,,95,BB_88,8,,,,,,
2,95,267,2,BB_015,BB_63,Flow Date,1,,,,,,95,BB_63,5,,,,,,
2,95,267,2,BB_015,BB_63,Flow Date,2,,,,,,95,BB_63,6,,,,,,
2,95,267,2,BB_015,BB_63,Flow Date,3,,,,,,95,BB_63,7,,,,,,
2,95,267,2,BB_015,BB_63,Flow Date,4,,,,,,95,BB_63,8,,,,,,
2,96,268,6,BB_188,BB_205 B,Flow Date,1,,,,,,96,BB_205 B,5,,,,,,
2,96,268,6,BB_188,BB_205 B,Flow Date,2,,,,,,96,BB_205 B,6,,,,,,
2,96,268,6,BB_188,BB_205 B,Flow Date,3,,,,,,96,BB_205 B,7,,,,,,
2,96,268,6,BB_188,BB_205 B,Flow Date,4,,,,,,96,BB_205 B,8,,,,,,
2,96,269,5,BB_57,BB_200,Flow Date,1,,,,,,96,BB_200,5,,,,,,
2,96,269,5,BB_57,BB_200,Flow Date,2,,,,,,96,BB_200,6,,,,,,
2,96,269,5,BB_57,BB_200,Flow Date,3,,,,,,96,BB_200,7,,,,,,
2,96,269,5,BB_57,BB_200,Flow Date,4,,,,,,96,BB_200,8,,,,,,
2,96,270,5,BB_91,BB_98,Flow Date,1,,,,,,96,BB_98,5,,,,,,
2,96,270,5,BB_91,BB_98,Flow Date,2,,,,,,96,BB_98,6,,,,,,
2,96,270,5,BB_91,BB_98,Flow Date,3,,,,,,96,BB_98,7,,,,,,
2,96,270,5,BB_91,BB_98,Flow Date,4,,,,,,96,BB_98,8,,,,,,
2,96,271,5,BB_173,BB_44,Flow Date,1,,,,,,96,BB_44,5,,,,,,
2,96,271,5,BB_173,BB_44,Flow Date,2,,,,,,96,BB_44,6,,,,,,
2,96,271,5,BB_173,BB_44,Flow Date,3,,,,,,96,BB_44,7,,,,,,
2,96,271,5,BB_173,BB_44,Flow Date,4,,,,,,96,BB_44,8,,,,,,
2,97,272,2,BB_197,BB_60,Flow Date,1,4-Mar,,,,,97,BB_60,5,,,,,,
2,97,272,2,BB_197,BB_60,Flow Date,2,,,,,,97,BB_60,6,,,,,,
2,97,272,2,BB_197,BB_60,Flow Date,3,,,,,,97,BB_60,7,,,,,,
2,97,272,2,BB_197,BB_60,Flow Date,4,,,,,,97,BB_60,8,,,,,,
2,97,273,1,BB_023,BB_190,Flow Date,1,,,,,,97,BB_190,5,,,,,,
2,97,273,1,BB_023,BB_190,Flow Date,2,,,,,,97,BB_190,6,,,,,,
2,97,273,1,BB_023,BB_190,Flow Date,3,,,,,,97,BB_190,7,,,,,,
2,97,273,1,BB_023,BB_190,Flow Date,4,,,,,,97,BB_190,8,,,,,,
2,97,274,4,BB_47,BB_71,Flow Date,1,,,,,,97,BB_71,5,,,,,,
2,97,274,4,BB_47,BB_71,Flow Date,2,,,,,,97,BB_71,6,,,,,,
2,97,274,4,BB_47,BB_71,Flow Date,3,,,,,,97,BB_71,7,,,,,,
2,97,274,4,BB_47,BB_71,Flow Date,4,,,,,,97,BB_71,8,,,,,,
2,98,275,3,BB_167,BB_110,Flow Date,1,,,,,,98,BB_110,5,,,,,,
2,98,275,3,BB_167,BB_110,Flow Date,2,,,,,,98,BB_110,6,,,,,,
2,98,275,3,BB_167,BB_110,Flow Date,3,,,,,,98,BB_110,7,,,,,,
2,98,275,3,BB_167,BB_110,Flow Date,4,,,,,,98,BB_110,8,,,,,,
2,98,276,2,BB_142,BB_86,Flow Date,1,,,,,,98,BB_86,5,,,,,,
2,98,276,2,BB_142,BB_86,Flow Date,2,,,,,,98,BB_86,6,,,,,,
2,98,276,2,BB_142,BB_86,Flow Date,3,,,,,,98,BB_86,7,,,,,,
2,98,276,2,BB_142,BB_86,Flow Date,4,,,,,,98,BB_86,8,,,,,,
2,99,277,5,BB_217,BB_205 A,Flow Date,1,,,,,,99,BB_205 A,5,,,,,,
2,99,277,5,BB_217,BB_205 A,Flow Date,2,,,,,,99,BB_205 A,6,,,,,,
2,99,277,5,BB_217,BB_205 A,Flow Date,3,,,,,,99,BB_205 A,7,,,,,,
2,99,277,5,BB_217,BB_205 A,Flow Date,4,,,,,,99,BB_205 A,8,,,,,,
2,99,278,5,BB_176,BB_59,Flow Date,1,,,,,,99,BB_59,5,25-Feb,,,,,
2,99,278,5,BB_176,BB_59,Flow Date,2,,,,,,99,BB_59,6,,,,,,
2,99,278,5,BB_176,BB_59,Flow Date,3,,,,,,99,BB_59,7,,,,,,
2,99,278,5,BB_176,BB_59,Flow Date,4,,,,,,99,BB_59,8,,,,,,
2,99,279,3,BB_198,BB_35,Flow Date,1,,,,,,99,BB_35,5,,,,,,
