Transect,Recipient,Plant_ID,F?,3/11,3/17,3/25,04/01,04/08,4/13,4/21,4/28,05/05,5/12,5/20,5/25,,SLA,flr_P,Recipient,Plant_ID,F?,3/11,3/17,3/25,04/01,04/08,4/13,4/21,4/28,05/05,5/12,5/20,5/25,,SLA,flr_P
6,BO_52,3,,,3/17,3/25,04/01,04/08,,,,,,,5/25,,,,BO_52,7,,,3/17,3/25,04/01,04/08,,4/21,,,,,5/25,,5/20,
6,BO_52,4,,,3/17,3/25,04/01,04/08,4/13,,,,,,,,,4/13,BO_52,8,,,,,,,,,,,,,,,,
6,BO_118,1,F,,,3/25,,,,,,,,,,,,,BO_118,5,,,,,,,,,,,,,,,,
6,BO_118,2,,,,3/25,04/01,,,,,,,,,,,,BO_118,6,,,,3/25,,04/08,,,,,,,,,,
6,BO_118,3,,,,3/25,04/01,,,,,,,,,,,,BO_118,7,,3/11,3/17,3/25,04/01,04/08,,,,,,,,,,3/11
6,BO_118,4,,,3/17,3/25,,04/08,,,,,,,,,,,BO_118,8,,,,,,,4/13,4/21,4/28,,,,,,5/20,
6,BO_139,1,,,,3/25,04/01,04/08,,4/21,,,,,,,,,BO_139,5,,,,3/25,04/01,04/08,,,,,,,5/25,,,
6,BO_139,2,,,,3/25,04/01,04/08,,,,,,5/20,5/25,,5/20,,BO_139,6,,,,,,,,,,,,,,,,
6,BO_139,3,,,,3/25,04/01,,,,4/28,05/05,5/12,5/20,5/25,,,,BO_139,7,,,,3/25,04/01,04/08,4/13,4/21,,05/05,5/12,5/20,,,,
6,BO_139,4,,,,,,,,,,,,,,,,,BO_139,8,F,,,3/25,04/01,04/08,,,,,,,5/25,,,3/25
6,BO_78,1,,,,,,,,,,,,,,,,,BO_78,5,,,,3/25,,,,,,,,,,,5/20,
6,BO_78,2,,,,3/25,04/01,04/08,,,,,,,,,,,BO_78,6,,,,3/25,04/01,04/08,,,,,,,,,,
6,BO_78,3,,,,3/25,,,,,,,,,,,,,BO_78,7,,,,,,,,,,,,,,,,
6,BO_78,4,F,,,3/25,04/01,,,,,,,,,,,3/25,BO_78,8,,,,3/25,04/01,04/08,4/13,,,05/05,5/12,5/20,,,,4/13
6,BO_127,1,,,,,,,,,,,,,,,,,BO_127,5,F,,,3/25,,04/08,,,,,,,,,,3/25
6,BO_127,2,F,,,3/25,04/01,04/08,,,,,,,5/25,,,3/25,BO_127,6,,,,3/25,,,,4/21,,,,,,,,
6,BO_127,3,,,3/17,3/25,,,,,,,,,,,5/20,,BO_127,7,F,,,3/25,04/01,,,,,,,,,,,
6,BO_127,4,,,3/17,3/25,04/01,,,,,,5/12,,,,,,BO_127,8,,,,3/25,04/01,,,4/21,,,,,,,,4/13
6,BO_130,1,,,,3/25,,,,,,,,5/20,,,,,BO_130,5,,,,3/25,,,,,,,5/12,5/20,5/25,,5/20,
6,BO_130,2,F,,,3/25,04/01,,,,,,,,,,,,BO_130,6,,,,,,,,,,,,,,,,
6,BO_130,3,F,,,3/25,,,,,,,,,,,,,BO_130,7,,,,,,,,,,,,,,,,
6,BO_130,4,,,,3/25,,,,,,,,,5/25,,,3/25,BO_130,8,F,,,3/25,04/01,04/08,4/13,4/21,4/28,,,,,,,04/01
6,BO_120,1,,,,,,,,,,,,,,,,,BO_120,5,,,,,,,,,,,,,,,,
6,BO_120,2,,,,,04/01,04/08,4/13,,,,5/12,5/20,,,5/20,,BO_120,6,,,,,04/01,,,,,,,,,,,
6,BO_120,3,,,3/17,3/25,,04/08,4/13,4/21,,,,,,,,3/25,BO_120,7,F,,3/17,,,04/08,,4/21,,,,5/20,5/25,,,5/20
6,BO_120,4,,,,,,04/08,,,,,,,,,,,BO_120,8,,,,,,,,,,,,,,,,
6,BO_200,1,,,,,,,,,,,,,,,,,BO_200,5,,,,3/25,04/01,04/08,,,,,,,,,5/20,
6,BO_200,2,,,,,04/01,04/08,,,,,,,,,,,BO_200,6,,,,,,,,,,,,,,,,
6,BO_200,3,,,,,04/01,,,,,,,,,,,,BO_200,7,,,,,,,,,,,,,,,,
6,BO_200,4,,,,,,,,,,,,,,,,,BO_200,8,F,,,,04/01,,,,,,,,,,,
6,BO_32,1,,,,,,,,,,,,,,,,,BO_32,5,,,,,,,,,,,,,,,,
6,BO_32,2,,,,,,,,,,,,,,,,,BO_32,6,,,,,,,,,,,,,,,,
6,BO_32,3,,,,3/25,,,,,,,,,,,,,BO_32,7,,,,,,,,,,,,,,,,
6,BO_32,4,,,,,,,,,4/28,,,,,,,4/28,BO_32,8,,,,,,,,,,,,,,,,
6,BO_70,1,,,,3/25,04/01,,,,,,,,,,,,BO_70,5,F,,,3/25,,04/08,4/13,4/21,4/28,05/05,5/12,,,,,3/25
6,BO_70,2,,,,,,,,,,,,,,,,,BO_70,6,,,,,,,,,,,,,,,,
6,BO_70,3,,,,3/25,04/01,,,,,,,,,,5/20,,BO_70,7,,,,3/25,04/01,,,4/21,4/28,05/05,5/12,,,,,
6,BO_70,4,,,,,,,,,,,,,,,,,BO_70,8,,,,,,,,,,,,,,,,
6,BO_96,1,,,,,,,,,,,,,,,,,BO_96,5,,,,,,,,,,,,,,,,
6,BO_96,2,,,,,,,,,,,,,,,,,BO_96,6,,,,,,,,,,,,,,,,
6,BO_96,3,,,,,,,,,,,,,,,,,BO_96,7,,,,,,,,,,,,,,,,
6,BO_96,4,F,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,5/12,5/20,5/25,,,4/13,BO_96,8,,,,,,,,,,,,,,,,
6,BO_161,1,F,,,3/25,04/01,,4/13,4/21,4/28,05/05,,,,,,3/25,BO_161,5,,,,,,,,,,,,,,,,
6,BO_161,2,,,,,,,,,,,,,,,,,BO_161,6,,,,,,,,,,,,,,,,
6,BO_161,3,,,,,04/01,04/08,,,,,,,,,5/20,,BO_161,7,,,,,,,,,,,,,,,,
6,BO_161,4,,,,,,,,,,,,,,,,,BO_161,8,,,,,,,,,,,,,,,,
6,BO_157,1,,,,,,,,,,,,,,,,,BO_157,5,,,,,,,,,,,,,,,,
6,BO_157,2,,,,,,,,,,,,,,,,,BO_157,6,F,,3/17,3/25,04/01,04/08,4/13,,4/28,,,,,,,3/25
6,BO_157,3,,,,,,,,,,,,,,,,,BO_157,7,,,,3/25,04/01,04/08,,,,,,,,,,
6,BO_157,4,,,,,,,,,,,,,,,,,BO_157,8,,,,3/25,04/01,04/08,,,,,,,,,,
6,BO_90,1,F,,,3/25,04/01,04/08,4/13,,4/28,,,,,,,04/08,BO_90,5,,,,,,,,,,,,,,,,
6,BO_90,2,,,,3/25,04/01,,4/13,4/21,4/28,05/05,5/12,,,,,3/25,BO_90,6,,,,3/25,04/01,04/08,4/13,4/21,,,,,,,,
6,BO_90,3,,,,3/25,04/01,04/08,4/13,4/21,,,,,,,,,BO_90,7,,,,,04/01,04/08,4/13,4/21,,05/05,,,,,,
6,BO_90,4,,,,,04/01,04/08,4/13,4/21,,,,,,,5/20,,BO_90,8,,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,,,,,,
6,BO_191,1,,,,,,,,,,,,,,,,,BO_191,5,,,,,,,,,,,,,,,,
6,BO_191,2,,,,,,,,,,,,,,,,,BO_191,6,,,,,,,,,,,,,,,,
6,BO_191,3,,,,,,,,,,,,,,,,,BO_191,7,,,,,,,,,,,,,,,,
6,BO_191,4,F,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,5/12,5/20,5/25,,,3/25,BO_191,8,,,,,,,,,,,,,,,,
6,BO_151,1,,,,,,,,,,,,,,,,,BO_151,5,,,,,04/01,04/08,4/13,4/21,4/28,,,,,,5/20,4/13
6,BO_151,2,,,,,04/01,04/08,4/13,4/21,4/28,,5/12,,,,,04/08,BO_151,6,F,,,3/25,04/01,04/08,4/13,,4/28,,,,,,,3/25
6,BO_151,3,F,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,,,,,,3/25,BO_151,7,,,,,,,,,,,,,,,,
6,BO_151,4,,,,,,,,,,,,,,,,,BO_151,8,F,,,3/25,04/01,,,,,,,,,,,
6,BO_142,1,,,,,,,,,,,,,,,,,BO_142,5,,,,,,,,,,,,,,,,
6,BO_142,2,,,,,,,,,,,,,,,,,BO_142,6,,,,,,,,,,,,,,,,
6,BO_142,3,,,,,,,,,,,,,,,,,BO_142,7,F,,,3/25,04/01,04/08,4/13,,4/28,,,,,,5/20,3/25
6,BO_142,4,F!,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,5/12,,,,,04/01,BO_142,8,,,,,,,,,,,,,,,,
6,BO_174,1,F,,,3/25,04/01,04/08,,4/21,,,5/12,,,,,04/01,BO_174,5,,,,,,,,,,,,,,,,
6,BO_174,2,,,,,,,,,,,,,,,,,BO_174,6,,,,3/25,04/01,04/08,4/13,,,,,,,,,
6,BO_174,3,,,,,,,,,,,,,,,,,BO_174,7,,,,3/25,,04/08,,,,,,,,,,
6,BO_174,4,,,,,,,,,,,,,,,,,BO_174,8,,,,,,,,,,,,,,,,
6,BO_158,1,,,,,,,,,,,,,,,,,BO_158,5,,,,,,,,,,,,,,,,
6,BO_158,2,F,,,3/25,04/01,04/08,,,4/28,05/05,5/12,5/20,,,,04/08,BO_158,6,,,,,,,,,,,,,,,,
6,BO_158,3,,,,,,,,,,,,,,,,,BO_158,7,,,,,,,,,,,,,,,,
6,BO_158,4,,,,,04/01,04/08,,4/21,4/28,05/05,5/12,,,,5/20,04/01,BO_158,8,,,,,,,,,,,,,,,,
6,BO_182,1,,,,,,,,,,,,,,,,,BO_182,5,F,,,3/25,04/01,04/08,,4/21,4/28,05/05,5/12,5/20,,,,04/08
6,BO_182,2,,,,,,,,,,,,,,,,,BO_182,6,,,,,,,,,,,,,,,,
6,BO_182,3,,,,,,,,,,,,,,,,,BO_182,7,F,,,3/25,04/01,04/08,4/13,4/21,,,,,,,5/20,04/01
6,BO_182,4,,,,,,,,,,,,,,,,,BO_182,8,F!,,,3/25,04/01,04/08,,,,,,,,,,
7,BO_80,1,,,,,,,,,,,,,,,,,BO_80,5,,,,,,,,,,,,,,,,
7,BO_80,2,F,,,,04/01,,,,,,,,,,,04/01,BO_80,6,,,,,,,,,,,,,,,,
7,BO_80,3,,,,,,,,,,,,,,,,,BO_80,7,,,,,,04/08,,,,,,,,,,
7,BO_80,4,,,,,,,,,,,,,,,,,BO_80,8,,,,,04/01,,,,,,,,,,,
7,BO_29,1,F,,,,04/01,04/08,,dead,,,,,,,,04/01,BO_29,5,,,,,,,,,,,,,,,,
7,BO_29,2,,,,,04/01,04/08,,,,,,,,,,,BO_29,6,,,,,,,,,,,,,,,,
7,BO_29,3,,,,,,,,,,,,,,,,,BO_29,7,,,,,04/01,04/08,,,,,,,,,,
7,BO_29,4,,,,,,,,,,,,,,,,,BO_29,8,,,,,,04/08,,,,,,,,,,
7,BO_189,1,,,,,,,,,,,,,,,,,BO_189,5,,,,,,,,,,,,,,,,
7,BO_189,2,,,,,04/01,04/08,,,,,,,5/25,,5/20,,BO_189,6,F,,,,04/01,04/08,4/13,4/21,,,5/12,,5/25,,,04/01
7,BO_189,3,F!,,,,04/01,04/08,4/13,,4/28,,5/12,,5/25,,,04/08,BO_189,7,,,,,,,,,,,,,,,,
7,BO_189,4,F,,,3/25,04/01,04/08,4/13,,,,,5/20,5/25,,,3/25,BO_189,8,,,,,,,,,,,,,,,,
7,BO_104,1,,,,,,,,,,,,,,,,,BO_104,5,,,,,,,,,,,,,,,,
7,BO_104,2,F,,,3/25,04/01,04/08,4/13,4/21/20227),4/28,05/05,5/12,5/20,5/25,,,3/25,BO_104,6,,,,,,,,,,,,,,,,
7,BO_104,3,,,,,,,,,,,,,,,,,BO_104,7,,,,,,,,,,,,,,,,
7,BO_104,4,,,,,,,,,,,,,,,,,BO_104,8,,,3/17,3/25,04/01,04/08,,,,,,,,,,3/17
7,BO_55,1,,,,,,,,4/21,,,,,,,5/20,,BO_55,5,,,,,,,,,,,,,,,,
7,BO_55,2,F,,,,04/01,04/08,4/13,,4/28,05/05,5/12,5/20,5/25,,,04/01,BO_55,6,,,,,04/01,04/08,4/13,,,05/05,5/12,5/20,,,,
7,BO_55,3,,,,,,,,,,,,,,,,,BO_55,7,,,,,,,,,,,,,,,,
7,BO_55,4,,,,,,,,,,,,,,,,,BO_55,8,,,,,,,,,,,,,,,,
7,BO_135,1,,,,,,,4/13,4/21,4/28,05/05,5/12,,,,,,BO_135,5,,,,,,,,,,,,,,,,
7,BO_135,2,,,,,,,,,,,,,,,,,BO_135,6,,,,,04/01,04/08,,,,,,,,,,
7,BO_135,3,F,,,,,04/08,,4/21,4/28,,,,,,,04/08,BO_135,7,,,,,,,,,,,,,,,,
7,BO_135,4,,,,3/25,,,,,,,,,,,,,BO_135,8,,,,3/25,04/01,04/08,4/13,4/21,4/28,,5/12,5/20,,,5/20,
7,BO_43,1,,,,,,,,,,,,,,,,,BO_43,5,,,,,04/01,,,,,,,,,,,
7,BO_43,2,,,,,,,,,,,,,,,,,BO_43,6,,,,,04/01,04/08,,,,,,,,,,
7,BO_43,3,,,,,,,,,,,,,,,,,BO_43,7,F,,,,04/01,04/08,,,,,,,,,,04/01
7,BO_43,4,,,,,,,,,,,,,,,,,BO_43,8,,,,,04/01,,,,,,,,,,,
7,BO_67,1,,,,3/25,04/01,04/08,,,,,,,,,,,BO_67,5,,,,3/25,04/01,04/08,4/13,,,,,,,,,
7,BO_67,2,F,,,,04/01,04/08,,,,,,,,,,3/25,BO_67,6,,,,3/25,04/01,04/08,4/13,,,,,,,,,
7,BO_67,3,,,,3/25,,,,,,,,,,,,,BO_67,7,,,,3/25,04/01,,,,,,,,,,,
7,BO_67,4,,,,,,,,,,,,,,,,,BO_67,8,,,,3/25,04/01,04/08,,,,,,,,,5/20,
7,BO_177,1,,,3/17,3/25,,,,,,,,,,,,,BO_177,5,,,,,04/01,04/08,4/13,4/21,4/28,,,,,,,
7,BO_177,2,,,,3/25,04/01,04/08,,,,,,,,,,,BO_177,6,F,,,3/25,04/01,,,4/21,,,,5/20,5/25,,,
7,BO_177,3,,,,3/25,04/01,,,,,05/05,5/12,5/20,5/25,,5/20,,BO_177,7,,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,,,,,,3/25
7,BO_177,4,,,,,04/01,04/08,4/13,4/21,,,,,,,,,BO_177,8,,,,,,04/08,,,,,,,,,,
7,BO_105,1,,,,,,,,,,,,,,,,,BO_105,5,,,,,04/01,04/08,4/13,4/21,4/28,05/05,,,,,,
7,BO_105,2,,,,,,,,,,,,,,,,,BO_105,6,F,,,,04/01,04/08,4/13,,,,,,,,5/20,04/01
7,BO_105,3,,,,,,,,,,,,,,,,,BO_105,7,,,,,,,,,,,,,,,,
7,BO_105,4,,,,,,,,,,,,,,,,,BO_105,8,,,,,,,,,,,,,,,,
7,BO_24,1,,,,,,,,,,,,,,,,,BO_24,5,,,,,,,,,,,,,,,,
7,BO_24,2,,,,,,,,,,,,,,,,,BO_24,6,,,,,,,,,,,,,,,,
7,BO_24,3,,,,,,,,,,,,,,,,,BO_24,7,F,,,3/25,04/01,04/08,,,,,,5/20,,,5/20,
7,BO_24,4,F,,,3/25,04/01,,,,,,,5/20,,,,04/01,BO_24,8,F!,3/11,,3/25,04/01,04/08,,,,,,,,,,3/25
7,BO_87,1,,,,,,,,,,,,,,,,,BO_87,5,,,,,,,,,,,,,,,,
7,BO_87,2,,,,,04/01,,,,,,,,,,,04/01,BO_87,6,,,,3/25,04/01,,,,,,,5/20,,,,
7,BO_87,3,F,,,,04/01,,,,,,,,,,,,BO_87,7,,,,3/25,04/01,04/08,4/13,4/21,,05/05,,,,,5/20,
7,BO_87,4,,,,,,,,,,,,,,,,,BO_87,8,,,,,,,,,,,,,,,,
7,BO_125,1,,,,3/25,04/01,,,,,,,,,,,,BO_125,5,,,,3/25,04/01,04/08,4/13,4/21,4/28,05/05,5/12,,,,,
7,BO_125,2,,,,3/25,04/01,,4/13,,,05/05,5/12,5/20,,,,,BO_125,6,,,,3/25,04/01,04/08,4/13,,,,,,,,,
7,BO_125,3,,,,3/25,04/01,04/08,4/13,,,05/05,5/12,5/20,,,,3/25,BO_125,7,F,,3/17,3/25,04/01,04/08,4/13,,,,,,,,,04/08
7,BO_125,4,,,,3/25,04/01,04/08,4/13,4/21,,,,,,,5/20,,BO_125,8,,,,3/25,,,,,,,,,,,,
7,BO_13,1,,,,,,,,,,,,,,,,,BO_13,5,,,,,,,,,,,,,,,,
7,BO_13,2,,,,3/25,04/01,04/08,,,,,,5/20,,,,,BO_13,6,,,,,,,,,,,,,,,,
7,BO_13,3,F,,3/17,3/25,04/01,04/08,,,,,,,,,,3/25,BO_13,7,,,,3/25,,04/08,4/13,,,,,,,,5/20,
7,BO_13,4,,,,,,,,,,,,,,,,,BO_13,8,,,,,,,,,,,,,,,,
7,BO_150,1,,,3/17,,,,,,,,,,,,,,BO_150,5,,,,,04/01,04/08,4/13,,,,,,,,,04/01
7,BO_150,2,,,,3/25,,,,,,,,5/20,,,,,BO_150,6,,,,,,,,,,,,,,,,
7,BO_150,3,F,,,3/25,04/01,04/08,,,,,,,,,,,BO_150,7,,,,3/25,04/01,04/08,,,,,,,,,,
7,BO_150,4,,,,3/25,04/01,04/08,,,,,,,,,5/20,,BO_150,8,,,,3/25,04/01,04/08,,,,,,,,,,
7,BO_94,1,F,,,3/25,04/01,,,,,,,,,,,3/25,BO_94,5,,,,,,,,,,,,,,,,
7,BO_94,2,,,,3/25,04/01,,,,,,,,,,,,BO_94,6,,,,3/25,04/01,04/08,,,,,,,,,,
7,BO_94,3,,,,,04/01,,,,,,,,,,,,BO_94,7,,,,,,,,,,,,,,,,
7,BO_94,4,,,,3/25,,04/08,,4/21,,,,,,,5/20,,BO_94,8,,,3/17,3/25,,04/08,4/13,,,,,5/20,,,,3/17
7,BO_185,1,,,,,,,,,4/28,,,,,,,,BO_185,5,,,,,,,,,,,,,,,,
7,BO_185,2,F,,,3/25,,,,,,,,,,,,3/25,BO_185,6,,,,,,,,,,,,,,,,
7,BO_185,3,,,,,,,,,,,,,,,,,BO_185,7,,,,,,,,,,,,,,,,
7,BO_185,4,,,,,,,4/13,,,,,,,,,4/13,BO_185,8,,,,,,,,,,,,,,,,
7,BO_124,1,,,,,04/01,04/08,,,4/28,05/05,,,,,,,BO_124,5,,,,3/25,04/01,04/08,,,,,,,,,,
7,BO_124,2,,,,3/25,04/01,,,,,,,,,,,,BO_124,6,,,,3/25,,,,,,,,,,,,
7,BO_124,3,,,,,,,,,,,,,,,,,BO_124,7,F,,,3/25,,,,,,05/05,5/12,,5/25,,,3/25
7,BO_124,4,,,,3/25,,04/08,,,,,,,,,,,BO_124,8,,,3/17,3/25,04/01,04/08,4/13,4/21,4/28,05/05,,,,,5/20,
7,BO_166,1,F!,,,3/25,,04/08,4/13,4/21,4/28,,,,,,,3/25,BO_166,5,F,,,3/25,04/01,04/08,4/13,,,,,,,,,04/01
7,BO_166,2,,,,,,,,,,,,,,,,,BO_166,6,,,,,04/01,04/08,,,4/28,,5/12,,,,5/20,
7,BO_166,3,,,,3/25,04/01,04/08,4/13,4/21,4/28,,,5/20,,,,,BO_166,7,F,,,3/25,04/01,,4/13,,,05/05,5/12,,,,,3/25
7,BO_166,4,,,,,,,,,,,,,,,,,BO_166,8,,,,,,,,,,,,,,,,
7,BO_72,1,,,,,,,,,,,,,,,,,BO_72,5,,,3/17,3/25,04/01,04/08,,,,,,,5/25,,5/20,3/25
7,BO_72,2,,,,,,,,,,,,,,,,,BO_72,6,,,,,,,,,,,,,,,,
7,BO_72,3,,,,,,,,,,,,,,,,,BO_72,7,F,,,3/25,04/01,,,,,,,,,,,
7,BO_72,4,,,,,,,,,,,,,,,,,BO_72,8,,,,,,,,,,,,,,,,
7,BO_69,1,,,,,,04/08,4/13,4/21,,,,,,,,,BO_69,5,F,,,,04/01,04/08,4/13,,,,,,,,,
7,BO_69,2,,,,,,,,,,,,,,,,,BO_69,6,,,,,,,,,,,,,,,,
7,BO_69,3,,,,,,,,,,,,,,,,,BO_69,7,,,,,,,,,,,,,,,,
7,BO_69,4,,,,,,,,,,,,,,,,,BO_69,8,,,,,,,,,,,,,,,,
7,BO_159,1,F,,,,,04/08,4/13,,,,,5/20,5/25,,,5/20,BO_159,5,,,,,,,,,,,,,,,,
7,BO_159,2,,,,,,,,,,,,,,,,,BO_159,6,,,,,04/01,,,,,,,,,,,04/01
7,BO_159,3,,,,,,,,,,,,,,,,,BO_159,7,,,,,04/01,04/08,4/13,,,,5/12,,,,5/20,
7,BO_159,4,,,,,,,,,,,,,,,,,BO_159,8,,,,,,,,,,,,,,,,
7,BO_99,1,,,,,04/01,,,4/21,,,,,,,,,BO_99,5,,,,,04/01,04/08,,,,,,5/20,,,5/20,
7,BO_99,2,,,,,,,,,,,,,,,,,BO_99,6,,,,,,,,,,,,,,,,
7,BO_99,3,,,,,,,,,,,,,,,,,BO_99,7,F,,,3/25,04/01,04/08,4/13,4/21,,,,,,,,04/01
7,BO_99,4,,,3/17,3/25,04/01,04/08,4/13,,,,,,,,,3/17,BO_99,8,,,,,,,,,,,,,,,,
7,BO_164,1,,,,3/25,04/01,04/08,,4/21,4/28,05/05,,,,,,,BO_164,5,,,,,,,,,,,,,,,,
7,BO_164,2,,,,,04/01,04/08,,,,,,,,,,,BO_164,6,F,,,3/25,04/01,04/08,,4/21,4/28,,,,,,,04/01
7,BO_164,3,,,,,,,,,,,,,,,,,BO_164,7,,,,,,,,,,,,,,,,
7,BO_164,4,,,,,04/01,04/08,,4/21,,05/05,,,,,5/20,,BO_164,8,,,,,,,,,,,,,,,,
7,BO_155,1,,,,3/25,04/01,04/08,,,,,,,,,,3/25,BO_155,5,,,,,,,,,,,,,,,,
7,BO_155,2,,,,,,,,,,,,,,,,,BO_155,6,,,,,,,,,,,,,,,,
7,BO_155,3,,,,,,,,,,,,,,,,,BO_155,7,,,,,,,,,,,,,,,,
7,BO_155,4,,,,,,,,,,,,,,,,,BO_155,8,F,,,,04/01,04/08,4/13,4/21,4/28,05/05,5/12,5/20,5/25,,,04/01
7,BO_123,1,F,,,,04/01,04/08,4/13,4/21,,05/05,5/12,,,,,04/01,BO_123,5,,,3/17,3/25,04/01,,4/13,4/21,,,,,,,,3/17
7,BO_123,2,,,,3/25,04/01,,,,,,,,,,,,BO_123,6,,,,3/25,04/01,04/08,,4/21,,,5/12,5/20,,,,
7,BO_123,3,,,3/17,3/25,04/01,04/08,,,,,5/12,5/20,5/25,,,,BO_123,7,,,,,,,,,,,,,,,,
7,BO_123,4,,,,3/25,04/01,,4/13,4/21,4/28,,5/12,5/20,5/25,,,,BO_123,8,,,,,04/01,04/08,4/13,,,05/05,,,,,,
8,BO_152,1,,,,,,,,,,,,,,,,,BO_152,5,F,,,3/25,,04/08,4/13,4/21,4/28,05/05,5/12,,,,,04/08
8,BO_152,2,,,,,,,,,,,,,,,,,BO_152,6,F,,,3/25,04/01,04/08,4/13,,,,,5/20,5/25,,,04/01
8,BO_152,3,,,,,,,,,,,,,,,,,BO_152,7,,,,3/25,04/01,04/08,,,,05/05,5/12,5/20,5/25,,5/26,
8,BO_152,4,F,,,3/25,,04/08,,4/21,4/28,05/05,,5/20,,,,04/08,BO_152,8,,,,3/25,04/01,04/08,4/13,,,,,,,,5/26,
8,BO_88,1,F,,,3/25,04/01,04/08,4/13,,,05/05,5/12,5/20,5/25,,,3/25,BO_88,5,,,,,,,,,,,,,,,,
8,BO_88,2,,,,3/25,04/01,04/08,,,4/28,,,,,,5/26,,BO_88,6,,,,,,,,,,,,,,,,
8,BO_88,3,,,,,,,,,,,,,,,,,BO_88,7,,,,3/25,04/01,04/08,,4/21,,,,,,,,
8,BO_88,4,,,,,,,,,,,,,,,,,BO_88,8,,,,3/25,04/01,,,,,,,,,,,
8,BO_54,1,,,,3/25,04/01,,,,,,,,,,,,BO_54,5,,,,3/25,04/01,04/08,,,,,,5/20,5/25,,5/26,
8,BO_54,2,,,,,,,,,,,,,,,,,BO_54,6,,,,,04/01,,,,,,,,,,,
8,BO_54,3,,,,,,,,,,,,,,,,,BO_54,7,,,,,04/01,04/08,,,,,,,,,,
8,BO_54,4,,,,,,,,,,,,,,,,,BO_54,8,F,,,3/25,04/01,04/08,,,,,,,,,,3/25
8,BO_116,1,,,,,,04/08,4/13,,,,,,,,,,BO_116,5,F,,3/17,3/25,04/01,,,,,,,,,,,3/25
8,BO_116,2,,,,,,,,,,,,,,,,,BO_116,6,,,,,,,,,,,,,,,,
8,BO_116,3,,,,,,,,,,,,,,,,,BO_116,7,,,,,,,,,,,,,,,,
8,BO_116,4,,,,,,,,,,,,,,,,,BO_116,8,,,,3/25,,04/08,4/13,4/21,,,5/12,,,,,
8,BO_148,1,,,,3/25,04/01,04/08,4/13,,,,,,,,,,BO_148,5,,,,,,,,,,,,,,,,
8,BO_148,2,,,,,,,,,,,,,,,,,BO_148,6,,,,3/25,04/01,,,,,,,,,,,
8,BO_148,3,,,,,,,,,,,,,,,,,BO_148,7,,,,3/25,04/01,04/08,,,,,,,5/25,,5/26,
8,BO_148,4,,,,3/25,04/01,04/08,4/13,,,,,,,,,,BO_148,8,F,,,3/25,04/01,,,,,,,,,,,3/25
8,BO_180,1,,,3/17,3/25,04/01,04/08,4/13,,,,,,,,,3/25,BO_180,5,,,,,,,,,,,,,,,,
8,BO_180,2,,,,,,,,,,,,,,,,,BO_180,6,,,,,04/01,04/08,4/13,4/21,,,,,,,5/26,
8,BO_180,3,,,,3/25,04/01,,,,,,,,,,,,BO_180,7,,,,,,,,,,,,,,,,
8,BO_180,4,F,,3/17,3/25,,,,,,,,,,,,3/25,BO_180,8,,,,,04/01,04/08,4/13,4/21,4/28,05/05,,,,,,
8,BO_100,1,,,,3/25,04/01,04/08,,,,,,,,,,,BO_100,5,,,,,,04/08,,4/21,,,,,,,,
8,BO_100,2,F,,,3/25,04/01,04/08,4/13,4/21,,,,,,,,04/01,BO_100,6,,,,,,,,,,,,,,,,
8,BO_100,3,,,,,,,,,,,,,,,,,BO_100,7,,,,,,,,,,,,,,,,
8,BO_100,4,,,,,,,,,,,,,,,,,BO_100,8,,,,,04/01,04/08,4/13,,4/28,,,,,,5/26,
8,BO_37,1,,,,3/25,04/01,04/08,,,,,,,,,5/26,,BO_37,5,,,,3/25,,,4/13,,4/28,,,,,,,
8,BO_37,2,,,,3/25,04/01,,,,,,,,,,,,BO_37,6,F,,,3/25,04/01,04/08,4/13,,,,,,,,,04/01
8,BO_37,3,,,,,,,,,,,,,,,,,BO_37,7,,,,,04/01,04/08,4/13,4/21,,,,,,,,
8,BO_37,4,,,,,,,,,,,,,,,,,BO_37,8,,,,3/25,04/01,04/08,4/13,,,,,,,,,
8,BO_18,1,,,,,04/01,04/08,,,,,,,,,,,BO_18,5,,,,3/25,04/01,,,,,,,,,,,
8,BO_18,2,,,,,,,,,,,,,,,,,BO_18,6,F,,,,04/01,,,,,,,,,,,04/01
8,BO_18,3,,,,,,,,,,,,,,,,,BO_18,7,,,,,,,,,,,,,,,,
8,BO_18,4,,,,,,,,,,,,,,,,,BO_18,8,,,,,,,,,,,,,,,,
8,BO_184,1,F,,,3/25,,,,,,,,,,,,,BO_184,5,,,,,,,,,,,,,,,,
8,BO_184,2,,,3/17,3/25,,,,,,,,,,,,3/17,BO_184,6,,,,,,,,,,,,,,,,
8,BO_184,3,,,,3/25,04/01,,,,,,,,,,,,BO_184,7,,,,3/25,04/01,04/08,4/13,4/21,,,,5/20,,,5/26,
8,BO_184,4,,,,3/25,04/01,,,,,,,,,,,,BO_184,8,,,,,04/01,04/08,,,,,,,,,,
8,BO_19,1,,,,3/25,04/01,04/08,,,,,,,,,,,BO_19,5,,,,,,,,,,,,,,,,
