Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Fl_4.9,Fl_4.21,Fl_5.3,Fl_5.13,Fl_5.25,Fl_6.8,Fl_6.22,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,mean_seeds_per_fruit,total_est_seed_production,FFD,days_germ2flower,days_sow2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
3,9,289,AC_064,AC_205,n,2,FALSE,FALSE,1,1,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,289,AC_064,AC_205,n,3,FALSE,FALSE,1,1,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,289,AC_064,AC_205,n,4,FALSE,FALSE,1,1,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,289,AC_064,AC_205,n,5,FALSE,FALSE,1,1,NA,2021-12-05,2021-11-04,NA,NA,NA,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-13,159,190,2022-05-13,0,1,1,NA,NA
3,9,289,AC_064,AC_205,n,6,FALSE,FALSE,1,1,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,289,AC_064,AC_205,n,7,FALSE,FALSE,1,1,NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,181,180,2022-05-13,10,1,1,NA,NA
3,9,289,AC_064,AC_205,n,8,FALSE,FALSE,1,1,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,289,AC_064,AC_205,n,9,FALSE,FALSE,1,1,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,289,AC_064,AC_205,n,10,FALSE,FALSE,1,1,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,290,AC_091,AC_189,R,1,FALSE,FALSE,4,"2,4,9",NA,NA,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
3,9,290,AC_091,AC_189,R,2,FALSE,TRUE,4,"2,4,9",NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,11,1,0,12,0,9,0.8181818181818182,9.818181818181818,2022-05-03,181,180,2022-05-13,10,1,1,1,1
3,9,290,AC_091,AC_189,R,3,FALSE,FALSE,4,"2,4,9",NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,181,180,2022-05-13,10,1,1,NA,NA
3,9,290,AC_091,AC_189,R,4,TRUE,TRUE,4,"2,4,9",NA,NA,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,2022-04-22,6,0,0,6,0,20,3.3333333333333335,20,2022-04-22,NA,169,2022-05-03,11,0,1,1,1
3,9,290,AC_091,AC_189,R,5,FALSE,FALSE,4,"2,4,9",NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,181,180,2022-05-03,0,1,1,NA,NA
3,9,290,AC_091,AC_189,R,6,FALSE,FALSE,4,"2,4,9",NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
3,9,290,AC_091,AC_189,R,7,FALSE,FALSE,4,"2,4,9",NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
3,9,290,AC_091,AC_189,R,8,FALSE,FALSE,4,"2,4,9",NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
3,9,290,AC_091,AC_189,R,9,FALSE,TRUE,4,"2,4,9",NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,4,0,0,4,0,7,1.75,7,2022-05-03,181,180,2022-05-13,10,1,1,1,1
3,9,290,AC_091,AC_189,R,10,FALSE,FALSE,4,"2,4,9",NA,NA,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
3,9,291,AC_052,AC_212,n,1,FALSE,FALSE,10,10,NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,181,180,2022-05-13,10,1,1,NA,NA
3,9,291,AC_052,AC_212,n,2,FALSE,FALSE,10,10,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,291,AC_052,AC_212,n,3,FALSE,FALSE,10,10,NA,NA,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
3,9,291,AC_052,AC_212,n,4,FALSE,FALSE,10,10,NA,NA,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
3,9,291,AC_052,AC_212,n,5,FALSE,FALSE,10,10,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
3,9,291,AC_052,AC_212,n,6,FALSE,FALSE,10,10,NA,NA,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,NA,180,2022-05-13,10,0,1,NA,NA
3,9,291,AC_052,AC_212,n,7,FALSE,FALSE,10,10,NA,NA,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
3,9,291,AC_052,AC_212,n,8,FALSE,FALSE,10,10,NA,NA,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
3,9,291,AC_052,AC_212,n,9,FALSE,FALSE,10,10,NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,181,180,2022-05-13,10,1,1,NA,NA
3,9,291,AC_052,AC_212,n,10,TRUE,FALSE,10,10,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,4,0,0,4,0,8,2,8,2022-05-03,149,180,2022-05-13,10,1,1,1,1
3,9,292,AC_186,AC_153,n,1,FALSE,FALSE,9,9,NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,181,180,2022-05-13,10,1,1,NA,NA
3,9,292,AC_186,AC_153,n,2,FALSE,FALSE,9,9,NA,2021-11-03,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
3,9,292,AC_186,AC_153,n,3,FALSE,FALSE,9,9,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,292,AC_186,AC_153,n,4,FALSE,FALSE,9,9,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,292,AC_186,AC_153,n,5,FALSE,FALSE,9,9,NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,181,180,2022-05-13,10,1,1,NA,NA
3,9,292,AC_186,AC_153,n,6,FALSE,FALSE,9,9,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,292,AC_186,AC_153,n,7,FALSE,FALSE,9,9,NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,181,180,2022-05-13,10,1,1,NA,NA
3,9,292,AC_186,AC_153,n,8,FALSE,FALSE,9,9,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-03,0,1,1,NA,NA
3,9,292,AC_186,AC_153,n,9,TRUE,FALSE,9,9,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,6,1,0,7,5,12,2,14,2022-05-03,149,180,2022-05-13,10,1,1,1,1
3,9,292,AC_186,AC_153,n,10,FALSE,FALSE,9,9,NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,181,180,2022-05-13,10,1,1,NA,NA
3,9,293,AC_170,AC_118,n,1,FALSE,FALSE,2,2,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,293,AC_170,AC_118,n,2,TRUE,FALSE,2,2,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,6,0,0,6,0,3,0.5,3,2022-05-03,149,180,2022-05-13,10,1,1,1,1
3,9,293,AC_170,AC_118,n,3,FALSE,FALSE,2,2,NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,181,180,2022-05-13,10,1,1,NA,NA
3,9,293,AC_170,AC_118,n,4,FALSE,FALSE,2,2,NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,181,180,2022-05-13,10,1,1,NA,NA
3,9,293,AC_170,AC_118,n,5,FALSE,FALSE,2,2,NA,2021-12-05,2021-11-04,NA,NA,NA,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-13,159,190,2022-05-13,0,1,1,NA,NA
3,9,293,AC_170,AC_118,n,6,FALSE,FALSE,2,2,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
3,9,293,AC_170,AC_118,n,7,FALSE,FALSE,2,2,NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,181,180,2022-05-13,10,1,1,NA,NA
3,9,293,AC_170,AC_118,n,8,FALSE,FALSE,2,2,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,293,AC_170,AC_118,n,9,FALSE,FALSE,2,2,NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,181,180,2022-05-03,0,1,1,NA,NA
3,9,293,AC_170,AC_118,n,10,FALSE,FALSE,2,2,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,294,AC_216,AC_099,R,1,FALSE,FALSE,7,"6,7,3",NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
3,9,294,AC_216,AC_099,R,2,FALSE,FALSE,7,"6,7,3",NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
3,9,294,AC_216,AC_099,R,3,FALSE,TRUE,7,"6,7,3",NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,2,0,0,2,0,7,3.5,7,2022-05-03,149,180,2022-05-13,10,1,1,1,1
3,9,294,AC_216,AC_099,R,4,FALSE,FALSE,7,"6,7,3",NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,294,AC_216,AC_099,R,5,FALSE,FALSE,7,"6,7,3",NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-03,0,1,1,NA,NA
3,9,294,AC_216,AC_099,R,6,FALSE,TRUE,7,"6,7,3",NA,2021-12-05,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,3,0,0,3,0,7,2.3333333333333335,7,2022-04-22,138,169,2022-05-13,21,1,1,1,1
3,9,294,AC_216,AC_099,R,7,TRUE,TRUE,7,"6,7,3",NA,2021-12-05,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,5,0,0,5,3,16,3.2,16,2022-04-22,138,169,2022-05-13,21,1,1,1,1
3,9,294,AC_216,AC_099,R,8,FALSE,FALSE,7,"6,7,3",NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
3,9,294,AC_216,AC_099,R,9,FALSE,FALSE,7,"6,7,3",NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
3,9,294,AC_216,AC_099,R,10,FALSE,FALSE,7,"6,7,3",NA,NA,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,NA,180,2022-05-03,0,0,1,NA,NA
3,9,295,AC_007,AC_147,n,1,FALSE,FALSE,4,4,NA,2021-11-03,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
3,9,295,AC_007,AC_147,n,2,FALSE,FALSE,4,4,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,295,AC_007,AC_147,n,3,FALSE,FALSE,4,4,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,295,AC_007,AC_147,n,4,TRUE,FALSE,4,4,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,7,0,0,7,0,16,2.2857142857142856,16,2022-05-03,149,180,2022-05-13,10,1,1,1,1
3,9,295,AC_007,AC_147,n,5,FALSE,FALSE,4,4,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-03,0,1,1,NA,NA
3,9,295,AC_007,AC_147,n,6,FALSE,FALSE,4,4,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,295,AC_007,AC_147,n,7,FALSE,FALSE,4,4,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,295,AC_007,AC_147,n,8,FALSE,FALSE,4,4,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,295,AC_007,AC_147,n,9,FALSE,FALSE,4,4,NA,2021-11-03,2021-11-04,NA,NA,NA,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-13,191,190,2022-05-13,0,1,1,NA,NA
3,9,295,AC_007,AC_147,n,10,FALSE,FALSE,4,4,NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,181,180,2022-05-13,10,1,1,NA,NA
3,9,296,AC_045,AC_151,n,1,TRUE,FALSE,1,1,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,2022-05-03,2,0,0,2,0,2,1,2,2022-05-03,149,180,2022-05-03,0,1,1,1,1
3,9,296,AC_045,AC_151,n,2,FALSE,FALSE,1,1,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-03,0,1,1,NA,NA
3,9,296,AC_045,AC_151,n,3,FALSE,FALSE,1,1,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,296,AC_045,AC_151,n,4,FALSE,FALSE,1,1,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
3,9,296,AC_045,AC_151,n,5,FALSE,FALSE,1,1,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
3,9,296,AC_045,AC_151,n,6,FALSE,FALSE,1,1,NA,2021-12-05,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
3,9,296,AC_045,AC_151,n,7,FALSE,FALSE,1,1,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,296,AC_045,AC_151,n,8,FALSE,FALSE,1,1,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-03,0,1,1,NA,NA
3,9,296,AC_045,AC_151,n,9,FALSE,FALSE,1,1,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,296,AC_045,AC_151,n,10,FALSE,FALSE,1,1,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,297,AC_094,AC_109,R,1,TRUE,TRUE,1,"1,8,5",NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,4,0,0,4,0,8,2,8,2022-04-22,170,169,2022-05-13,21,1,1,1,1
3,9,297,AC_094,AC_109,R,2,FALSE,FALSE,1,"1,8,5",NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-03,11,1,1,NA,NA
3,9,297,AC_094,AC_109,R,3,FALSE,FALSE,1,"1,8,5",NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-03,11,1,1,NA,NA
3,9,297,AC_094,AC_109,R,4,FALSE,FALSE,1,"1,8,5",NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
3,9,297,AC_094,AC_109,R,5,FALSE,TRUE,1,"1,8,5",NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-09,10,0,0,10,0,16,1.6,16,2022-04-09,157,156,2022-05-13,34,1,1,1,1
3,9,297,AC_094,AC_109,R,6,FALSE,FALSE,1,"1,8,5",NA,2021-11-03,2021-11-04,2022-04-09,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-09,157,156,2022-05-13,34,1,1,NA,NA
3,9,297,AC_094,AC_109,R,7,FALSE,FALSE,1,"1,8,5",NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
3,9,297,AC_094,AC_109,R,8,FALSE,TRUE,1,"1,8,5",NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,10,1,0,11,0,31,3.1,34.1,2022-04-22,170,169,2022-05-13,21,1,1,1,1
3,9,297,AC_094,AC_109,R,9,FALSE,FALSE,1,"1,8,5",NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
3,9,297,AC_094,AC_109,R,10,FALSE,FALSE,1,"1,8,5",NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,181,180,2022-05-13,10,1,1,NA,NA
3,9,298,AC_054,AC_119,n,1,FALSE,FALSE,6,6,NA,2021-12-05,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,149,180,2022-05-13,10,1,1,NA,NA
3,9,298,AC_054,AC_119,n,2,FALSE,FALSE,6,6,NA,2021-11-03,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
3,9,298,AC_054,AC_119,n,3,FALSE,FALSE,6,6,NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-04-22,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
3,9,298,AC_054,AC_119,n,4,FALSE,FALSE,6,6,NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
3,9,298,AC_054,AC_119,n,5,FALSE,FALSE,6,6,NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,181,180,2022-05-13,10,1,1,NA,NA
3,9,298,AC_054,AC_119,n,6,TRUE,FALSE,6,6,NA,2021-12-05,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,2022-05-03,10,0,0,10,14,16,1.6,16,2022-04-22,138,169,2022-05-13,21,1,1,1,1
3,9,298,AC_054,AC_119,n,7,FALSE,FALSE,6,6,NA,2021-11-03,2021-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
3,9,298,AC_054,AC_119,n,8,FALSE,FALSE,6,6,NA,2021-11-03,2021-11-04,NA,NA,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-03,181,180,2022-05-13,10,1,1,NA,NA
3,9,298,AC_054,AC_119,n,9,FALSE,FALSE,6,6,NA,NA,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,2022-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,NA,169,2022-05-13,21,0,1,NA,NA
3,9,298,AC_054,AC_119,n,10,FALSE,FALSE,6,6,NA,2021-11-03,2021-11-04,NA,2022-04-22,2022-05-03,2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-22,170,169,2022-05-13,21,1,1,NA,NA
