Block,Location,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Co.,Germ_Date,Sow_Date,Fl_2.25,Fl_3.3,Fl_3.11,Fl_3.17,Fl_3.25,Fl_4.1,Fl_4.9,Fl_4.22,Fl_4.28,Fl_5.4,Fl_5.12,Fl_5.19,Fl_5.25,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,mean_seeds_per_fruit,total_est_seed_production,FFD,days_germ2flower,days_sow2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
1,4,11,BB_051,BB_143,R,5,FALSE,FALSE,FALSE,7,"6,7,4",NA,5,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,4,11,BB_051,BB_143,R,6,FALSE,TRUE,TRUE,7,"6,7,4",NA,5,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,1,0,0,1,0,10,10,10,2022-04-01,110,120,2022-04-01,0,1,1,1,1
1,4,11,BB_051,BB_143,R,7,TRUE,TRUE,TRUE,7,"6,7,4",NA,5,2021-12-12,2021-12-02,NA,NA,NA,2022-03-17,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,2022-05-04,2022-03-25,3,2,0,5,0,28,9.333333333333334,46.66666666666667,2022-03-17,95,105,2022-04-08,22,1,1,1,1
1,4,11,BB_051,BB_143,R,8,FALSE,FALSE,FALSE,7,"6,7,4",NA,5,2021-12-12,2021-12-02,NA,NA,NA,2022-03-17,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,2022-04-28,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-17,95,105,2022-04-01,15,1,1,0,0
1,5,12,BB_115,BB_020,R,1,FALSE,TRUE,TRUE,5,"1,5,7",NA,3,2021-12-12,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,7,7,7,2022-03-25,103,113,2022-04-01,7,1,1,1,1
1,5,12,BB_115,BB_020,R,2,FALSE,FALSE,FALSE,5,"1,5,7",NA,3,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,5,12,BB_115,BB_020,R,3,FALSE,FALSE,FALSE,5,"1,5,7",NA,3,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,2022-05-04,NA,0,NA,NA,0,NA,NA,NA,NA,2022-04-08,117,127,2022-04-08,0,1,1,0,0
1,5,12,BB_115,BB_020,R,4,FALSE,FALSE,FALSE,5,"1,5,7",NA,3,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,5,12,BB_115,BB_020,R,5,TRUE,TRUE,TRUE,5,"1,5,7",NA,3,2021-12-12,2021-12-02,NA,NA,NA,2022-03-17,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-17,2,1,0,3,0,7,3.5,10.5,2022-03-17,95,105,2022-04-08,22,1,1,1,1
1,5,12,BB_115,BB_020,R,6,FALSE,FALSE,FALSE,5,"1,5,7",NA,3,2021-12-30,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,5,12,BB_115,BB_020,R,7,FALSE,TRUE,TRUE,5,"1,5,7",NA,3,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-28,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,1,0,0,0
1,5,12,BB_115,BB_020,R,8,FALSE,FALSE,FALSE,5,"1,5,7",NA,3,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,5,13,BB_167,BB_114,n,1,FALSE,FALSE,FALSE,5,5,NA,3,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,5,13,BB_167,BB_114,n,2,FALSE,FALSE,FALSE,5,5,NA,3,2021-12-19,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,5,13,BB_167,BB_114,n,3,FALSE,FALSE,FALSE,5,5,NA,3,2021-12-19,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,5,13,BB_167,BB_114,n,4,FALSE,FALSE,FALSE,5,5,NA,3,2021-12-12,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-25,103,113,2022-04-01,7,1,1,0,0
1,5,13,BB_167,BB_114,n,5,TRUE,FALSE,TRUE,5,5,NA,3,2021-12-19,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-01,NA,2022-04-22,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,2,1,1,1,2022-03-25,96,113,2022-04-22,28,1,1,1,1
1,5,13,BB_167,BB_114,n,6,FALSE,FALSE,FALSE,5,5,NA,3,2021-12-19,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,5,13,BB_167,BB_114,n,7,FALSE,FALSE,FALSE,5,5,NA,3,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
1,5,13,BB_167,BB_114,n,8,FALSE,FALSE,FALSE,5,5,NA,3,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,2022-04-28,NA,0,NA,NA,0,NA,NA,NA,NA,2022-04-01,110,120,2022-04-08,7,1,1,0,0
1,5,14,BB_108,BB_069,n,1,FALSE,FALSE,FALSE,4,4,NA,5,2021-12-19,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,5,14,BB_108,BB_069,n,2,FALSE,FALSE,FALSE,4,4,NA,5,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,5,14,BB_108,BB_069,n,3,FALSE,FALSE,FALSE,4,4,NA,5,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,5,14,BB_108,BB_069,n,4,TRUE,FALSE,TRUE,4,4,NA,5,2021-12-12,2021-12-02,NA,NA,NA,2022-03-17,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-04-01,1,3,0,4,0,6,6,24,2022-03-17,95,105,2022-04-08,22,1,1,1,1
1,5,14,BB_108,BB_069,n,5,FALSE,FALSE,FALSE,4,4,NA,5,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,5,14,BB_108,BB_069,n,6,FALSE,FALSE,FALSE,4,4,NA,5,2021-12-12,2021-12-02,NA,NA,NA,2022-03-17,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-17,95,105,2022-04-01,15,1,1,0,0
1,5,14,BB_108,BB_069,n,7,FALSE,FALSE,FALSE,4,4,NA,5,2021-12-19,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,5,14,BB_108,BB_069,n,8,FALSE,FALSE,FALSE,4,4,NA,5,2021-12-30,2021-12-02,NA,NA,NA,NA,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,2022-04-28,NA,0,NA,NA,0,NA,NA,NA,NA,2022-04-08,99,127,2022-04-08,0,1,1,0,0
1,5,15,BB_065,BB_013,n,1,FALSE,FALSE,FALSE,8,8,NA,3,2021-12-12,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-25,103,113,2022-04-08,14,1,1,0,0
1,5,15,BB_065,BB_013,n,2,FALSE,FALSE,FALSE,8,8,NA,3,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
1,5,15,BB_065,BB_013,n,3,FALSE,FALSE,FALSE,8,8,NA,3,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,5,15,BB_065,BB_013,n,4,FALSE,FALSE,FALSE,8,8,NA,3,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
1,5,15,BB_065,BB_013,n,5,FALSE,FALSE,FALSE,8,8,NA,3,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,5,15,BB_065,BB_013,n,6,FALSE,FALSE,FALSE,8,8,NA,3,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
1,5,15,BB_065,BB_013,n,7,FALSE,FALSE,FALSE,8,8,NA,3,2021-12-19,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,2022-04-28,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-25,96,113,2022-04-08,14,1,1,0,0
1,5,15,BB_065,BB_013,n,8,TRUE,FALSE,TRUE,8,8,NA,3,2021-12-19,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,2022-04-01,2022-04-08,2022-04-22,2022-04-28,NA,NA,NA,NA,NA,2022-03-11,1,0,1,1,3,0,0,0,2022-03-11,82,99,2022-04-28,48,1,1,1,0
1,6,16,BB_175,BB_104,n,1,FALSE,FALSE,FALSE,8,8,NA,4,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,6,16,BB_175,BB_104,n,2,FALSE,FALSE,FALSE,8,8,NA,4,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
1,6,16,BB_175,BB_104,n,3,FALSE,FALSE,FALSE,8,8,NA,4,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,6,16,BB_175,BB_104,n,4,FALSE,FALSE,FALSE,8,8,NA,4,2021-12-30,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,6,16,BB_175,BB_104,n,5,FALSE,FALSE,FALSE,8,8,NA,4,2021-12-12,2021-12-02,NA,2022-03-03,NA,2022-03-17,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,NA,NA,0,NA,NA,NA,NA,2022-03-03,81,91,2022-04-08,36,1,1,0,0
1,6,16,BB_175,BB_104,n,6,FALSE,FALSE,FALSE,8,8,NA,4,2021-12-12,2021-12-02,NA,NA,2022-03-11,2022-03-17,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-11,89,99,2022-04-08,28,1,1,0,0
1,6,16,BB_175,BB_104,n,7,FALSE,FALSE,FALSE,8,8,NA,4,2021-12-12,2021-12-02,NA,2022-03-03,NA,2022-03-17,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,NA,NA,0,NA,NA,NA,NA,2022-03-03,81,91,2022-04-01,29,1,1,0,0
1,6,16,BB_175,BB_104,n,8,TRUE,FALSE,TRUE,8,8,NA,4,2021-12-12,2021-12-02,2022-02-25,NA,NA,2022-03-17,2022-03-25,NA,2022-04-08,2022-04-22,2022-04-28,NA,NA,2022-05-19,NA,NA,2022-03-11,0,0,0,0,0,NA,0,0,2022-02-25,75,85,2022-05-19,83,1,1,0,0
1,6,17,BB_005,BB_195,n,1,FALSE,FALSE,FALSE,4,4,NA,4,2021-12-19,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,6,17,BB_005,BB_195,n,2,FALSE,FALSE,FALSE,4,4,NA,4,2021-12-19,2021-12-02,NA,NA,NA,2022-03-17,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-17,88,105,2022-04-01,15,1,1,0,0
1,6,17,BB_005,BB_195,n,3,FALSE,FALSE,FALSE,4,4,NA,4,2021-12-19,2021-12-02,NA,NA,NA,2022-03-17,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-17,88,105,2022-04-08,22,1,1,0,0
1,6,17,BB_005,BB_195,n,4,TRUE,FALSE,TRUE,4,4,NA,4,2021-12-12,2021-12-02,NA,2022-03-03,NA,2022-03-17,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-17,0,0,0,0,0,NA,0,0,2022-03-03,81,91,2022-04-01,29,1,1,0,0
1,6,17,BB_005,BB_195,n,5,FALSE,FALSE,FALSE,4,4,NA,4,2021-12-19,2021-12-02,NA,2022-03-03,NA,2022-03-17,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-03,74,91,2022-04-08,36,1,1,0,0
1,6,17,BB_005,BB_195,n,6,FALSE,FALSE,FALSE,4,4,NA,4,2021-12-12,2021-12-02,NA,2022-03-03,NA,2022-03-17,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,2022-04-28,2022-03-11,0,NA,NA,0,NA,NA,NA,NA,2022-03-03,81,91,2022-04-08,36,1,1,0,0
1,6,17,BB_005,BB_195,n,7,FALSE,FALSE,FALSE,4,4,NA,4,2021-12-12,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-11,89,99,2022-04-01,21,1,1,0,0
1,6,17,BB_005,BB_195,n,8,FALSE,FALSE,FALSE,4,4,NA,4,2021-12-12,2021-12-02,NA,NA,2022-03-11,2022-03-17,NA,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-11,89,99,2022-04-01,21,1,1,0,0
1,6,18,BB_047,BB_193,n,1,FALSE,FALSE,FALSE,8,8,NA,4,2021-12-12,2021-12-02,NA,NA,NA,2022-03-17,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-17,95,105,2022-04-08,22,1,1,0,0
1,6,18,BB_047,BB_193,n,2,FALSE,FALSE,FALSE,8,8,NA,4,2021-12-12,2021-12-02,NA,NA,NA,2022-03-17,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-17,95,105,2022-04-08,22,1,1,0,0
1,6,18,BB_047,BB_193,n,3,FALSE,FALSE,FALSE,8,8,NA,4,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,6,18,BB_047,BB_193,n,4,FALSE,FALSE,FALSE,8,8,NA,4,2021-12-12,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-11,89,99,2022-04-08,28,1,1,0,0
1,6,18,BB_047,BB_193,n,5,FALSE,FALSE,FALSE,8,8,NA,4,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,6,18,BB_047,BB_193,n,6,FALSE,FALSE,FALSE,8,8,NA,4,2021-12-12,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,2022-04-28,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-11,89,99,2022-04-08,28,1,1,0,0
1,6,18,BB_047,BB_193,n,7,FALSE,FALSE,FALSE,8,8,NA,4,2021-12-19,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-11,82,99,2022-04-08,28,1,1,0,0
1,6,18,BB_047,BB_193,n,8,TRUE,FALSE,TRUE,8,8,NA,4,2021-12-19,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-17,1,0,0,1,0,6,6,6,2022-03-11,82,99,2022-04-01,21,1,1,1,1
1,7,19,BB_196,BB_186,n,1,FALSE,FALSE,FALSE,7,7,NA,2,2021-12-19,2021-12-02,NA,NA,NA,NA,NA,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-04-01,103,120,2022-04-01,0,1,1,0,0
1,7,19,BB_196,BB_186,n,2,FALSE,FALSE,FALSE,7,7,NA,2,2021-12-19,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-25,96,113,2022-04-08,14,1,1,0,0
1,7,19,BB_196,BB_186,n,3,FALSE,FALSE,FALSE,7,7,NA,2,2021-12-12,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,NA,NA,0,NA,NA,NA,NA,2022-03-11,89,99,2022-04-01,21,1,1,0,0
1,7,19,BB_196,BB_186,n,4,FALSE,FALSE,FALSE,7,7,NA,2,2021-12-12,2021-12-02,NA,NA,NA,2022-03-17,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-17,95,105,2022-04-08,22,1,1,0,0
1,7,19,BB_196,BB_186,n,5,FALSE,FALSE,FALSE,7,7,NA,2,2021-12-12,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-25,103,113,2022-04-01,7,1,1,0,0
1,7,19,BB_196,BB_186,n,6,FALSE,FALSE,FALSE,7,7,NA,2,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,7,19,BB_196,BB_186,n,7,TRUE,FALSE,TRUE,7,7,NA,2,2021-12-12,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,2022-04-01,2022-04-08,2022-04-22,2022-04-28,NA,NA,NA,NA,NA,2022-03-11,1,3,0,4,0,2,2,8,2022-03-11,89,99,2022-04-28,48,1,1,1,1
1,7,19,BB_196,BB_186,n,8,FALSE,FALSE,FALSE,7,7,NA,2,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,7,20,BB_182,BB_201,n,1,TRUE,FALSE,TRUE,1,1,NA,2,2021-12-19,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,2022-04-01,2022-04-08,2022-04-22,2022-04-28,NA,2022-05-12,NA,NA,NA,2022-03-11,0,0,0,0,0,NA,0,0,2022-03-11,82,99,2022-05-12,62,1,1,0,0
1,7,20,BB_182,BB_201,n,2,FALSE,FALSE,FALSE,1,1,NA,2,2021-12-12,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,NA,NA,0,NA,NA,NA,NA,2022-03-11,89,99,2022-04-08,28,1,1,0,0
1,7,20,BB_182,BB_201,n,3,FALSE,FALSE,FALSE,1,1,NA,2,2021-12-12,2021-12-02,NA,2022-03-03,NA,2022-03-17,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,NA,NA,0,NA,NA,NA,NA,2022-03-03,81,91,2022-04-08,36,1,1,0,0
1,7,20,BB_182,BB_201,n,4,FALSE,FALSE,FALSE,1,1,NA,2,2021-12-12,2021-12-02,NA,NA,2022-03-11,2022-03-17,NA,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,NA,NA,0,NA,NA,NA,NA,2022-03-11,89,99,2022-04-08,28,1,1,0,0
1,7,20,BB_182,BB_201,n,5,FALSE,FALSE,FALSE,1,1,NA,2,2021-12-19,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,NA,NA,0,NA,NA,NA,NA,2022-03-11,82,99,2022-04-08,28,1,1,0,0
1,7,20,BB_182,BB_201,n,6,FALSE,FALSE,FALSE,1,1,NA,2,2021-12-19,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,7,20,BB_182,BB_201,n,7,FALSE,FALSE,FALSE,1,1,NA,2,2021-12-12,2021-12-02,NA,2022-03-03,NA,2022-03-17,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,NA,NA,0,NA,NA,NA,NA,2022-03-03,81,91,2022-04-08,36,1,1,0,0
1,7,20,BB_182,BB_201,n,8,FALSE,FALSE,FALSE,1,1,NA,2,2021-12-12,2021-12-02,NA,2022-03-03,NA,2022-03-17,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2022-03-03,81,91,2022-04-01,29,1,1,0,0
1,7,21,BB_122,BB_027,n,1,FALSE,FALSE,FALSE,2,2,NA,1,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,7,21,BB_122,BB_027,n,2,TRUE,FALSE,TRUE,2,2,NA,1,2021-12-19,2021-12-02,NA,NA,NA,2022-03-17,2022-03-25,2022-04-01,2022-04-08,2022-04-22,2022-04-28,NA,NA,NA,NA,NA,2022-04-08,1,0,0,1,0,3,3,3,2022-03-17,88,105,2022-04-28,42,1,1,1,1
1,7,21,BB_122,BB_027,n,3,FALSE,FALSE,FALSE,2,2,NA,1,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
1,7,21,BB_122,BB_027,n,4,FALSE,FALSE,FALSE,2,2,NA,1,NA,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
1,7,21,BB_122,BB_027,n,5,FALSE,FALSE,FALSE,2,2,NA,1,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,7,21,BB_122,BB_027,n,6,FALSE,FALSE,FALSE,2,2,NA,1,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,7,21,BB_122,BB_027,n,7,FALSE,FALSE,FALSE,2,2,NA,1,2021-12-12,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
1,7,21,BB_122,BB_027,n,8,FALSE,FALSE,FALSE,2,2,NA,1,2021-12-19,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,NA,NA,0,NA,NA,NA,NA,2022-03-11,82,99,2022-04-08,28,1,1,0,0
1,8,22,BB_125,BB_137,R,1,FALSE,FALSE,FALSE,3,"6,3,7",NA,4,2021-12-19,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
