Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Plant_Date,Fl_3.11,Fl_3.17,Fl_3.25,Fl_4.1,Fl_4.8,Fl_4.13,Fl_4.21,Fl_4.28,Fl_5.5,Fl_5.12,Fl_5.20,Fl_5.25,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,seeds_weighed_d1,seed_mass_mg_d1,seeds_weighed_d2,seed_mass_mg_d2,seeds_weighed_d3,seed_mass_mg_d3,seeds_weighed_d4,seed_mass_mg_d4,seeds_weighed_d5,seed_mass_mg_d5,seeds_weighed_d6,seed_mass_mg_d6,seeds_weighed_d7,seed_mass_mg_d7,seeds_weighed_d8,seed_mass_mg_d8,seeds_weighed_d9,seed_mass_mg_d9,msm_d1,msm_d2,msm_d3,msm_d4,msm_d5,msm_d6,msm_d7,msm_d8,msm_d9,msm_all,sd_msm_all,mean_seeds_per_fruit,total_est_seed_production,AG_biomass_mg,photo_date,corolla_area_mm2,corolla_diam_mm,notes_corolla,FFD,days_germ2flower,days_sow2flower,days_plant2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
2,6,193,BO_130,BO_120,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,2022-03-17,NA,NA,2022-04-08,NA,2022-04-21,NA,NA,NA,2022-05-20,2022-05-25,NA,2022-05-20,0,1,0,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-05-20,154.946,16.146,NA,2022-03-17,101,126,120,2022-05-25,69,1,1,1,0
2,6,194,BO_039,BO_200,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,6,8.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4033333333333333,NA,NA,NA,NA,1.4033333333333333,NA,3,6,NA,NA,NA,NA,NA,2022-04-01,116,141,135,2022-04-01,0,1,1,1,1
2,6,195,BO_149,BO_032,n,4,TRUE,FALSE,TRUE,4,NA,Never marked in field but fruit collected,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,NA,NA,NA,2022-04-28,NA,NA,NA,NA,NA,2022-04-28,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17.06,NA,NA,NA,NA,2022-04-28,143,168,162,2022-04-28,0,1,1,1,0
2,6,196,BO_073,BO_070,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,NA,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,NA,NA,NA,2022-03-25,2,7,2,9,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13,NA,NA,3.13,NA,2.5,22.5,NA,2022-03-25,419.945,27.011,NA,2022-03-25,109,134,128,2022-05-12,48,1,1,1,1
2,6,197,BO_032,BO_096,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,2022-05-25,NA,2022-04-13,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-25,109,134,128,2022-05-25,61,1,1,0,0
2,6,198,BO_130,BO_161,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,2022-04-13,2022-04-21,2022-04-28,2022-05-05,NA,NA,NA,NA,2022-03-25,1,3,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.88,NA,NA,NA,NA,2022-03-25,109,134,128,2022-05-05,41,1,1,1,0
2,6,199,BO_153,BO_157,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-11,2021-11-17,NA,2022-03-17,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,2022-04-28,NA,NA,NA,NA,NA,2022-03-25,4,14,0,18,0,5,NA,NA,3,7.23,NA,NA,NA,NA,2,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41,NA,NA,2.625,NA,NA,NA,NA,2.5175,0.15202795795510762,1.25,22.5,59.17,2022-03-25,268.221,20.086,NA,2022-03-17,101,126,120,2022-04-28,42,1,1,1,1
2,6,200,BO_029,BO_090,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,2022-04-28,NA,NA,NA,NA,NA,2022-04-08,2,2,0,4,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68,NA,NA,2.68,NA,0.5,2,22,2022-04-08,293.91,21.426,NA,2022-03-25,109,134,128,2022-04-28,34,1,1,1,1
2,6,201,BO_106,BO_191,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,2022-05-25,NA,2022-03-25,4,16,0,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,107.79,2022-03-25,273.258,22.137,NA,2022-03-25,109,134,128,2022-05-25,61,1,1,1,0
2,6,202,BO_001,BO_151,R,3,FALSE,TRUE,TRUE,8,"6,3,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,NA,NA,NA,NA,2022-03-25,2,5,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,47.56,2022-03-25,260.357,20.707,NA,2022-03-25,109,134,128,2022-05-05,41,1,1,1,0
2,6,202,BO_001,BO_151,R,6,FALSE,TRUE,TRUE,8,"6,3,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,2022-04-28,NA,NA,NA,NA,NA,2022-03-25,2,7,0,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,39.16,NA,NA,NA,NA,2022-03-25,109,134,128,2022-04-28,34,1,1,1,0
2,6,202,BO_001,BO_151,R,8,TRUE,TRUE,TRUE,8,"6,3,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,18.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.325,NA,NA,NA,9.325,NA,2,2,15.44,NA,NA,NA,NA,2022-03-25,109,134,128,2022-04-01,7,1,1,1,1
2,6,203,BO_189,BO_142,R,4,TRUE,TRUE,TRUE,4,"7,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,2022-04-28,2022-05-05,2022-05-12,NA,NA,NA,2022-04-01,2,17,0,19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,39.48,2022-04-01,362.558,23.631,NA,2022-03-25,109,134,128,2022-05-12,48,1,1,1,0
2,6,203,BO_189,BO_142,R,7,FALSE,TRUE,TRUE,4,"7,4",NA,2021-12-15,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,2022-04-28,NA,NA,NA,NA,2022-05-20,2022-03-25,1,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,12.8,2022-03-25,300.158,20.551,NA,2022-03-25,100,134,128,2022-04-28,34,1,1,1,1
2,6,204,BO_130,BO_174,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,2022-04-21,NA,NA,2022-05-12,NA,NA,NA,2022-04-01,2,2,0,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,3,15.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.003333333333333,NA,NA,NA,NA,5.003333333333333,NA,1.5,6,11.83,2022-04-01,417.303,25.236,NA,2022-03-25,109,134,128,2022-05-12,48,1,1,1,1
2,6,205,BO_198,BO_158,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,2022-04-28,2022-05-05,2022-05-12,2022-05-20,NA,NA,2022-04-08,0,9,0,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-25,109,134,128,2022-05-20,56,1,1,1,0
2,6,206,BO_101,BO_182,R,5,TRUE,TRUE,TRUE,5,"5,7,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,2022-04-21,2022-04-28,2022-05-05,2022-05-12,2022-05-20,NA,NA,2022-04-08,4,9,0,13,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,24.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2145454545454544,NA,NA,2.2145454545454544,NA,2.75,35.75,89.89,2022-04-08,289.704,22.202,NA,2022-03-25,109,134,128,2022-05-20,56,1,1,1,1
2,6,206,BO_101,BO_182,R,7,FALSE,TRUE,TRUE,5,"5,7,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,2022-04-21,NA,NA,NA,NA,NA,2022-05-20,2022-04-01,2,10,2,12,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,24,63.5,2022-04-01,412.957,24.542,NA,2022-03-25,109,134,128,2022-04-21,27,1,1,1,1
2,6,206,BO_101,BO_182,R,8,FALSE,TRUE,TRUE,5,"5,7,8",NA,2021-12-21,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2022-03-25,94,134,128,2022-04-08,14,1,1,1,1
2,7,207,BO_101,BO_080,R,2,TRUE,TRUE,TRUE,2,2,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,336.048,25.146,NA,2022-04-01,116,141,135,2022-04-01,0,1,1,0,0
2,7,208,BO_040,BO_029,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,278.575,21.955,NA,2022-04-01,116,141,135,2022-04-08,7,1,1,0,0
2,7,209,BO_201,BO_189,R,3,FALSE,TRUE,TRUE,4,"6,3,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,2022-04-28,NA,2022-05-12,NA,2022-05-25,NA,2022-04-08,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.01,2022-04-08,415.254,26.133,NA,2022-04-01,116,141,135,2022-05-25,54,1,1,1,0
2,7,209,BO_201,BO_189,R,4,TRUE,TRUE,TRUE,4,"6,3,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,2022-05-20,2022-05-25,NA,2022-03-25,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,479.683,26.251,NA,2022-03-25,109,134,128,2022-05-25,61,1,1,1,0
2,7,209,BO_201,BO_189,R,6,FALSE,TRUE,TRUE,4,"6,3,4",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,2022-04-21,NA,NA,2022-05-12,NA,2022-05-25,NA,2022-04-01,0,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28.47,2022-04-01,348.97,23.206,NA,2022-04-01,116,141,135,2022-05-25,54,1,1,1,0
2,7,210,BO_106,BO_104,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,2022-04-28,2022-05-05,2022-05-12,2022-05-20,2022-05-25,NA,2022-03-25,4,6,0,10,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1.83,NA,NA,1,1.51,NA,NA,NA,NA,NA,NA,NA,NA,1.83,NA,1.51,NA,NA,1.67,0.22627416997969527,0.5,5,NA,2022-03-25,410.723,28.575,NA,2022-03-25,109,134,128,2022-05-25,61,1,1,1,1
2,7,211,BO_170,BO_055,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,2022-04-28,2022-05-05,2022-05-12,2022-05-20,2022-05-25,NA,2022-04-01,1,0,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05,NA,NA,5.05,NA,1,1,92.13,2022-04-01,366.932,24.914,NA,2022-04-01,116,141,135,2022-05-25,54,1,1,1,1
2,7,212,BO_187,BO_135,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,NA,2022-04-21,2022-04-28,NA,NA,NA,NA,NA,2022-04-08,2,1,0,3,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6033333333333333,NA,NA,1.6033333333333333,NA,1.5,4.5,8.06,2022-04-08,240.76,19.963,NA,2022-04-08,123,148,142,2022-04-28,20,1,1,1,1
2,7,213,BO_069,BO_043,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-01,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,NA,21.629,folded,2022-04-01,116,141,135,2022-04-08,7,1,1,0,0
2,7,214,BO_040,BO_067,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,0,0,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13.25,NA,NA,NA,NA,2022-04-01,116,141,135,2022-04-08,7,1,1,0,0
2,7,215,BO_153,BO_177,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-21,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,2022-04-21,NA,NA,NA,2022-05-20,2022-05-25,NA,NA,0,0,0,0,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-25,94,134,128,2022-05-25,61,1,1,0,0
2,7,216,BO_128,BO_105,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,2022-05-20,2022-04-01,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20.18,2022-04-01,217.855,20.612,NA,2022-04-01,116,141,135,2022-04-13,12,1,1,0,0
2,7,217,BO_101,BO_024,R,4,TRUE,TRUE,TRUE,4,"7,4,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,2022-05-20,NA,NA,2022-04-01,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-01,274.93,24.395,NA,2022-03-25,109,134,128,2022-05-20,56,1,1,1,0
2,7,217,BO_101,BO_024,R,7,FALSE,TRUE,TRUE,4,"7,4,8",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,2022-05-20,NA,2022-05-20,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20.73,NA,NA,NA,NA,2022-03-25,109,134,128,2022-05-20,56,1,1,0,0
2,7,217,BO_101,BO_024,R,8,FALSE,TRUE,TRUE,4,"7,4,8",NA,2021-12-06,2021-11-11,2021-11-17,2022-03-11,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20.93,2022-03-25,282.228,21.558,NA,2022-03-11,95,120,114,2022-04-08,28,1,1,0,0
2,7,218,BO_039,BO_087,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-21,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.95,NA,NA,NA,NA,2022-04-01,101,141,135,2022-04-01,0,1,1,0,0
2,7,219,BO_194,BO_125,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-15,2021-11-11,2021-11-17,NA,2022-03-17,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-08,5,1,0,6,21,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,49.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7869230769230766,NA,NA,NA,3.7869230769230766,NA,2.6,15.600000000000001,28.13,NA,NA,NA,NA,2022-03-17,92,126,120,2022-04-13,27,1,1,1,1
2,7,220,BO_119,BO_013,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,2022-03-17,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,1,0,0,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,303.627,22.562,NA,2022-03-17,101,126,120,2022-04-08,22,1,1,1,0
2,7,221,BO_187,BO_150,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,4.8,NA,0.5,1,11.48,NA,NA,NA,NA,2022-03-25,109,134,128,2022-04-08,14,1,1,1,1
2,7,222,BO_058,BO_094,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,0,0,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,79.65,2022-03-25,331.286,24.06,NA,2022-03-25,109,134,128,2022-04-01,7,1,1,0,0
2,7,223,BO_149,BO_185,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,353.532,23.781,NA,2022-03-25,109,134,128,2022-03-25,0,1,1,0,0
2,7,224,BO_033,BO_124,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,NA,NA,NA,NA,NA,2022-05-05,2022-05-12,NA,2022-05-25,NA,2022-03-25,1,4,0,5,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,26.27,2022-03-25,388.514,25.822,NA,2022-03-25,109,134,128,2022-05-25,61,1,1,1,0
2,7,225,BO_192,BO_166,R,1,TRUE,TRUE,TRUE,1,"1,5,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,NA,2022-04-08,2022-04-13,2022-04-21,2022-04-28,NA,NA,NA,NA,NA,2022-03-25,0,6,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,56.59,2022-03-25,470.827,27.503,NA,2022-03-25,109,134,128,2022-04-28,34,1,1,1,0
2,7,225,BO_192,BO_166,R,5,FALSE,TRUE,TRUE,1,"1,5,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,2022-04-01,1,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2022-04-01,531.492,28.858,NA,2022-03-25,109,134,128,2022-04-13,19,1,1,1,1
2,7,225,BO_192,BO_166,R,7,FALSE,TRUE,TRUE,1,"1,5,7",NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,2022-04-13,NA,NA,2022-05-05,2022-05-12,NA,NA,NA,2022-03-25,3,1,7,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,486.767,28.02,NA,2022-03-25,109,134,128,2022-05-12,48,1,1,1,0
2,7,226,BO_163,BO_072,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,2022-03-25,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,11.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.815,NA,NA,NA,NA,5.815,NA,2,2,7.04,NA,NA,NA,NA,2022-03-25,109,134,128,2022-04-01,7,1,1,1,1
2,7,227,BO_199,BO_069,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,2022-04-01,2022-04-08,2022-04-13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19.91,NA,NA,NA,NA,2022-04-01,116,141,135,2022-04-13,12,1,1,0,0
2,7,228,BO_198,BO_159,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-11,2021-11-17,NA,NA,NA,NA,2022-04-08,2022-04-13,NA,NA,NA,NA,2022-05-20,2022-05-25,NA,2022-05-20,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17.92,NA,NA,NA,NA,2022-04-08,123,148,142,2022-05-25,47,1,1,0,0
