Block,Location,Sequence,Donor,Recipient,Plant_ID,Co.,Germ_Date,Sow_Date
2,66,177,BB_141,BB_037,8,5,2021-12-12,2021-12-02
2,67,178,BB_075,BB_164,1,1,NA,2021-12-02
2,67,178,BB_075,BB_164,2,1,2021-12-12,2021-12-02
2,67,178,BB_075,BB_164,3,1,NA,2021-12-02
2,67,178,BB_075,BB_164,4,1,2021-12-30,2021-12-02
2,67,178,BB_075,BB_164,5,1,NA,2021-12-02
2,67,178,BB_075,BB_164,6,1,NA,2021-12-02
2,67,178,BB_075,BB_164,7,1,NA,2021-12-02
2,67,178,BB_075,BB_164,8,1,2021-12-20,2021-12-02
2,67,179,BB_177,BB_134,1,4,NA,2021-12-02
2,67,179,BB_177,BB_134,2,4,2021-12-30,2021-12-02
2,67,179,BB_177,BB_134,3,4,2021-12-30,2021-12-02
2,67,179,BB_177,BB_134,4,4,NA,2021-12-02
2,67,179,BB_177,BB_134,5,4,2021-12-12,2021-12-02
2,67,179,BB_177,BB_134,6,4,2021-12-20,2021-12-02
2,67,179,BB_177,BB_134,7,4,2021-12-12,2021-12-02
2,67,179,BB_177,BB_134,8,4,2021-12-20,2021-12-02
2,67,180,BB_213,BB_204,1,1,2021-12-30,2021-12-02
2,67,180,BB_213,BB_204,2,1,NA,2021-12-02
2,67,180,BB_213,BB_204,3,1,2021-12-12,2021-12-02
2,67,180,BB_213,BB_204,4,1,2021-12-12,2021-12-02
2,67,180,BB_213,BB_204,5,1,2021-12-20,2021-12-02
2,67,180,BB_213,BB_204,6,1,2021-12-12,2021-12-02
2,67,180,BB_213,BB_204,7,1,NA,2021-12-02
2,67,180,BB_213,BB_204,8,1,2021-12-20,2021-12-02
2,68,181,BB_015,BB_218,1,2,2021-12-12,2021-12-02
2,68,181,BB_015,BB_218,2,2,2021-12-20,2021-12-02
2,68,181,BB_015,BB_218,3,2,NA,2021-12-02
2,68,181,BB_015,BB_218,4,2,2021-12-12,2021-12-02
2,68,181,BB_015,BB_218,5,2,2021-12-12,2021-12-02
2,68,181,BB_015,BB_218,6,2,2021-12-20,2021-12-02
2,68,181,BB_015,BB_218,7,2,2021-12-20,2021-12-02
2,68,181,BB_015,BB_218,8,2,2021-12-12,2021-12-02
2,68,182,BB_057,BB_121,1,5,2021-12-12,2021-12-02
2,68,182,BB_057,BB_121,2,5,2021-12-12,2021-12-02
2,68,182,BB_057,BB_121,3,5,2021-12-12,2021-12-02
2,68,182,BB_057,BB_121,4,5,2021-12-12,2021-12-02
2,68,182,BB_057,BB_121,5,5,NA,2021-12-02
2,68,182,BB_057,BB_121,6,5,2021-12-12,2021-12-02
2,68,182,BB_057,BB_121,7,5,NA,2021-12-02
2,68,182,BB_057,BB_121,8,5,2021-12-20,2021-12-02
2,69,183,BB_168,BB_081,1,3,2021-12-12,2021-12-02
2,69,183,BB_168,BB_081,2,3,2021-12-12,2021-12-02
2,69,183,BB_168,BB_081,3,3,2021-12-20,2021-12-02
2,69,183,BB_168,BB_081,4,3,NA,2021-12-02
2,69,183,BB_168,BB_081,5,3,2021-12-12,2021-12-02
2,69,183,BB_168,BB_081,6,3,2021-12-12,2021-12-02
2,69,183,BB_168,BB_081,7,3,2021-12-20,2021-12-02
2,69,183,BB_168,BB_081,8,3,2021-12-20,2021-12-02
2,69,184,BB_194,BB_163,1,1,2021-12-12,2021-12-02
2,69,184,BB_194,BB_163,2,1,2021-12-12,2021-12-02
2,69,184,BB_194,BB_163,3,1,2021-12-20,2021-12-02
2,69,184,BB_194,BB_163,4,1,NA,2021-12-02
2,69,184,BB_194,BB_163,5,1,2021-12-20,2021-12-02
2,69,184,BB_194,BB_163,6,1,2021-12-12,2021-12-02
2,69,184,BB_194,BB_163,7,1,2021-12-12,2021-12-02
2,69,184,BB_194,BB_163,8,1,2021-12-12,2021-12-02
2,69,185,BB_197,BB_199,1,2,2021-12-12,2021-12-02
2,69,185,BB_197,BB_199,2,2,2021-12-12,2021-12-02
2,69,185,BB_197,BB_199,3,2,2021-12-12,2021-12-02
2,69,185,BB_197,BB_199,4,2,2021-12-12,2021-12-02
2,69,185,BB_197,BB_199,5,2,NA,2021-12-02
2,69,185,BB_197,BB_199,6,2,2021-12-30,2021-12-02
2,69,185,BB_197,BB_199,7,2,2021-12-12,2021-12-02
2,69,185,BB_197,BB_199,8,2,2021-12-20,2021-12-02
2,71,186,BB_057,BB_146,1,5,2021-12-20,2021-12-02
2,71,186,BB_057,BB_146,2,5,2021-12-13,2021-12-02
2,71,186,BB_057,BB_146,3,5,2021-12-13,2021-12-02
2,71,186,BB_057,BB_146,4,5,2021-12-13,2021-12-02
2,71,186,BB_057,BB_146,5,5,2021-12-20,2021-12-02
2,71,186,BB_057,BB_146,6,5,2021-12-13,2021-12-02
2,71,186,BB_057,BB_146,7,5,2021-12-20,2021-12-02
2,71,186,BB_057,BB_146,8,5,2021-12-13,2021-12-02
2,71,187,BB_215,BB_210,1,5,2021-12-13,2021-12-02
2,71,187,BB_215,BB_210,2,5,2021-12-13,2021-12-02
2,71,187,BB_215,BB_210,3,5,2021-12-20,2021-12-02
2,71,187,BB_215,BB_210,4,5,2021-12-13,2021-12-02
2,71,187,BB_215,BB_210,5,5,2021-12-13,2021-12-02
2,71,187,BB_215,BB_210,6,5,2021-12-13,2021-12-02
2,71,187,BB_215,BB_210,7,5,2021-12-13,2021-12-02
2,71,187,BB_215,BB_210,8,5,2021-12-13,2021-12-02
2,71,188,BB_167,BB_008,1,3,2021-12-13,2021-12-02
2,71,188,BB_167,BB_008,2,3,2021-12-13,2021-12-02
2,71,188,BB_167,BB_008,3,3,2021-12-13,2021-12-02
2,71,188,BB_167,BB_008,4,3,NA,2021-12-02
2,71,188,BB_167,BB_008,5,3,2021-12-13,2021-12-02
2,71,188,BB_167,BB_008,6,3,NA,2021-12-02
2,71,188,BB_167,BB_008,7,3,2021-12-13,2021-12-02
2,71,188,BB_167,BB_008,8,3,2021-12-13,2021-12-02
2,72,189,BB_055,BB_119,1,2,2021-12-13,2021-12-02
2,72,189,BB_055,BB_119,2,2,2021-12-13,2021-12-02
2,72,189,BB_055,BB_119,3,2,2021-12-20,2021-12-02
2,72,189,BB_055,BB_119,4,2,2021-12-20,2021-12-02
2,72,189,BB_055,BB_119,5,2,2021-12-20,2021-12-02
2,72,189,BB_055,BB_119,6,2,2021-12-13,2021-12-02
2,72,189,BB_055,BB_119,7,2,2021-12-13,2021-12-02
2,72,189,BB_055,BB_119,8,2,NA,2021-12-02
2,72,190,BB_174,BB_068,1,3,2021-12-20,2021-12-02
2,72,190,BB_174,BB_068,2,3,2021-12-13,2021-12-02
2,72,190,BB_174,BB_068,3,3,2021-12-20,2021-12-02
2,72,190,BB_174,BB_068,4,3,2021-12-13,2021-12-02
2,72,190,BB_174,BB_068,5,3,2021-12-13,2021-12-02
2,72,190,BB_174,BB_068,6,3,2021-12-20,2021-12-02
2,72,190,BB_174,BB_068,7,3,2021-12-13,2021-12-02
2,72,190,BB_174,BB_068,8,3,2021-12-13,2021-12-02
2,72,191,BB_005,BB_195,1,4,2021-12-13,2021-12-02
2,72,191,BB_005,BB_195,2,4,2021-12-13,2021-12-02
2,72,191,BB_005,BB_195,3,4,NA,2021-12-02
2,72,191,BB_005,BB_195,4,4,2021-12-13,2021-12-02
2,72,191,BB_005,BB_195,5,4,2021-12-13,2021-12-02
2,72,191,BB_005,BB_195,6,4,2021-12-13,2021-12-02
2,72,191,BB_005,BB_195,7,4,2021-12-13,2021-12-02
2,72,191,BB_005,BB_195,8,4,NA,2021-12-02
2,73,192,BB_198,BB_045,1,3,2021-12-13,2021-12-02
2,73,192,BB_198,BB_045,2,3,2021-12-20,2021-12-02
2,73,192,BB_198,BB_045,3,3,2021-12-20,2021-12-02
2,73,192,BB_198,BB_045,4,3,2021-12-13,2021-12-02
2,73,192,BB_198,BB_045,5,3,2021-12-30,2021-12-02
2,73,192,BB_198,BB_045,6,3,NA,2021-12-02
2,73,192,BB_198,BB_045,7,3,2021-12-20,2021-12-02
2,73,192,BB_198,BB_045,8,3,2021-12-20,2021-12-02
2,73,193,BB_125,BB_024,1,4,2021-12-13,2021-12-02
2,73,193,BB_125,BB_024,2,4,2021-12-13,2021-12-02
2,73,193,BB_125,BB_024,3,4,2021-12-20,2021-12-02
2,73,193,BB_125,BB_024,4,4,2021-12-20,2021-12-02
2,73,193,BB_125,BB_024,5,4,NA,2021-12-02
2,73,193,BB_125,BB_024,6,4,NA,2021-12-02
2,73,193,BB_125,BB_024,7,4,NA,2021-12-02
2,73,193,BB_125,BB_024,8,4,2021-12-13,2021-12-02
2,73,194,BB_038,BB_216,1,3,2021-12-13,2021-12-02
2,73,194,BB_038,BB_216,2,3,2021-12-13,2021-12-02
2,73,194,BB_038,BB_216,3,3,2021-12-20,2021-12-02
2,73,194,BB_038,BB_216,4,3,2021-12-13,2021-12-02
2,73,194,BB_038,BB_216,5,3,2021-12-13,2021-12-02
2,73,194,BB_038,BB_216,6,3,2021-12-13,2021-12-02
2,73,194,BB_038,BB_216,7,3,2021-12-13,2021-12-02
2,73,194,BB_038,BB_216,8,3,2021-12-13,2021-12-02
2,74,195,BB_073,BB_064,1,4,2021-12-13,2021-12-02
2,74,195,BB_073,BB_064,2,4,2021-12-20,2021-12-02
2,74,195,BB_073,BB_064,3,4,2021-12-13,2021-12-02
2,74,195,BB_073,BB_064,4,4,2021-12-13,2021-12-02
2,74,195,BB_073,BB_064,5,4,2021-12-20,2021-12-02
2,74,195,BB_073,BB_064,6,4,2021-12-13,2021-12-02
2,74,195,BB_073,BB_064,7,4,2021-12-13,2021-12-02
2,74,195,BB_073,BB_064,8,4,2021-12-13,2021-12-02
2,74,196,BB_162,BB_040,1,1,2021-12-13,2021-12-02
2,74,196,BB_162,BB_040,2,1,2021-12-13,2021-12-02
2,74,196,BB_162,BB_040,3,1,NA,2021-12-02
2,74,196,BB_162,BB_040,4,1,2021-12-20,2021-12-02
2,74,196,BB_162,BB_040,5,1,2021-12-13,2021-12-02
2,74,196,BB_162,BB_040,6,1,2021-12-13,2021-12-02
2,74,196,BB_162,BB_040,7,1,2021-12-13,2021-12-02
2,74,196,BB_162,BB_040,8,1,2021-12-30,2021-12-02
2,74,197,BB_171,BB_157,1,6,NA,2021-12-02
2,74,197,BB_171,BB_157,2,6,2021-12-13,2021-12-02
2,74,197,BB_171,BB_157,3,6,2021-12-13,2021-12-02
2,74,197,BB_171,BB_157,4,6,2021-12-13,2021-12-02
2,74,197,BB_171,BB_157,5,6,2021-12-13,2021-12-02
2,74,197,BB_171,BB_157,6,6,2021-12-13,2021-12-02
2,74,197,BB_171,BB_157,7,6,2021-12-13,2021-12-02
2,74,197,BB_171,BB_157,8,6,2021-12-13,2021-12-02
2,75,198,BB_168,BB_058,1,3,2021-12-20,2021-12-02
2,75,198,BB_168,BB_058,2,3,2021-12-30,2021-12-02
2,75,198,BB_168,BB_058,3,3,2021-12-13,2021-12-02
2,75,198,BB_168,BB_058,4,3,NA,2021-12-02
2,75,198,BB_168,BB_058,5,3,2021-12-13,2021-12-02
2,75,198,BB_168,BB_058,6,3,NA,2021-12-02
2,75,198,BB_168,BB_058,7,3,2021-12-13,2021-12-02
2,75,198,BB_168,BB_058,8,3,2021-12-13,2021-12-02
2,75,199,BB_100,BB_031,1,1,2021-12-13,2021-12-02
2,75,199,BB_100,BB_031,2,1,2021-12-20,2021-12-02
2,75,199,BB_100,BB_031,3,1,2021-12-13,2021-12-02
2,75,199,BB_100,BB_031,4,1,2021-12-20,2021-12-02
2,75,199,BB_100,BB_031,5,1,2021-12-13,2021-12-02
2,75,199,BB_100,BB_031,6,1,2021-12-13,2021-12-02
2,75,199,BB_100,BB_031,7,1,2021-12-13,2021-12-02
2,75,199,BB_100,BB_031,8,1,2021-12-13,2021-12-02
2,75,200,BB_173,BB_095,1,5,2021-12-20,2021-12-02
2,75,200,BB_173,BB_095,2,5,2021-12-20,2021-12-02
2,75,200,BB_173,BB_095,3,5,2021-12-13,2021-12-02
2,75,200,BB_173,BB_095,4,5,2021-12-13,2021-12-02
2,75,200,BB_173,BB_095,5,5,2021-12-13,2021-12-02
2,75,200,BB_173,BB_095,6,5,2021-12-13,2021-12-02
2,75,200,BB_173,BB_095,7,5,2021-12-13,2021-12-02
2,75,200,BB_173,BB_095,8,5,2021-12-13,2021-12-02
2,76,201,BB_075,BB_085,1,1,2021-12-20,2021-12-02
2,76,201,BB_075,BB_085,2,1,2021-12-13,2021-12-02
2,76,201,BB_075,BB_085,3,1,2021-12-13,2021-12-02
2,76,201,BB_075,BB_085,4,1,2021-12-20,2021-12-02
2,76,201,BB_075,BB_085,5,1,2021-12-20,2021-12-02
2,76,201,BB_075,BB_085,6,1,2021-12-13,2021-12-02
2,76,201,BB_075,BB_085,7,1,2021-12-13,2021-12-02
2,76,201,BB_075,BB_085,8,1,2021-12-13,2021-12-02
2,76,202,BB_099,BB_161,1,4,2021-12-20,2021-12-02
2,76,202,BB_099,BB_161,2,4,2021-12-20,2021-12-02
2,76,202,BB_099,BB_161,3,4,2021-12-20,2021-12-02
2,76,202,BB_099,BB_161,4,4,2021-12-13,2021-12-02
2,76,202,BB_099,BB_161,5,4,2021-12-20,2021-12-02
2,76,202,BB_099,BB_161,6,4,2021-12-20,2021-12-02
2,76,202,BB_099,BB_161,7,4,2021-12-13,2021-12-02
2,76,202,BB_099,BB_161,8,4,2021-12-20,2021-12-02
2,76,203,BB_026,BB_053,1,4,2021-12-13,2021-12-02
2,76,203,BB_026,BB_053,2,4,2021-12-20,2021-12-02
2,76,203,BB_026,BB_053,3,4,2021-12-13,2021-12-02
2,76,203,BB_026,BB_053,4,4,2021-12-13,2021-12-02
2,76,203,BB_026,BB_053,5,4,2021-12-20,2021-12-02
2,76,203,BB_026,BB_053,6,4,NA,2021-12-02
2,76,203,BB_026,BB_053,7,4,2021-12-13,2021-12-02
2,76,203,BB_026,BB_053,8,4,2021-12-20,2021-12-02
2,77,204,BB_175,BB_104,1,4,2021-12-13,2021-12-02
2,77,204,BB_175,BB_104,2,4,2021-12-20,2021-12-02
2,77,204,BB_175,BB_104,3,4,NA,2021-12-02
2,77,204,BB_175,BB_104,4,4,NA,2021-12-02
2,77,204,BB_175,BB_104,5,4,2021-12-13,2021-12-02
2,77,204,BB_175,BB_104,6,4,2021-12-13,2021-12-02
2,77,204,BB_175,BB_104,7,4,2021-12-30,2021-12-02
2,77,204,BB_175,BB_104,8,4,2021-12-20,2021-12-02
2,77,205,BB_099,BB_032,1,4,2021-12-13,2021-12-02
2,77,205,BB_099,BB_032,2,4,2021-12-13,2021-12-02
2,77,205,BB_099,BB_032,3,4,2021-12-13,2021-12-02
2,77,205,BB_099,BB_032,4,4,2021-12-13,2021-12-02
2,77,205,BB_099,BB_032,5,4,2021-12-13,2021-12-02
2,77,205,BB_099,BB_032,6,4,2021-12-13,2021-12-02
2,77,205,BB_099,BB_032,7,4,2021-12-13,2021-12-02
2,77,205,BB_099,BB_032,8,4,2021-12-13,2021-12-02
2,77,206,BB_107,BB_151,1,2,2021-12-13,2021-12-02
2,77,206,BB_107,BB_151,2,2,2021-12-13,2021-12-02
2,77,206,BB_107,BB_151,3,2,2021-12-13,2021-12-02
2,77,206,BB_107,BB_151,4,2,2021-12-13,2021-12-02
2,77,206,BB_107,BB_151,5,2,2021-12-13,2021-12-02
2,77,206,BB_107,BB_151,6,2,2021-12-13,2021-12-02
2,77,206,BB_107,BB_151,7,2,2021-12-13,2021-12-02
2,77,206,BB_107,BB_151,8,2,2021-12-13,2021-12-02
2,78,207,BB_028,BB_209,1,1,2021-12-13,2021-12-02
2,78,207,BB_028,BB_209,2,1,2021-12-13,2021-12-02
2,78,207,BB_028,BB_209,3,1,2021-12-13,2021-12-02
2,78,207,BB_028,BB_209,4,1,2021-12-13,2021-12-02
2,78,207,BB_028,BB_209,5,1,2021-12-13,2021-12-02
2,78,207,BB_028,BB_209,6,1,2021-12-13,2021-12-02
2,78,207,BB_028,BB_209,7,1,2021-12-13,2021-12-02
2,78,207,BB_028,BB_209,8,1,2021-12-13,2021-12-02
2,78,208,BB_188,BB_009,1,6,2021-12-13,2021-12-02
2,78,208,BB_188,BB_009,2,6,2021-12-13,2021-12-02
2,78,208,BB_188,BB_009,3,6,2021-12-13,2021-12-02
2,78,208,BB_188,BB_009,4,6,2021-12-13,2021-12-02
2,78,208,BB_188,BB_009,5,6,2021-12-13,2021-12-02
2,78,208,BB_188,BB_009,6,6,2021-12-13,2021-12-02
2,78,208,BB_188,BB_009,7,6,2021-12-13,2021-12-02
2,78,208,BB_188,BB_009,8,6,2021-12-13,2021-12-02
2,78,209,BB_202,BB_018,1,1,2021-12-20,2021-12-02
2,78,209,BB_202,BB_018,2,1,2021-12-13,2021-12-02
2,78,209,BB_202,BB_018,3,1,2021-12-13,2021-12-02
2,78,209,BB_202,BB_018,4,1,2021-12-13,2021-12-02
2,78,209,BB_202,BB_018,5,1,2021-12-13,2021-12-02
2,78,209,BB_202,BB_018,6,1,2021-12-13,2021-12-02
2,78,209,BB_202,BB_018,7,1,2021-12-13,2021-12-02
2,78,209,BB_202,BB_018,8,1,2021-12-20,2021-12-02
2,79,210,BB_169,BB_076,1,3,2021-12-20,2021-12-02
2,79,210,BB_169,BB_076,2,3,2021-12-13,2021-12-02
2,79,210,BB_169,BB_076,3,3,2021-12-13,2021-12-02
2,79,210,BB_169,BB_076,4,3,2021-12-13,2021-12-02
2,79,210,BB_169,BB_076,5,3,2021-12-20,2021-12-02
2,79,210,BB_169,BB_076,6,3,2021-12-13,2021-12-02
2,79,210,BB_169,BB_076,7,3,2021-12-30,2021-12-02
2,79,210,BB_169,BB_076,8,3,2021-12-13,2021-12-02
2,79,211,BB_001,BB_072,1,4,2021-12-13,2021-12-02
2,79,211,BB_001,BB_072,2,4,2021-12-13,2021-12-02
2,79,211,BB_001,BB_072,3,4,2021-12-13,2021-12-02
2,79,211,BB_001,BB_072,4,4,2021-12-13,2021-12-02
2,79,211,BB_001,BB_072,5,4,2021-12-13,2021-12-02
2,79,211,BB_001,BB_072,6,4,2021-12-20,2021-12-02
2,79,211,BB_001,BB_072,7,4,NA,2021-12-02
2,79,211,BB_001,BB_072,8,4,2021-12-13,2021-12-02
2,79,212,BB_051,BB_105,1,5,2021-12-13,2021-12-02
2,79,212,BB_051,BB_105,2,5,2021-12-13,2021-12-02
2,79,212,BB_051,BB_105,3,5,2021-12-13,2021-12-02
2,79,212,BB_051,BB_105,4,5,2021-12-13,2021-12-02
2,79,212,BB_051,BB_105,5,5,2021-12-13,2021-12-02
2,79,212,BB_051,BB_105,6,5,2021-12-13,2021-12-02
2,79,212,BB_051,BB_105,7,5,2021-12-13,2021-12-02
2,79,212,BB_051,BB_105,8,5,2021-12-13,2021-12-02
2,80,213,BB_144,BB_207,1,3,2021-12-13,2021-12-02
2,80,213,BB_144,BB_207,2,3,2021-12-30,2021-12-02
2,80,213,BB_144,BB_207,3,3,2021-12-13,2021-12-02
2,80,213,BB_144,BB_207,4,3,2021-12-13,2021-12-02
2,80,213,BB_144,BB_207,5,3,2021-12-13,2021-12-02
2,80,213,BB_144,BB_207,6,3,2021-12-13,2021-12-02
2,80,213,BB_144,BB_207,7,3,2021-12-13,2021-12-02
2,80,213,BB_144,BB_207,8,3,2021-12-13,2021-12-02
2,80,214,BB_066,BB_019,1,2,2021-12-13,2021-12-02
2,80,214,BB_066,BB_019,2,2,2021-12-13,2021-12-02
2,80,214,BB_066,BB_019,3,2,2021-12-13,2021-12-02
2,80,214,BB_066,BB_019,4,2,2021-12-13,2021-12-02
2,80,214,BB_066,BB_019,5,2,2021-12-13,2021-12-02
2,80,214,BB_066,BB_019,6,2,2021-12-13,2021-12-02
2,80,214,BB_066,BB_019,7,2,2021-12-13,2021-12-02
2,80,214,BB_066,BB_019,8,2,2021-12-13,2021-12-02
2,80,215,BB_055,BB_145,1,2,2021-12-13,2021-12-02
2,80,215,BB_055,BB_145,2,2,2021-12-13,2021-12-02
2,80,215,BB_055,BB_145,3,2,2021-12-13,2021-12-02
2,80,215,BB_055,BB_145,4,2,2021-12-13,2021-12-02
2,80,215,BB_055,BB_145,5,2,2021-12-13,2021-12-02
2,80,215,BB_055,BB_145,6,2,2021-12-13,2021-12-02
2,80,215,BB_055,BB_145,7,2,2021-12-13,2021-12-02
2,80,215,BB_055,BB_145,8,2,2021-12-13,2021-12-02
2,81,216,BB_100,BB_113,1,1,2021-12-13,2021-12-02
2,81,216,BB_100,BB_113,2,1,2021-12-13,2021-12-02
2,81,216,BB_100,BB_113,3,1,2021-12-13,2021-12-02
2,81,216,BB_100,BB_113,4,1,2021-12-13,2021-12-02
2,81,216,BB_100,BB_113,5,1,2021-12-13,2021-12-02
2,81,216,BB_100,BB_113,6,1,2021-12-13,2021-12-02
2,81,216,BB_100,BB_113,7,1,2021-12-13,2021-12-02
2,81,216,BB_100,BB_113,8,1,2021-12-20,2021-12-02
2,81,217,BB_141,BB_003,1,5,2021-12-13,2021-12-02
2,81,217,BB_141,BB_003,2,5,NA,2021-12-02
2,81,217,BB_141,BB_003,3,5,2021-12-13,2021-12-02
2,81,217,BB_141,BB_003,4,5,2021-12-13,2021-12-02
2,81,217,BB_141,BB_003,5,5,2021-12-30,2021-12-02
2,81,217,BB_141,BB_003,6,5,2021-12-13,2021-12-02
2,81,217,BB_141,BB_003,7,5,2021-12-13,2021-12-02
2,81,217,BB_141,BB_003,8,5,2021-12-13,2021-12-02
2,81,218,BB_194,BB_159,1,1,2021-12-20,2021-12-02
2,81,218,BB_194,BB_159,2,1,2021-12-20,2021-12-02
2,81,218,BB_194,BB_159,3,1,2021-12-13,2021-12-02
2,81,218,BB_194,BB_159,4,1,2021-12-20,2021-12-02
2,81,218,BB_194,BB_159,5,1,2021-12-30,2021-12-02
2,81,218,BB_194,BB_159,6,1,2021-12-20,2021-12-02
2,81,218,BB_194,BB_159,7,1,2021-12-20,2021-12-02
2,81,218,BB_194,BB_159,8,1,2021-12-13,2021-12-02
2,82,219,BB_047,BB_131,1,4,2021-12-20,2021-12-02
2,82,219,BB_047,BB_131,2,4,2021-12-13,2021-12-02
2,82,219,BB_047,BB_131,3,4,2021-12-13,2021-12-02
2,82,219,BB_047,BB_131,4,4,2021-12-30,2021-12-02
2,82,219,BB_047,BB_131,5,4,2021-12-13,2021-12-02
2,82,219,BB_047,BB_131,6,4,2021-12-20,2021-12-02
2,82,219,BB_047,BB_131,7,4,2021-12-20,2021-12-02
2,82,219,BB_047,BB_131,8,4,2021-12-13,2021-12-02
2,82,220,BB_202,BB_025,1,1,2021-12-13,2021-12-02
2,82,220,BB_202,BB_025,2,1,2021-12-13,2021-12-02
2,82,220,BB_202,BB_025,3,1,2021-12-13,2021-12-02
2,82,220,BB_202,BB_025,4,1,2021-12-13,2021-12-02
2,82,220,BB_202,BB_025,5,1,2021-12-13,2021-12-02
2,82,220,BB_202,BB_025,6,1,2021-12-13,2021-12-02
2,82,220,BB_202,BB_025,7,1,2021-12-13,2021-12-02
2,82,220,BB_202,BB_025,8,1,2021-12-13,2021-12-02
2,82,221,BB_005,BB_166,1,4,2021-12-13,2021-12-02
2,82,221,BB_005,BB_166,2,4,2021-12-13,2021-12-02
2,82,221,BB_005,BB_166,3,4,2021-12-13,2021-12-02
2,82,221,BB_005,BB_166,4,4,2021-12-13,2021-12-02
2,82,221,BB_005,BB_166,5,4,2021-12-20,2021-12-02
2,82,221,BB_005,BB_166,6,4,2021-12-13,2021-12-02
2,82,221,BB_005,BB_166,7,4,2021-12-20,2021-12-02
2,82,221,BB_005,BB_166,8,4,2021-12-13,2021-12-02
2,82,222,BB_038,BB_042,1,3,2021-12-13,2021-12-02
2,82,222,BB_038,BB_042,2,3,2021-12-13,2021-12-02
2,82,222,BB_038,BB_042,3,3,2021-12-13,2021-12-02
2,82,222,BB_038,BB_042,4,3,2021-12-13,2021-12-02
2,82,222,BB_038,BB_042,5,3,NA,2021-12-02
2,82,222,BB_038,BB_042,6,3,2021-12-13,2021-12-02
2,82,222,BB_038,BB_042,7,3,2021-12-13,2021-12-02
2,82,222,BB_038,BB_042,8,3,2021-12-13,2021-12-02
2,83,223,BB_014,BB_102,1,2,2021-12-13,2021-12-02
2,83,223,BB_014,BB_102,2,2,2021-12-13,2021-12-02
2,83,223,BB_014,BB_102,3,2,2021-12-13,2021-12-02
2,83,223,BB_014,BB_102,4,2,2021-12-13,2021-12-02
2,83,223,BB_014,BB_102,5,2,2021-12-13,2021-12-02
2,83,223,BB_014,BB_102,6,2,2021-12-13,2021-12-02
2,83,223,BB_014,BB_102,7,2,2021-12-20,2021-12-02
2,83,223,BB_014,BB_102,8,2,2021-12-13,2021-12-02
2,83,224,BB_142,BB_093,1,2,2021-12-13,2021-12-02
2,83,224,BB_142,BB_093,2,2,2021-12-13,2021-12-02
2,83,224,BB_142,BB_093,3,2,2021-12-13,2021-12-02
2,83,224,BB_142,BB_093,4,2,2021-12-13,2021-12-02
2,83,224,BB_142,BB_093,5,2,2021-12-20,2021-12-02
2,83,224,BB_142,BB_093,6,2,2021-12-20,2021-12-02
2,83,224,BB_142,BB_093,7,2,2021-12-13,2021-12-02
2,83,224,BB_142,BB_093,8,2,2021-12-30,2021-12-02
2,83,225,BB_171,BB_039,1,6,2021-12-13,2021-12-02
2,83,225,BB_171,BB_039,2,6,2021-12-13,2021-12-02
2,83,225,BB_171,BB_039,3,6,NA,2021-12-02
2,83,225,BB_171,BB_039,4,6,2021-12-20,2021-12-02
2,83,225,BB_171,BB_039,5,6,2021-12-13,2021-12-02
2,83,225,BB_171,BB_039,6,6,2021-12-20,2021-12-02
2,83,225,BB_171,BB_039,7,6,2021-12-13,2021-12-02
2,83,225,BB_171,BB_039,8,6,NA,2021-12-02
2,83,226,BB_028,BB_109,1,1,2021-12-13,2021-12-02
2,83,226,BB_028,BB_109,2,1,NA,2021-12-02
2,83,226,BB_028,BB_109,3,1,2021-12-13,2021-12-02
2,83,226,BB_028,BB_109,4,1,2021-12-20,2021-12-02
2,83,226,BB_028,BB_109,5,1,2021-12-13,2021-12-02
2,83,226,BB_028,BB_109,6,1,2021-12-30,2021-12-02
2,83,226,BB_028,BB_109,7,1,2021-12-13,2021-12-02
2,83,226,BB_028,BB_109,8,1,2021-12-13,2021-12-02
2,84,227,BB_196,BB_186,1,2,2021-12-13,2021-12-02
2,84,227,BB_196,BB_186,2,2,2021-12-13,2021-12-02
2,84,227,BB_196,BB_186,3,2,2021-12-13,2021-12-02
2,84,227,BB_196,BB_186,4,2,NA,2021-12-02
2,84,227,BB_196,BB_186,5,2,2021-12-13,2021-12-02
2,84,227,BB_196,BB_186,6,2,2021-12-13,2021-12-02
2,84,227,BB_196,BB_186,7,2,2021-12-20,2021-12-02
2,84,227,BB_196,BB_186,8,2,2021-12-13,2021-12-02
2,84,228,BB_115,BB_187,1,3,2021-12-13,2021-12-02
2,84,228,BB_115,BB_187,2,3,2021-12-20,2021-12-02
2,84,228,BB_115,BB_187,3,3,2021-12-20,2021-12-02
2,84,228,BB_115,BB_187,4,3,NA,2021-12-02
2,84,228,BB_115,BB_187,5,3,2021-12-13,2021-12-02
2,84,228,BB_115,BB_187,6,3,2021-12-20,2021-12-02
2,84,228,BB_115,BB_187,7,3,NA,2021-12-02
2,84,228,BB_115,BB_187,8,3,2021-12-13,2021-12-02
2,84,229,BB_014,BB_152,1,2,2021-12-20,2021-12-02
2,84,229,BB_014,BB_152,2,2,2021-12-30,2021-12-02
2,84,229,BB_014,BB_152,3,2,NA,2021-12-02
2,84,229,BB_014,BB_152,4,2,2021-12-20,2021-12-02
2,84,229,BB_014,BB_152,5,2,2021-12-13,2021-12-02
2,84,229,BB_014,BB_152,6,2,2021-12-13,2021-12-02
