Block,Transect,Sequence,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Plant_Date,Fl_3.10,Fl_3.16,Fl_3.24,Fl_3.31,Fl_4.7,Fl_4.14,Fl_4.20,Fl_4.26,Fl_5.4,Fl_5.11,Fl_5.20,Fl_5.24,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,seeds_weighed_d1,seed_mass_mg_d1,seeds_weighed_d2,seed_mass_mg_d2,seeds_weighed_d3,seed_mass_mg_d3,seeds_weighed_d4,seed_mass_mg_d4,seeds_weighed_d5,seed_mass_mg_d5,seeds_weighed_d6,seed_mass_mg_d6,seeds_weighed_d7,seed_mass_mg_d7,seeds_weighed_d8,seed_mass_mg_d8,seeds_weighed_d9,seed_mass_mg_d9,msm_d1,msm_d2,msm_d3,msm_d4,msm_d5,msm_d6,msm_d7,msm_d8,msm_d9,msm_all,sd_msm_all,mean_seeds_per_fruit,total_est_seed_production,AG_biomass_mg,photo_date,corolla_diam_mm,corolla_area_mm2,notes_corolla,FFD,days_germ2flower,days_sow2flower,days_plant2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
2,4,140,HR_002,HR_071,R,2,FALSE,TRUE,TRUE,5,"5,2,4",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,14,0,0,14,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42857142857142855,6,55.7,NA,NA,NA,NA,2022-03-31,115,141,132,2022-04-20,20,1,1,1,1
2,4,140,HR_002,HR_071,R,4,FALSE,TRUE,TRUE,5,"5,2,4",NA,2021-11-19,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-31,20,1,0,21,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,10.5,72.34,2022-03-31,19.641,216.784,NA,2022-03-31,132,141,132,2022-04-27,27,1,1,1,1
2,4,140,HR_002,HR_071,R,5,TRUE,TRUE,TRUE,5,"5,2,4",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,17,1,0,18,0,11,NA,NA,NA,NA,NA,NA,10,32.88,NA,NA,1,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2880000000000003,NA,2.16,NA,NA,NA,2.724,0.7976164491784257,0.6470588235294118,11.647058823529413,94.17,2022-03-31,25.227,400.026,NA,2022-03-31,115,141,132,2022-04-20,20,1,1,1,1
2,4,141,HR_180,HR_036,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-11-19,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,22,1,0,23,0,24,NA,NA,NA,NA,NA,NA,22,74.52,2,6.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.387272727272727,3.245,NA,NA,NA,NA,3.316136363636364,0.10060201023244959,1.0909090909090908,25.09090909090909,94.47,2022-03-24,25.304,387.615,NA,2022-03-24,125,134,125,2022-04-20,27,1,1,1,1
2,4,142,HR_069,HR_108,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,2022-05-11,NA,NA,2022-05-18,2022-04-07,7,0,0,7,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,2.7,NA,0.14285714285714285,1,46.75,2022-04-07,23.832,343.908,NA,2022-03-31,115,141,132,2022-05-11,41,1,1,1,1
2,4,143,HR_135,HR_004,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,NA,NA,NA,NA,2022-05-11,NA,NA,NA,2022-03-31,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.06,2022-03-31,17.013,187.68,NA,2022-03-31,115,141,132,2022-05-11,41,1,1,1,0
2,4,144,HR_149,HR_007,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-11-19,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,8,0,0,8,0,11,NA,NA,NA,NA,NA,NA,11,24.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2027272727272726,NA,NA,NA,NA,NA,2.2027272727272726,NA,1.375,11,22.95,2022-03-31,22.591,357.748,NA,2022-03-31,132,141,132,2022-04-20,20,1,1,1,1
2,4,145,HR_053,HR_169,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-31,8,0,0,8,0,7,NA,NA,NA,NA,NA,NA,NA,NA,4,10.7,3,8.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.675,2.8633333333333333,NA,NA,NA,2.7691666666666666,0.13317177712346653,0.875,7,87.16,2022-03-31,25.314,371.765,NA,2022-03-31,115,141,132,2022-04-27,27,1,1,1,1
2,4,146,HR_108,HR_175,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,11,0,0,11,0,9,NA,NA,NA,NA,NA,NA,4,8.33,5,10.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0825,2.148,NA,NA,NA,NA,2.11525,0.04631549416771894,0.8181818181818182,9,NA,2022-03-31,26.865,418.536,NA,2022-03-31,115,141,132,2022-04-20,20,1,1,1,1
2,4,147,HR_168,HR_064,R,2,FALSE,TRUE,TRUE,4,"2,7,4",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-31,21.197,283.946,NA,2022-03-31,115,141,132,2022-04-14,14,1,1,0,0
2,4,147,HR_168,HR_064,R,4,TRUE,TRUE,TRUE,4,"2,7,4",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-04-07,2,0,0,2,0,1,NA,NA,NA,NA,NA,NA,1,2.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54,NA,NA,NA,NA,NA,2.54,NA,0.5,1,4.49,2022-04-07,21.137,232.229,NA,2022-03-31,115,141,132,2022-04-14,14,1,1,1,1
2,4,147,HR_168,HR_064,R,7,FALSE,TRUE,TRUE,4,"2,7,4",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,NA,2022-04-20,NA,NA,NA,NA,NA,NA,NA,3,0,0,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6666666666666666,2,NA,NA,NA,NA,NA,2022-04-20,135,161,152,2022-04-20,0,1,1,1,1
2,4,148,HR_157,HR_085,n,5,TRUE,FALSE,TRUE,5,5,NA,NA,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-07,2,0,0,2,0,1,NA,NA,NA,NA,NA,NA,1,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,NA,NA,NA,NA,NA,1.21,NA,0.5,1,NA,2022-04-07,20.23,233.294,NA,2022-04-07,NA,148,139,2022-04-07,0,0,1,1,1
2,4,149,HR_175,HR_164,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,4,0,0,4,0,6,NA,NA,NA,NA,NA,NA,6,8.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3966666666666667,NA,NA,NA,NA,NA,1.3966666666666667,NA,1.5,6,17.74,2022-03-31,22.796,306.873,NA,2022-03-31,115,141,132,2022-04-20,20,1,1,1,1
2,4,150,HR_006,HR_146,R,1,FALSE,TRUE,TRUE,7,"1,5,7",NA,2021-11-19,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,2022-05-18,2022-03-31,10,0,0,10,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,31,25.99,2022-03-31,24.894,383.939,NA,2022-03-31,132,141,132,2022-04-27,27,1,1,1,1
2,4,150,HR_006,HR_146,R,5,FALSE,TRUE,TRUE,7,"1,5,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-04-07,15,0,0,15,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26666666666666666,4,30.37,2022-04-07,22.569,324.919,NA,2022-04-07,122,148,139,2022-04-20,13,1,1,1,1
2,4,150,HR_006,HR_146,R,7,TRUE,TRUE,TRUE,7,"1,5,7",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,10,0,0,10,0,14,NA,NA,NA,NA,NA,NA,14,20.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.457857142857143,NA,NA,NA,NA,NA,1.457857142857143,NA,1.4,14,18.79,NA,NA,NA,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
2,4,151,HR_189,HR_168,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,4,0,0,4,0,4,NA,NA,NA,NA,NA,NA,3,7.88,NA,NA,NA,NA,1,2.18,NA,NA,NA,NA,NA,NA,NA,2.6266666666666665,NA,NA,2.18,NA,NA,2.4033333333333333,0.315841028929991,1,4,11.62,2022-03-31,21.788,268.36,NA,2022-03-31,115,141,132,2022-04-14,14,1,1,1,1
2,4,152,HR_057,HR_147,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,2,0,0,2,0,12,NA,NA,NA,NA,NA,NA,12,29.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.424166666666667,NA,NA,NA,NA,NA,2.424166666666667,NA,6,12,30.01,2022-03-31,24.387,389.743,NA,2022-03-31,115,141,132,2022-04-14,14,1,1,1,1
2,4,153,HR_059,HR_166,n,6,TRUE,FALSE,TRUE,6,6,NA,NA,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-04-07,2,0,0,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,5,11.85,NA,NA,1,1.38,NA,NA,NA,NA,NA,NA,NA,NA,2.37,NA,1.38,NA,NA,1.875,0.7000357133746822,3,6,9.5,2022-04-07,20.844,289.778,NA,2022-04-07,NA,148,139,2022-04-27,20,0,1,1,1
2,4,154,HR_074,HR_070,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-04,NA,NA,NA,NA,2022-04-07,6,1,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,37.55,2022-04-07,24.476,326.711,NA,2022-04-07,122,148,139,2022-05-04,27,1,1,1,0
2,4,155,HR_164,HR_005,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,12,0,0,12,0,9,NA,NA,NA,NA,NA,NA,8,33.23,1,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.15375,1.01,NA,NA,NA,NA,2.5818749999999997,2.2229669433552086,0.75,9,35.1,2022-03-31,18.183,193.617,NA,2022-03-31,115,141,132,2022-04-20,20,1,1,1,1
2,4,156,HR_085,HR_035,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,NA,NA,2022-05-04,NA,NA,NA,NA,2022-03-31,7,0,0,7,0,6,NA,NA,NA,NA,NA,NA,6,13.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2033333333333336,NA,NA,NA,NA,NA,2.2033333333333336,NA,0.8571428571428571,6,NA,2022-03-31,21.569,283.966,NA,2022-04-07,122,148,139,2022-05-04,27,1,1,1,1
2,4,157,HR_008,HR_058,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-04-07,7,1,0,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-07,21.815,319.39,NA,2022-04-07,122,148,139,2022-04-14,7,1,1,1,0
2,4,158,HR_008,HR_012,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-04-07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-07,25.304,411.356,NA,2022-04-07,122,148,139,2022-04-20,13,1,1,0,0
2,4,159,HR_027,HR_145,R,1,FALSE,TRUE,TRUE,6,"1,6,3",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-04-14,3,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.03,2022-04-14,18.679,220.32,NA,2022-04-14,129,155,146,2022-04-27,13,1,1,1,0
2,4,159,HR_027,HR_145,R,3,FALSE,TRUE,TRUE,6,"1,6,3",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-04,NA,NA,NA,NA,2022-03-31,8,1,0,9,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,6.75,NA,2022-03-31,23.52,358.784,NA,2022-03-31,115,141,132,2022-05-04,34,1,1,1,1
2,4,159,HR_027,HR_145,R,6,TRUE,TRUE,TRUE,6,"1,6,3",NA,2021-11-19,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-04-07,7,0,0,7,0,4,NA,NA,NA,NA,NA,NA,4,5.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3775,NA,NA,NA,NA,NA,1.3775,NA,0.5714285714285714,4,15.73,2022-04-07,22.305,331.614,NA,2022-04-07,139,148,139,2022-04-20,13,1,1,1,1
2,4,160,HR_125,HR_034,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-11-19,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-04-07,3,0,0,3,0,6,NA,NA,NA,NA,NA,NA,NA,NA,6,18.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0050000000000003,NA,NA,NA,NA,3.0050000000000003,NA,2,6,28.4,2022-04-07,20.263,253.139,NA,2022-04-07,139,148,139,2022-04-14,7,1,1,1,1
2,4,161,HR_090,HR_053,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-04-07,5,1,0,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,NA,NA,NA,NA,1.32,NA,0.2,1.2000000000000002,NA,2022-04-07,21.785,260.945,NA,2022-04-07,122,148,139,2022-04-20,13,1,1,1,1
2,4,162,HR_135,HR_083,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-04-07,5,0,0,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36,NA,NA,NA,NA,2.36,NA,0.2,1,26.78,2022-04-07,20.421,243.017,NA,2022-04-07,122,148,139,2022-04-20,13,1,1,1,1
2,4,163,HR_141,HR_184,R,2,FALSE,TRUE,TRUE,8,"2,6,8",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,NA,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-04-14,6,0,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22.4,2022-04-14,24.152,329.551,NA,2022-04-14,129,155,146,2022-04-20,6,1,1,1,0
2,4,163,HR_141,HR_184,R,6,FALSE,TRUE,TRUE,8,"2,6,8",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,NA,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-04-07,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.35,2022-04-07,21.375,227.344,NA,2022-04-07,122,148,139,2022-04-20,13,1,1,1,0
2,4,163,HR_141,HR_184,R,8,TRUE,TRUE,TRUE,8,"2,6,8",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,NA,NA,NA,NA,2022-03-31,6,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,6,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.216666666666667,NA,NA,NA,NA,2.216666666666667,NA,1,6,24.72,2022-03-31,21.21,268.427,NA,2022-03-31,115,141,132,2022-04-27,27,1,1,1,1
2,4,164,HR_008,HR_042,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,NA,2022-05-11,NA,NA,NA,2022-03-31,11,0,0,11,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68,NA,NA,NA,2.68,NA,0.09090909090909091,1,42.24,2022-03-31,18.327,169.753,NA,2022-03-31,115,141,132,2022-05-11,41,1,1,1,1
2,4,165,HR_088,HR_067,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-04,NA,NA,NA,NA,2022-03-31,13,0,0,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,59.4,2022-03-31,16.583,162.391,NA,2022-03-31,115,141,132,2022-05-04,34,1,1,1,0
2,4,166,HR_069,HR_156,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,NA,NA,NA,NA,NA,NA,2022-03-31,10,0,0,10,0,7,NA,NA,NA,NA,NA,NA,6,8.68,NA,NA,1,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4466666666666665,NA,2.42,NA,NA,NA,1.9333333333333331,0.6882506003549063,0.7,7,28.33,2022-03-31,18.364,213.553,NA,2022-03-31,115,141,132,2022-04-14,14,1,1,1,1
2,4,167,HR_147,HR_118,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,5,0,0,5,0,3,NA,NA,NA,NA,NA,NA,2,7.78,NA,NA,NA,NA,1,1.67,NA,NA,NA,NA,NA,NA,NA,3.89,NA,NA,1.67,NA,NA,2.7800000000000002,1.5697770542341356,0.6,3,14.41,2022-03-31,17.714,191.119,NA,2022-03-31,115,141,132,2022-04-20,20,1,1,1,1
2,4,168,HR_100,HR_192,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,2022-04-27,NA,NA,2022-05-20,NA,NA,2022-03-31,2,1,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-31,115,141,132,2022-05-20,50,1,1,1,0
2,4,169,HR_121,HR_139,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,10,1,0,11,0,4,NA,NA,NA,NA,NA,NA,4,12.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1625,NA,NA,NA,NA,NA,3.1625,NA,0.4,4.4,23.95,NA,NA,NA,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
2,4,170,HR_066,HR_078,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-24,8,0,0,8,0,12,NA,NA,NA,NA,NA,NA,12,18.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5291666666666668,NA,NA,NA,NA,NA,1.5291666666666668,NA,1.5,12,24.58,2022-03-24,20.533,249.233,NA,2022-03-24,108,134,125,2022-04-20,27,1,1,1,1
2,4,171,HR_034,HR_017,R,2,FALSE,TRUE,TRUE,3,"2,6,3",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,2022-03-24,2022-03-31,2022-04-07,2022-04-14,NA,NA,2022-05-04,NA,2022-05-20,NA,NA,2022-03-24,7,2,0,9,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2857142857142857,2.571428571428571,64.75,2022-03-24,18.44,189.995,NA,2022-03-24,108,134,125,2022-05-20,57,1,1,1,1
2,4,171,HR_034,HR_017,R,3,TRUE,TRUE,TRUE,3,"2,6,3",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-04,NA,NA,NA,NA,2022-03-31,15,0,0,15,0,4,NA,NA,NA,NA,NA,NA,2,6.53,2,5.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.265,2.905,NA,NA,NA,NA,3.085,0.2545584412271574,0.26666666666666666,4,59.4,2022-03-31,23.61,343.427,NA,2022-03-31,115,141,132,2022-05-04,34,1,1,1,1
2,4,171,HR_034,HR_017,R,6,FALSE,TRUE,TRUE,3,"2,6,3",NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,NA,2022-04-27,NA,NA,NA,NA,NA,2022-03-31,3,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,19.19,2022-03-31,20.066,241.143,NA,2022-03-31,115,141,132,2022-04-27,27,1,1,1,0
2,4,172,HR_059,HR_011,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-06,2021-11-10,2021-11-19,NA,NA,NA,2022-03-31,2022-04-07,2022-04-14,2022-04-20,NA,NA,NA,NA,NA,NA,2022-03-31,9,0,0,9,0,11,NA,NA,NA,NA,NA,NA,8,22.91,2,3.65,1,2.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86375,1.825,2.13,NA,NA,NA,2.2729166666666667,0.5339187867394567,1.2222222222222223,11,24.56,2022-03-31,22.053,316.273,NA,2022-03-31,115,141,132,2022-04-20,20,1,1,1,1
