Block,Transect,Sequence,Donor,Recipient,Plant_ID,Germ_Date,Sow_Date,Plant_Date
3,8,344,HR_115,HR_111,1,2021-12-06,2021-11-10,2021-11-19
3,8,344,HR_115,HR_111,2,2021-12-06,2021-11-10,2021-11-19
3,8,344,HR_115,HR_111,3,2021-12-06,2021-11-10,2021-11-19
3,8,344,HR_115,HR_111,4,2021-12-06,2021-11-10,2021-11-19
3,8,344,HR_115,HR_111,5,2021-12-06,2021-11-10,2021-11-19
3,8,344,HR_115,HR_111,6,2021-12-06,2021-11-10,2021-11-19
3,8,344,HR_115,HR_111,7,2021-12-06,2021-11-10,2021-11-19
3,8,344,HR_115,HR_111,8,NA,2021-11-10,2021-11-19
3,8,345,HR_006,HR_162,1,2021-12-06,2021-11-10,2021-11-19
3,8,345,HR_006,HR_162,2,2021-12-06,2021-11-10,2021-11-19
3,8,345,HR_006,HR_162,3,2021-12-06,2021-11-10,2021-11-19
3,8,345,HR_006,HR_162,4,2021-12-06,2021-11-10,2021-11-19
3,8,345,HR_006,HR_162,5,2021-12-06,2021-11-10,2021-11-19
3,8,345,HR_006,HR_162,6,2021-12-06,2021-11-10,2021-11-19
3,8,345,HR_006,HR_162,7,2021-12-06,2021-11-10,2021-11-19
3,8,345,HR_006,HR_162,8,2021-12-06,2021-11-10,2021-11-19
3,8,346,HR_148,HR_109,1,2021-12-06,2021-11-10,2021-11-19
3,8,346,HR_148,HR_109,2,2021-12-06,2021-11-10,2021-11-19
3,8,346,HR_148,HR_109,3,2021-12-06,2021-11-10,2021-11-19
3,8,346,HR_148,HR_109,4,2021-12-06,2021-11-10,2021-11-19
3,8,346,HR_148,HR_109,5,2021-12-06,2021-11-10,2021-11-19
3,8,346,HR_148,HR_109,6,2021-12-06,2021-11-10,2021-11-19
3,8,346,HR_148,HR_109,7,2021-12-17,2021-11-10,2021-11-19
3,8,346,HR_148,HR_109,8,2021-12-06,2021-11-10,2021-11-19
3,8,347,HR_156,HR_025,1,2021-12-06,2021-11-10,2021-11-19
3,8,347,HR_156,HR_025,2,NA,2021-11-10,2021-11-19
3,8,347,HR_156,HR_025,3,2021-12-06,2021-11-10,2021-11-19
3,8,347,HR_156,HR_025,4,NA,2021-11-10,2021-11-19
3,8,347,HR_156,HR_025,5,2021-12-17,2021-11-10,2021-11-19
3,8,347,HR_156,HR_025,6,NA,2021-11-10,2021-11-19
3,8,347,HR_156,HR_025,7,NA,2021-11-10,2021-11-19
3,8,347,HR_156,HR_025,8,NA,2021-11-10,2021-11-19
3,8,348,HR_149,HR_007,1,2021-12-06,2021-11-10,2021-11-19
3,8,348,HR_149,HR_007,2,2021-12-06,2021-11-10,2021-11-19
3,8,348,HR_149,HR_007,3,2021-12-06,2021-11-10,2021-11-19
3,8,348,HR_149,HR_007,4,2021-12-06,2021-11-10,2021-11-19
3,8,348,HR_149,HR_007,5,2021-12-06,2021-11-10,2021-11-19
3,8,348,HR_149,HR_007,6,2021-12-06,2021-11-10,2021-11-19
3,8,348,HR_149,HR_007,7,2021-12-06,2021-11-10,2021-11-19
3,8,348,HR_149,HR_007,8,2021-12-06,2021-11-10,2021-11-19
3,8,349,HR_085,HR_176,1,2021-12-06,2021-11-10,2021-11-19
3,8,349,HR_085,HR_176,2,2021-12-06,2021-11-10,2021-11-19
3,8,349,HR_085,HR_176,3,2021-12-06,2021-11-10,2021-11-19
3,8,349,HR_085,HR_176,4,2021-12-06,2021-11-10,2021-11-19
3,8,349,HR_085,HR_176,5,2021-12-06,2021-11-10,2021-11-19
3,8,349,HR_085,HR_176,6,2021-12-06,2021-11-10,2021-11-19
3,8,349,HR_085,HR_176,7,2021-12-06,2021-11-10,2021-11-19
3,8,349,HR_085,HR_176,8,2021-12-06,2021-11-10,2021-11-19
3,8,350,HR_168,HR_064,1,2021-12-06,2021-11-10,2021-11-19
3,8,350,HR_168,HR_064,2,2021-12-06,2021-11-10,2021-11-19
3,8,350,HR_168,HR_064,3,2021-12-06,2021-11-10,2021-11-19
3,8,350,HR_168,HR_064,4,2021-12-06,2021-11-10,2021-11-19
3,8,350,HR_168,HR_064,5,2021-12-06,2021-11-10,2021-11-19
3,8,350,HR_168,HR_064,6,2021-12-06,2021-11-10,2021-11-19
3,8,350,HR_168,HR_064,7,2021-12-06,2021-11-10,2021-11-19
3,8,350,HR_168,HR_064,8,2021-12-06,2021-11-10,2021-11-19
3,8,351,HR_057,HR_006,1,2021-12-06,2021-11-10,2021-11-19
3,8,351,HR_057,HR_006,2,2021-12-06,2021-11-10,2021-11-19
3,8,351,HR_057,HR_006,3,2021-12-06,2021-11-10,2021-11-19
3,8,351,HR_057,HR_006,4,2021-12-06,2021-11-10,2021-11-19
3,8,351,HR_057,HR_006,5,2021-12-06,2021-11-10,2021-11-19
3,8,351,HR_057,HR_006,6,2021-12-06,2021-11-10,2021-11-19
3,8,351,HR_057,HR_006,7,2021-12-06,2021-11-10,2021-11-19
3,8,351,HR_057,HR_006,8,2021-12-06,2021-11-10,2021-11-19
3,8,352,HR_074,HR_115,1,2021-12-06,2021-11-10,2021-11-19
3,8,352,HR_074,HR_115,2,2021-12-06,2021-11-10,2021-11-19
3,8,352,HR_074,HR_115,3,2021-12-06,2021-11-10,2021-11-19
3,8,352,HR_074,HR_115,4,2021-12-06,2021-11-10,2021-11-19
3,8,352,HR_074,HR_115,5,2021-12-06,2021-11-10,2021-11-19
3,8,352,HR_074,HR_115,6,2021-12-06,2021-11-10,2021-11-19
3,8,352,HR_074,HR_115,7,NA,2021-11-10,2021-11-19
3,8,352,HR_074,HR_115,8,NA,2021-11-10,2021-11-19
3,8,353,HR_135,HR_083,1,2021-12-06,2021-11-10,2021-11-19
3,8,353,HR_135,HR_083,2,2021-12-06,2021-11-10,2021-11-19
3,8,353,HR_135,HR_083,3,2021-12-06,2021-11-10,2021-11-19
3,8,353,HR_135,HR_083,4,2021-12-06,2021-11-10,2021-11-19
3,8,353,HR_135,HR_083,5,2021-12-06,2021-11-10,2021-11-19
3,8,353,HR_135,HR_083,6,2021-12-06,2021-11-10,2021-11-19
3,8,353,HR_135,HR_083,7,2021-12-06,2021-11-10,2021-11-19
3,8,353,HR_135,HR_083,8,2021-12-06,2021-11-10,2021-11-19
3,8,354,HR_059,HR_166,1,2021-12-06,2021-11-10,2021-11-19
3,8,354,HR_059,HR_166,2,2021-12-06,2021-11-10,2021-11-19
3,8,354,HR_059,HR_166,3,2021-12-06,2021-11-10,2021-11-19
3,8,354,HR_059,HR_166,4,2021-12-06,2021-11-10,2021-11-19
3,8,354,HR_059,HR_166,5,2021-12-06,2021-11-10,2021-11-19
3,8,354,HR_059,HR_166,6,2021-12-06,2021-11-10,2021-11-19
3,8,354,HR_059,HR_166,7,2021-12-06,2021-11-10,2021-11-19
3,8,354,HR_059,HR_166,8,2021-12-06,2021-11-10,2021-11-19
3,8,355,HR_157,HR_088,1,2021-12-06,2021-11-10,2021-11-19
3,8,355,HR_157,HR_088,2,2021-12-06,2021-11-10,2021-11-19
3,8,355,HR_157,HR_088,3,2021-12-06,2021-11-10,2021-11-19
3,8,355,HR_157,HR_088,4,2021-12-06,2021-11-10,2021-11-19
3,8,355,HR_157,HR_088,5,2021-12-06,2021-11-10,2021-11-19
3,8,355,HR_157,HR_088,6,2021-12-06,2021-11-10,2021-11-19
3,8,355,HR_157,HR_088,7,2021-12-06,2021-11-10,2021-11-19
3,8,355,HR_157,HR_088,8,2021-12-17,2021-11-10,2021-11-19
3,8,356,HR_189,HR_168,1,2021-12-06,2021-11-10,2021-11-19
3,8,356,HR_189,HR_168,2,2021-12-06,2021-11-10,2021-11-19
3,8,356,HR_189,HR_168,3,2021-12-06,2021-11-10,2021-11-19
3,8,356,HR_189,HR_168,4,NA,2021-11-10,2021-11-19
3,8,356,HR_189,HR_168,5,2021-12-06,2021-11-10,2021-11-19
3,8,356,HR_189,HR_168,6,2021-12-06,2021-11-10,2021-11-19
3,8,356,HR_189,HR_168,7,2021-12-06,2021-11-10,2021-11-19
3,8,356,HR_189,HR_168,8,2021-12-06,2021-11-10,2021-11-19
3,8,357,HR_195,HR_068,1,2021-12-06,2021-11-10,2021-11-19
3,8,357,HR_195,HR_068,2,2021-12-06,2021-11-10,2021-11-19
3,8,357,HR_195,HR_068,3,2021-12-06,2021-11-10,2021-11-19
3,8,357,HR_195,HR_068,4,2021-12-06,2021-11-10,2021-11-19
3,8,357,HR_195,HR_068,5,2021-12-06,2021-11-10,2021-11-19
3,8,357,HR_195,HR_068,6,2021-12-06,2021-11-10,2021-11-19
3,8,357,HR_195,HR_068,7,2021-12-06,2021-11-10,2021-11-19
3,8,357,HR_195,HR_068,8,2021-12-06,2021-11-10,2021-11-19
3,8,358,HR_195,HR_181,1,2021-12-06,2021-11-10,2021-11-19
3,8,358,HR_195,HR_181,2,NA,2021-11-10,2021-11-19
3,8,358,HR_195,HR_181,3,2021-12-06,2021-11-10,2021-11-19
3,8,358,HR_195,HR_181,4,2021-12-06,2021-11-10,2021-11-19
3,8,358,HR_195,HR_181,5,2021-12-06,2021-11-10,2021-11-19
3,8,358,HR_195,HR_181,6,2021-12-06,2021-11-10,2021-11-19
3,8,358,HR_195,HR_181,7,2021-12-06,2021-11-10,2021-11-19
3,8,358,HR_195,HR_181,8,2021-12-06,2021-11-10,2021-11-19
3,8,359,HR_125,HR_034,1,2021-12-06,2021-11-10,2021-11-19
3,8,359,HR_125,HR_034,2,2021-12-06,2021-11-10,2021-11-19
3,8,359,HR_125,HR_034,3,2021-12-06,2021-11-10,2021-11-19
3,8,359,HR_125,HR_034,4,2021-12-06,2021-11-10,2021-11-19
3,8,359,HR_125,HR_034,5,2021-12-06,2021-11-10,2021-11-19
3,8,359,HR_125,HR_034,6,2021-12-06,2021-11-10,2021-11-19
3,8,359,HR_125,HR_034,7,2021-12-06,2021-11-10,2021-11-19
3,8,359,HR_125,HR_034,8,2021-12-06,2021-11-10,2021-11-19
3,8,360,HR_189,HR_018,1,2021-12-06,2021-11-10,2021-11-19
3,8,360,HR_189,HR_018,2,2021-12-06,2021-11-10,2021-11-19
3,8,360,HR_189,HR_018,3,2021-12-06,2021-11-10,2021-11-19
3,8,360,HR_189,HR_018,4,2021-12-17,2021-11-10,2021-11-19
3,8,360,HR_189,HR_018,5,2021-12-06,2021-11-10,2021-11-19
3,8,360,HR_189,HR_018,6,2021-12-06,2021-11-10,2021-11-19
3,8,360,HR_189,HR_018,7,2021-12-06,2021-11-10,2021-11-19
3,8,360,HR_189,HR_018,8,2021-12-06,2021-11-10,2021-11-19
3,8,361,HR_095,HR_020,1,2021-12-06,2021-11-10,2021-11-19
3,8,361,HR_095,HR_020,2,2021-12-06,2021-11-10,2021-11-19
3,8,361,HR_095,HR_020,3,2021-12-06,2021-11-10,2021-11-19
3,8,361,HR_095,HR_020,4,2021-12-06,2021-11-10,2021-11-19
3,8,361,HR_095,HR_020,5,2021-12-06,2021-11-10,2021-11-19
3,8,361,HR_095,HR_020,6,2021-12-06,2021-11-10,2021-11-19
3,8,361,HR_095,HR_020,7,2021-12-06,2021-11-10,2021-11-19
3,8,361,HR_095,HR_020,8,2021-12-06,2021-11-10,2021-11-19
3,8,362,HR_062,HR_116,1,2021-12-06,2021-11-10,2021-11-19
3,8,362,HR_062,HR_116,2,2021-12-06,2021-11-10,2021-11-19
3,8,362,HR_062,HR_116,3,2021-12-06,2021-11-10,2021-11-19
3,8,362,HR_062,HR_116,4,2021-12-06,2021-11-10,2021-11-19
3,8,362,HR_062,HR_116,5,2021-12-06,2021-11-10,2021-11-19
3,8,362,HR_062,HR_116,6,2021-12-06,2021-11-10,2021-11-19
3,8,362,HR_062,HR_116,7,2021-12-06,2021-11-10,2021-11-19
3,8,362,HR_062,HR_116,8,2021-12-06,2021-11-10,2021-11-19
3,8,363,HR_088,HR_014,1,2021-12-06,2021-11-10,2021-11-19
3,8,363,HR_088,HR_014,2,2021-12-06,2021-11-10,2021-11-19
3,8,363,HR_088,HR_014,3,2021-12-06,2021-11-10,2021-11-19
3,8,363,HR_088,HR_014,4,NA,2021-11-10,2021-11-19
3,8,363,HR_088,HR_014,5,NA,2021-11-10,2021-11-19
3,8,363,HR_088,HR_014,6,2021-12-06,2021-11-10,2021-11-19
3,8,363,HR_088,HR_014,7,2021-12-06,2021-11-10,2021-11-19
3,8,363,HR_088,HR_014,8,NA,2021-11-10,2021-11-19
3,8,364,HR_005,HR_040,1,2021-12-06,2021-11-10,2021-11-19
3,8,364,HR_005,HR_040,2,2021-12-06,2021-11-10,2021-11-19
3,8,364,HR_005,HR_040,3,2021-12-06,2021-11-10,2021-11-19
3,8,364,HR_005,HR_040,4,2021-12-06,2021-11-10,2021-11-19
3,8,364,HR_005,HR_040,5,2021-12-06,2021-11-10,2021-11-19
3,8,364,HR_005,HR_040,6,NA,2021-11-10,2021-11-19
3,8,364,HR_005,HR_040,7,2021-12-06,2021-11-10,2021-11-19
3,8,364,HR_005,HR_040,8,2021-12-06,2021-11-10,2021-11-19
3,8,365,HR_002,HR_071,1,2021-12-06,2021-11-10,2021-11-19
3,8,365,HR_002,HR_071,2,2021-12-06,2021-11-10,2021-11-19
3,8,365,HR_002,HR_071,3,2021-12-06,2021-11-10,2021-11-19
3,8,365,HR_002,HR_071,4,2021-12-06,2021-11-10,2021-11-19
3,8,365,HR_002,HR_071,5,2021-12-06,2021-11-10,2021-11-19
3,8,365,HR_002,HR_071,6,2021-12-17,2021-11-10,2021-11-19
3,8,365,HR_002,HR_071,7,2021-12-06,2021-11-10,2021-11-19
3,8,365,HR_002,HR_071,8,2021-12-06,2021-11-10,2021-11-19
3,8,366,HR_160,HR_079,1,2021-12-06,2021-11-10,2021-11-19
3,8,366,HR_160,HR_079,2,2021-12-06,2021-11-10,2021-11-19
3,8,366,HR_160,HR_079,3,2021-12-06,2021-11-10,2021-11-19
3,8,366,HR_160,HR_079,4,2021-12-06,2021-11-10,2021-11-19
3,8,366,HR_160,HR_079,5,2021-12-06,2021-11-10,2021-11-19
3,8,366,HR_160,HR_079,6,2021-12-06,2021-11-10,2021-11-19
3,8,366,HR_160,HR_079,7,2021-12-06,2021-11-10,2021-11-19
3,8,366,HR_160,HR_079,8,2021-12-06,2021-11-10,2021-11-19
3,9,367,HR_156,HR_193,1,2021-12-06,2021-11-10,2021-11-19
3,9,367,HR_156,HR_193,2,2021-12-06,2021-11-10,2021-11-19
3,9,367,HR_156,HR_193,3,2021-12-06,2021-11-10,2021-11-19
3,9,367,HR_156,HR_193,4,2021-12-06,2021-11-10,2021-11-19
3,9,367,HR_156,HR_193,5,2021-12-06,2021-11-10,2021-11-19
3,9,367,HR_156,HR_193,6,2021-12-06,2021-11-10,2021-11-19
3,9,367,HR_156,HR_193,7,2021-12-06,2021-11-10,2021-11-19
3,9,367,HR_156,HR_193,8,2021-12-06,2021-11-10,2021-11-19
3,9,368,HR_108,HR_016,1,2021-12-17,2021-11-10,2021-11-19
3,9,368,HR_108,HR_016,2,2021-12-06,2021-11-10,2021-11-19
3,9,368,HR_108,HR_016,3,2021-12-06,2021-11-10,2021-11-19
3,9,368,HR_108,HR_016,4,2021-12-06,2021-11-10,2021-11-19
3,9,368,HR_108,HR_016,5,2021-12-06,2021-11-10,2021-11-19
3,9,368,HR_108,HR_016,6,2021-12-06,2021-11-10,2021-11-19
3,9,368,HR_108,HR_016,7,2021-12-06,2021-11-10,2021-11-19
3,9,368,HR_108,HR_016,8,2021-12-06,2021-11-10,2021-11-19
3,9,369,HR_064,HR_190,1,2021-12-06,2021-11-10,2021-11-19
3,9,369,HR_064,HR_190,2,2021-12-06,2021-11-10,2021-11-19
3,9,369,HR_064,HR_190,3,2021-12-06,2021-11-10,2021-11-19
3,9,369,HR_064,HR_190,4,2021-12-06,2021-11-10,2021-11-19
3,9,369,HR_064,HR_190,5,2021-12-06,2021-11-10,2021-11-19
3,9,369,HR_064,HR_190,6,2021-12-06,2021-11-10,2021-11-19
3,9,369,HR_064,HR_190,7,2021-12-06,2021-11-10,2021-11-19
3,9,369,HR_064,HR_190,8,2021-12-06,2021-11-10,2021-11-19
3,9,370,HR_135,HR_004,1,2021-12-17,2021-11-10,2021-11-19
3,9,370,HR_135,HR_004,2,2021-12-06,2021-11-10,2021-11-19
3,9,370,HR_135,HR_004,3,NA,2021-11-10,2021-11-19
3,9,370,HR_135,HR_004,4,2021-12-06,2021-11-10,2021-11-19
3,9,370,HR_135,HR_004,5,2021-12-06,2021-11-10,2021-11-19
3,9,370,HR_135,HR_004,6,2021-12-06,2021-11-10,2021-11-19
3,9,370,HR_135,HR_004,7,2021-12-06,2021-11-10,2021-11-19
3,9,370,HR_135,HR_004,8,2021-12-06,2021-11-10,2021-11-19
3,9,371,HR_131,HR_113,1,2021-12-17,2021-11-10,2021-11-19
3,9,371,HR_131,HR_113,2,2021-12-06,2021-11-10,2021-11-19
3,9,371,HR_131,HR_113,3,2021-12-06,2021-11-10,2021-11-19
3,9,371,HR_131,HR_113,4,2021-12-06,2021-11-10,2021-11-19
3,9,371,HR_131,HR_113,5,2021-12-06,2021-11-10,2021-11-19
3,9,371,HR_131,HR_113,6,2021-12-17,2021-11-10,2021-11-19
3,9,371,HR_131,HR_113,7,2021-12-06,2021-11-10,2021-11-19
3,9,371,HR_131,HR_113,8,2021-12-17,2021-11-10,2021-11-19
3,9,372,HR_155,HR_009,1,2021-12-06,2021-11-10,2021-11-19
3,9,372,HR_155,HR_009,2,2021-12-06,2021-11-10,2021-11-19
3,9,372,HR_155,HR_009,3,2021-12-06,2021-11-10,2021-11-19
3,9,372,HR_155,HR_009,4,2021-12-06,2021-11-10,2021-11-19
3,9,372,HR_155,HR_009,5,2021-12-06,2021-11-10,2021-11-19
3,9,372,HR_155,HR_009,6,2021-12-06,2021-11-10,2021-11-19
3,9,372,HR_155,HR_009,7,2021-12-06,2021-11-10,2021-11-19
3,9,372,HR_155,HR_009,8,2021-12-06,2021-11-10,2021-11-19
3,9,373,HR_090,HR_103,1,2021-12-06,2021-11-10,2021-11-19
3,9,373,HR_090,HR_103,2,2021-12-06,2021-11-10,2021-11-19
3,9,373,HR_090,HR_103,3,2021-12-06,2021-11-10,2021-11-19
3,9,373,HR_090,HR_103,4,NA,2021-11-10,2021-11-19
3,9,373,HR_090,HR_103,5,2021-12-06,2021-11-10,2021-11-19
3,9,373,HR_090,HR_103,6,2021-12-06,2021-11-10,2021-11-19
3,9,373,HR_090,HR_103,7,2021-12-06,2021-11-10,2021-11-19
3,9,373,HR_090,HR_103,8,2021-12-17,2021-11-10,2021-11-19
3,9,374,HR_171,HR_073,1,2021-12-06,2021-11-10,2021-11-19
3,9,374,HR_171,HR_073,2,2021-12-06,2021-11-10,2021-11-19
3,9,374,HR_171,HR_073,3,2021-12-06,2021-11-10,2021-11-19
3,9,374,HR_171,HR_073,4,2021-12-06,2021-11-10,2021-11-19
3,9,374,HR_171,HR_073,5,2021-12-06,2021-11-10,2021-11-19
3,9,374,HR_171,HR_073,6,2021-11-19,2021-11-10,2021-11-19
3,9,374,HR_171,HR_073,7,2021-12-06,2021-11-10,2021-11-19
3,9,374,HR_171,HR_073,8,2021-12-06,2021-11-10,2021-11-19
3,9,375,HR_005,HR_149,1,2021-12-06,2021-11-10,2021-11-19
3,9,375,HR_005,HR_149,2,2021-12-06,2021-11-10,2021-11-19
3,9,375,HR_005,HR_149,3,2021-12-06,2021-11-10,2021-11-19
3,9,375,HR_005,HR_149,4,2021-12-06,2021-11-10,2021-11-19
3,9,375,HR_005,HR_149,5,2021-12-06,2021-11-10,2021-11-19
3,9,375,HR_005,HR_149,6,2021-12-06,2021-11-10,2021-11-19
3,9,375,HR_005,HR_149,7,2021-12-06,2021-11-10,2021-11-19
3,9,375,HR_005,HR_149,8,2021-12-06,2021-11-10,2021-11-19
3,9,376,HR_147,HR_021,1,2021-12-17,2021-11-10,2021-11-19
3,9,376,HR_147,HR_021,2,2021-12-06,2021-11-10,2021-11-19
3,9,376,HR_147,HR_021,3,2021-12-17,2021-11-10,2021-11-19
3,9,376,HR_147,HR_021,4,2021-12-17,2021-11-10,2021-11-19
3,9,376,HR_147,HR_021,5,2021-12-06,2021-11-10,2021-11-19
3,9,376,HR_147,HR_021,6,2021-12-06,2021-11-10,2021-11-19
3,9,376,HR_147,HR_021,7,2021-12-06,2021-11-10,2021-11-19
3,9,376,HR_147,HR_021,8,2021-12-06,2021-11-10,2021-11-19
3,9,377,HR_125,HR_086,1,2021-12-06,2021-11-10,2021-11-19
3,9,377,HR_125,HR_086,2,2021-12-06,2021-11-10,2021-11-19
3,9,377,HR_125,HR_086,3,2021-12-06,2021-11-10,2021-11-19
3,9,377,HR_125,HR_086,4,2021-12-06,2021-11-10,2021-11-19
3,9,377,HR_125,HR_086,5,2021-12-06,2021-11-10,2021-11-19
3,9,377,HR_125,HR_086,6,2021-12-06,2021-11-10,2021-11-19
3,9,377,HR_125,HR_086,7,2021-12-06,2021-11-10,2021-11-19
3,9,377,HR_125,HR_086,8,2021-12-06,2021-11-10,2021-11-19
3,9,378,HR_121,HR_105,1,2021-12-06,2021-11-10,2021-11-19
3,9,378,HR_121,HR_105,2,2021-12-06,2021-11-10,2021-11-19
3,9,378,HR_121,HR_105,3,2021-12-06,2021-11-10,2021-11-19
3,9,378,HR_121,HR_105,4,2021-12-06,2021-11-10,2021-11-19
3,9,378,HR_121,HR_105,5,2021-12-06,2021-11-10,2021-11-19
3,9,378,HR_121,HR_105,6,2021-12-06,2021-11-10,2021-11-19
3,9,378,HR_121,HR_105,7,2021-12-06,2021-11-10,2021-11-19
3,9,378,HR_121,HR_105,8,2021-12-06,2021-11-10,2021-11-19
3,9,379,HR_069,HR_108,1,2021-12-06,2021-11-10,2021-11-19
3,9,379,HR_069,HR_108,2,2021-12-06,2021-11-10,2021-11-19
3,9,379,HR_069,HR_108,3,2021-12-06,2021-11-10,2021-11-19
3,9,379,HR_069,HR_108,4,2021-12-06,2021-11-10,2021-11-19
3,9,379,HR_069,HR_108,5,2021-12-06,2021-11-10,2021-11-19
3,9,379,HR_069,HR_108,6,2021-12-06,2021-11-10,2021-11-19
3,9,379,HR_069,HR_108,7,2021-12-06,2021-11-10,2021-11-19
3,9,379,HR_069,HR_108,8,2021-12-06,2021-11-10,2021-11-19
3,9,380,HR_157,HR_085,1,2021-12-06,2021-11-10,2021-11-19
3,9,380,HR_157,HR_085,2,2021-12-06,2021-11-10,2021-11-19
3,9,380,HR_157,HR_085,3,2021-12-06,2021-11-10,2021-11-19
3,9,380,HR_157,HR_085,4,2021-12-06,2021-11-10,2021-11-19
3,9,380,HR_157,HR_085,5,2021-12-06,2021-11-10,2021-11-19
3,9,380,HR_157,HR_085,6,2021-12-17,2021-11-10,2021-11-19
3,9,380,HR_157,HR_085,7,2021-12-06,2021-11-10,2021-11-19
3,9,380,HR_157,HR_085,8,2021-12-06,2021-11-10,2021-11-19
3,9,381,HR_156,HR_197,1,2021-12-06,2021-11-10,2021-11-19
3,9,381,HR_156,HR_197,2,2021-12-17,2021-11-10,2021-11-19
3,9,381,HR_156,HR_197,3,2021-12-06,2021-11-10,2021-11-19
3,9,381,HR_156,HR_197,4,2021-12-17,2021-11-10,2021-11-19
3,9,381,HR_156,HR_197,5,2021-12-06,2021-11-10,2021-11-19
3,9,381,HR_156,HR_197,6,2021-12-06,2021-11-10,2021-11-19
3,9,381,HR_156,HR_197,7,2021-12-06,2021-11-10,2021-11-19
3,9,381,HR_156,HR_197,8,2021-12-06,2021-11-10,2021-11-19
3,9,382,HR_006,HR_146,1,2021-12-06,2021-11-10,2021-11-19
3,9,382,HR_006,HR_146,2,2021-12-06,2021-11-10,2021-11-19
3,9,382,HR_006,HR_146,3,2021-12-17,2021-11-10,2021-11-19
3,9,382,HR_006,HR_146,4,2021-12-06,2021-11-10,2021-11-19
3,9,382,HR_006,HR_146,5,2021-12-06,2021-11-10,2021-11-19
3,9,382,HR_006,HR_146,6,2021-12-06,2021-11-10,2021-11-19
3,9,382,HR_006,HR_146,7,NA,2021-11-10,2021-11-19
3,9,382,HR_006,HR_146,8,2021-12-06,2021-11-10,2021-11-19
3,9,383,HR_157,HR_095,1,2021-12-06,2021-11-10,2021-11-19
3,9,383,HR_157,HR_095,2,2021-12-06,2021-11-10,2021-11-19
3,9,383,HR_157,HR_095,3,2021-12-06,2021-11-10,2021-11-19
3,9,383,HR_157,HR_095,4,2021-12-06,2021-11-10,2021-11-19
3,9,383,HR_157,HR_095,5,2021-12-06,2021-11-10,2021-11-19
3,9,383,HR_157,HR_095,6,2021-12-06,2021-11-10,2021-11-19
3,9,383,HR_157,HR_095,7,2021-12-06,2021-11-10,2021-11-19
3,9,383,HR_157,HR_095,8,2021-12-06,2021-11-10,2021-11-19
3,9,384,HR_090,HR_053,1,2021-12-06,2021-11-10,2021-11-19
3,9,384,HR_090,HR_053,2,2021-12-06,2021-11-10,2021-11-19
3,9,384,HR_090,HR_053,3,2021-12-06,2021-11-10,2021-11-19
3,9,384,HR_090,HR_053,4,2021-12-06,2021-11-10,2021-11-19
3,9,384,HR_090,HR_053,5,2021-12-06,2021-11-10,2021-11-19
3,9,384,HR_090,HR_053,6,2021-12-06,2021-11-10,2021-11-19
3,9,384,HR_090,HR_053,7,2021-12-06,2021-11-10,2021-11-19
3,9,384,HR_090,HR_053,8,2021-12-06,2021-11-10,2021-11-19
3,9,385,HR_175,HR_196,1,2021-12-06,2021-11-10,2021-11-19
3,9,385,HR_175,HR_196,2,2021-12-06,2021-11-10,2021-11-19
3,9,385,HR_175,HR_196,3,2021-12-06,2021-11-10,2021-11-19
3,9,385,HR_175,HR_196,4,2021-12-06,2021-11-10,2021-11-19
3,9,385,HR_175,HR_196,5,2021-12-06,2021-11-10,2021-11-19
3,9,385,HR_175,HR_196,6,2021-12-06,2021-11-10,2021-11-19
3,9,385,HR_175,HR_196,7,2021-12-06,2021-11-10,2021-11-19
3,9,385,HR_175,HR_196,8,2021-12-06,2021-11-10,2021-11-19
3,9,386,HR_168,HR_101,1,2021-12-06,2021-11-10,2021-11-19
3,9,386,HR_168,HR_101,2,2021-12-06,2021-11-10,2021-11-19
3,9,386,HR_168,HR_101,3,2021-12-06,2021-11-10,2021-11-19
3,9,386,HR_168,HR_101,4,2021-12-06,2021-11-10,2021-11-19
3,9,386,HR_168,HR_101,5,2021-12-06,2021-11-10,2021-11-19
3,9,386,HR_168,HR_101,6,2021-12-06,2021-11-10,2021-11-19
3,9,386,HR_168,HR_101,7,2021-12-17,2021-11-10,2021-11-19
3,9,386,HR_168,HR_101,8,2021-12-06,2021-11-10,2021-11-19
3,9,387,HR_175,HR_027,1,2021-12-06,2021-11-10,2021-11-19
3,9,387,HR_175,HR_027,2,2021-12-06,2021-11-10,2021-11-19
3,9,387,HR_175,HR_027,3,2021-12-06,2021-11-10,2021-11-19
3,9,387,HR_175,HR_027,4,2021-12-06,2021-11-10,2021-11-19
3,9,387,HR_175,HR_027,5,2021-12-06,2021-11-10,2021-11-19
3,9,387,HR_175,HR_027,6,2021-12-06,2021-11-10,2021-11-19
3,9,387,HR_175,HR_027,7,2021-12-06,2021-11-10,2021-11-19
3,9,387,HR_175,HR_027,8,2021-12-06,2021-11-10,2021-11-19
3,9,388,HR_100,HR_135,1,2021-12-06,2021-11-10,2021-11-19
3,9,388,HR_100,HR_135,2,2021-12-06,2021-11-10,2021-11-19
3,9,388,HR_100,HR_135,3,2021-12-06,2021-11-10,2021-11-19
3,9,388,HR_100,HR_135,4,2021-12-06,2021-11-10,2021-11-19
3,9,388,HR_100,HR_135,5,2021-12-06,2021-11-10,2021-11-19
3,9,388,HR_100,HR_135,6,2021-12-17,2021-11-10,2021-11-19
3,9,388,HR_100,HR_135,7,2021-12-06,2021-11-10,2021-11-19
