Sequence,Transect,Segment,position,Gen,Recipient,Plant_ID,Fit_plant,FD_01,FD_02,FD_03,FD_04,FD_05,FD_06,FD_07,LeafD,FLR_P,Notes
48,2,12,R,G2,AC_193,5,,,,,,,,,,,
49,2,13,L,G2,AC_168,1,,,,,,,,,,,
49,2,13,L,G2,AC_168,2,,,,,,,,,,,
49,2,13,L,G2,AC_168,3,,,,,,,,,,,
49,2,13,L,G2,AC_168,4,,,,,,,,,,,
49,2,13,L,G2,AC_168,5,,,,,,,,,,,
49,2,13,R,G1,AC_089,1,,,,,,,,,,,
49,2,13,R,G1,AC_089,2,,,,,,,,,,,
49,2,13,R,G1,AC_089,3,,,,,,,,,,,
49,2,13,R,G1,AC_089,4,,,,,,,,,,,
49,2,13,R,G1,AC_089,5,,,,,,,,,,,
50,2,14,L,G2,AC_190,1,,,,,,,,,,,
50,2,14,L,G2,AC_190,2,,,,,,,,,,,
50,2,14,L,G2,AC_190,3,,,,,,,,,,,
50,2,14,L,G2,AC_190,4,,,,,,,,,,,
50,2,14,L,G2,AC_190,5,,,,,,,,,,,
50,2,14,R,G2,AC_016,1,,,,,,,,,,,
50,2,14,R,G2,AC_016,2,,,,,,,,,,,
50,2,14,R,G2,AC_016,3,,,,,,,,,,,
50,2,14,R,G2,AC_016,4,,,,,,,,,,,
50,2,14,R,G2,AC_016,5,,,,,,,,,,,
51,2,15,L,G2,AC_010,1,,,,,,,,,,,
51,2,15,L,G2,AC_010,2,,,,,,,,,,,
51,2,15,L,G2,AC_010,3,,,,,,,,,,,
51,2,15,L,G2,AC_010,4,,,,,,,,,,,
51,2,15,L,G2,AC_010,5,,,,,,,,,,,
51,2,15,R,G1,AC_054,1,,,,,,,,,,,
51,2,15,R,G1,AC_054,2,,,,,,,,,,,
51,2,15,R,G1,AC_054,3,,,,,,,,,,,
51,2,15,R,G1,AC_054,4,,,,,,,,,,,
51,2,15,R,G1,AC_054,5,,,,,,,,,,,
52,2,16,L,G1,AC_010,1,,,,,,,,,,,
52,2,16,L,G1,AC_010,2,,,,,,,,,,,
52,2,16,L,G1,AC_010,3,,,,,,,,,,,
52,2,16,L,G1,AC_010,4,,,,,,,,,,,
52,2,16,L,G1,AC_010,5,,,,,,,,,,,
52,2,16,R,G2,AC_144,1,,,,,,,,,,,
52,2,16,R,G2,AC_144,2,,,,,,,,,,,
52,2,16,R,G2,AC_144,3,,,,,,,,,,,
52,2,16,R,G2,AC_144,4,,,,,,,,,,,
52,2,16,R,G2,AC_144,5,,,,,,,,,,,
53,2,17,L,G2,AC_075,1,,,,,,,,,,,
53,2,17,L,G2,AC_075,2,,,,,,,,,,,
53,2,17,L,G2,AC_075,3,,,,,,,,,,,
53,2,17,L,G2,AC_075,4,,,,,,,,,,,
53,2,17,L,G2,AC_075,5,,,,,,,,,,,
53,2,17,R,G1,AC_120,1,,,,,,,,,,,
53,2,17,R,G1,AC_120,2,,,,,,,,,,,
53,2,17,R,G1,AC_120,3,,,,,,,,,,,
53,2,17,R,G1,AC_120,4,,,,,,,,,,,
53,2,17,R,G1,AC_120,5,,,,,,,,,,,
54,2,18,L,G2,AC_066,1,,,,,,,,,,,
54,2,18,L,G2,AC_066,2,,,,,,,,,,,
54,2,18,L,G2,AC_066,3,,,,,,,,,,,
54,2,18,L,G2,AC_066,4,,,,,,,,,,,
54,2,18,L,G2,AC_066,5,,,,,,,,,,,
54,2,18,R,G1,AC_075,1,,,,,,,,,,,
54,2,18,R,G1,AC_075,2,,,,,,,,,,,
54,2,18,R,G1,AC_075,3,,,,,,,,,,,
54,2,18,R,G1,AC_075,4,,,,,,,,,,,
54,2,18,R,G1,AC_075,5,,,,,,,,,,,
55,2,19,L,G1,AC_056,1,,,,,,,,,,,
55,2,19,L,G1,AC_056,2,,,,,,,,,,,
55,2,19,L,G1,AC_056,3,,,,,,,,,,,
55,2,19,L,G1,AC_056,4,,,,,,,,,,,
55,2,19,L,G1,AC_056,5,,,,,,,,,,,
55,2,19,R,G2,AC_217,1,,,,,,,,,,,
55,2,19,R,G2,AC_217,2,,,,,,,,,,,
55,2,19,R,G2,AC_217,3,,,,,,,,,,,
55,2,19,R,G2,AC_217,4,,,,,,,,,,,
55,2,19,R,G2,AC_217,5,,,,,,,,,,,
56,2,20,L,G1,AC_086,1,,,,,,,,,,,
56,2,20,L,G1,AC_086,2,,,,,,,,,,,
56,2,20,L,G1,AC_086,3,,,,,,,,,,,
56,2,20,L,G1,AC_086,4,,,,,,,,,,,
56,2,20,L,G1,AC_086,5,,,,,,,,,,,
56,2,20,R,G1,AC_072,1,,,,,,,,,,,
56,2,20,R,G1,AC_072,2,,,,,,,,,,,
56,2,20,R,G1,AC_072,3,,,,,,,,,,,
56,2,20,R,G1,AC_072,4,,,,,,,,,,,
56,2,20,R,G1,AC_072,5,,,,,,,,,,,
57,2,21,L,G1,AC_181,1,,,,,,,,,,,
57,2,21,L,G1,AC_181,2,,,,,,,,,,,
57,2,21,L,G1,AC_181,3,,,,,,,,,,,
57,2,21,L,G1,AC_181,4,,,,,,,,,,,
57,2,21,L,G1,AC_181,5,,,,,,,,,,,
57,2,21,R,G2,AC_131,1,,,,,,,,,,,
57,2,21,R,G2,AC_131,2,,,,,,,,,,,
57,2,21,R,G2,AC_131,3,,,,,,,,,,,
57,2,21,R,G2,AC_131,4,,,,,,,,,,,
57,2,21,R,G2,AC_131,5,,,,,,,,,,,
58,2,22,L,G1,AC_032,1,,,,,,,,,,,
58,2,22,L,G1,AC_032,2,,,,,,,,,,,
58,2,22,L,G1,AC_032,3,,,,,,,,,,,
58,2,22,L,G1,AC_032,4,,,,,,,,,,,
58,2,22,L,G1,AC_032,5,,,,,,,,,,,
58,2,22,R,G1,AC_109,1,,,,,,,,,,,
58,2,22,R,G1,AC_109,2,,,,,,,,,,,
58,2,22,R,G1,AC_109,3,,,,,,,,,,,
58,2,22,R,G1,AC_109,4,,,,,,,,,,,
58,2,22,R,G1,AC_109,5,,,,,,,,,,,
59,2,23,L,G1,AC_055,1,,,,,,,,,,,
59,2,23,L,G1,AC_055,2,,,,,,,,,,,
59,2,23,L,G1,AC_055,3,,,,,,,,,,,
59,2,23,L,G1,AC_055,4,,,,,,,,,,,
59,2,23,L,G1,AC_055,5,,,,,,,,,,,
59,2,23,R,G1,AC_154,1,,,,,,,,,,,
59,2,23,R,G1,AC_154,2,,,,,,,,,,,
59,2,23,R,G1,AC_154,3,,,,,,,,,,,
59,2,23,R,G1,AC_154,4,,,,,,,,,,,
59,2,23,R,G1,AC_154,5,,,,,,,,,,,
60,2,24,L,G2,AC_128,1,,,,,,,,,,,
60,2,24,L,G2,AC_128,2,,,,,,,,,,,
60,2,24,L,G2,AC_128,3,,,,,,,,,,,
60,2,24,L,G2,AC_128,4,,,,,,,,,,,
60,2,24,L,G2,AC_128,5,,,,,,,,,,,
60,2,24,R,G1,AC_185,1,,,,,,,,,,,
60,2,24,R,G1,AC_185,2,,,,,,,,,,,
60,2,24,R,G1,AC_185,3,,,,,,,,,,,
60,2,24,R,G1,AC_185,4,,,,,,,,,,,
60,2,24,R,G1,AC_185,5,,,,,,,,,,,
61,2,25,L,G1,AC_154,1,,,,,,,,,,,
61,2,25,L,G1,AC_154,2,,,,,,,,,,,
61,2,25,L,G1,AC_154,3,,,,,,,,,,,
61,2,25,L,G1,AC_154,4,,,,,,,,,,,
61,2,25,L,G1,AC_154,5,,,,,,,,,,,
61,2,25,R,G1,AC_122,1,,,,,,,,,,,
61,2,25,R,G1,AC_122,2,,,,,,,,,,,
61,2,25,R,G1,AC_122,3,,,,,,,,,,,
61,2,25,R,G1,AC_122,4,,,,,,,,,,,
61,2,25,R,G1,AC_122,5,,,,,,,,,,,
62,2,26,L,G1,AC_133,1,,,,,,,,,,,
62,2,26,L,G1,AC_133,2,,,,,,,,,,,
62,2,26,L,G1,AC_133,3,,,,,,,,,,,
62,2,26,L,G1,AC_133,4,,,,,,,,,,,
62,2,26,L,G1,AC_133,5,,,,,,,,,,,
62,2,26,R,G1,AC_197,1,,,,,,,,,,,
62,2,26,R,G1,AC_197,2,,,,,,,,,,,
62,2,26,R,G1,AC_197,3,,,,,,,,,,,
62,2,26,R,G1,AC_197,4,,,,,,,,,,,
62,2,26,R,G1,AC_197,5,,,,,,,,,,,
63,2,27,L,G2,AC_058,1,,,,,,,,,,,
63,2,27,L,G2,AC_058,2,,,,,,,,,,,
63,2,27,L,G2,AC_058,3,,,,,,,,,,,
63,2,27,L,G2,AC_058,4,,,,,,,,,,,
63,2,27,L,G2,AC_058,5,,,,,,,,,,,
63,2,27,R,G1,AC_014,1,,,,,,,,,,,
63,2,27,R,G1,AC_014,2,,,,,,,,,,,
63,2,27,R,G1,AC_014,3,,,,,,,,,,,
63,2,27,R,G1,AC_014,4,,,,,,,,,,,
63,2,27,R,G1,AC_014,5,,,,,,,,,,,
64,2,28,L,G2,AC_054,1,,,,,,,,,,,
64,2,28,L,G2,AC_054,2,,,,,,,,,,,
64,2,28,L,G2,AC_054,3,,,,,,,,,,,
64,2,28,L,G2,AC_054,4,,,,,,,,,,,
64,2,28,L,G2,AC_054,5,,,,,,,,,,,
64,2,28,R,G2,AC_133,1,,,,,,,,,,,
64,2,28,R,G2,AC_133,2,,,,,,,,,,,
64,2,28,R,G2,AC_133,3,,,,,,,,,,,
64,2,28,R,G2,AC_133,4,,,,,,,,,,,
64,2,28,R,G2,AC_133,5,,,,,,,,,,,
65,2,29,L,G1,AC_107,1,,,,,,,,,,,
65,2,29,L,G1,AC_107,2,,,,,,,,,,,
65,2,29,L,G1,AC_107,3,,,,,,,,,,,
65,2,29,L,G1,AC_107,4,,,,,,,,,,,
65,2,29,L,G1,AC_107,5,,,,,,,,,,,
65,2,29,R,G2,AC_046,1,,,,,,,,,,,
65,2,29,R,G2,AC_046,2,,,,,,,,,,,
65,2,29,R,G2,AC_046,3,,,,,,,,,,,
65,2,29,R,G2,AC_046,4,,,,,,,,,,,
65,2,29,R,G2,AC_046,5,,,,,,,,,,,
66,2,30,L,G1,AC_088,1,,,,,,,,,,,
66,2,30,L,G1,AC_088,2,,,,,,,,,,,
66,2,30,L,G1,AC_088,3,,,,,,,,,,,
66,2,30,L,G1,AC_088,4,,,,,,,,,,,
66,2,30,L,G1,AC_088,5,,,,,,,,,,,
66,2,30,R,G2,AC_114,1,,,,,,,,,,,
66,2,30,R,G2,AC_114,2,,,,,,,,,,,
66,2,30,R,G2,AC_114,3,,,,,,,,,,,
66,2,30,R,G2,AC_114,4,,,,,,,,,,,
66,2,30,R,G2,AC_114,5,,,,,,,,,,,
67,2,31,L,G2,AC_200,1,,,,,,,,,,,
67,2,31,L,G2,AC_200,2,,,,,,,,,,,
67,2,31,L,G2,AC_200,3,,,,,,,,,,,
67,2,31,L,G2,AC_200,4,,,,,,,,,,,
67,2,31,L,G2,AC_200,5,,,,,,,,,,,
67,2,31,R,G2,AC_203,1,,,,,,,,,,,
67,2,31,R,G2,AC_203,2,,,,,,,,,,,
67,2,31,R,G2,AC_203,3,,,,,,,,,,,
67,2,31,R,G2,AC_203,4,,,,,,,,,,,
67,2,31,R,G2,AC_203,5,,,,,,,,,,,
68,2,32,L,G2,AC_074,1,,,,,,,,,,,
68,2,32,L,G2,AC_074,2,,,,,,,,,,,
68,2,32,L,G2,AC_074,3,,,,,,,,,,,
68,2,32,L,G2,AC_074,4,,,,,,,,,,,
68,2,32,L,G2,AC_074,5,,,,,,,,,,,
68,2,32,R,G1,AC_046,1,,,,,,,,,,,
68,2,32,R,G1,AC_046,2,,,,,,,,,,,
68,2,32,R,G1,AC_046,3,,,,,,,,,,,
68,2,32,R,G1,AC_046,4,,,,,,,,,,,
68,2,32,R,G1,AC_046,5,,,,,,,,,,,
69,2,33,L,G1,AC_187,1,,,,,,,,,,,
69,2,33,L,G1,AC_187,2,,,,,,,,,,,
69,2,33,L,G1,AC_187,3,,,,,,,,,,,
69,2,33,L,G1,AC_187,4,,,,,,,,,,,
69,2,33,L,G1,AC_187,5,,,,,,,,,,,
69,2,33,R,G1,AC_182,1,,,,,,,,,,,
69,2,33,R,G1,AC_182,2,,,,,,,,,,,
69,2,33,R,G1,AC_182,3,,,,,,,,,,,
69,2,33,R,G1,AC_182,4,,,,,,,,,,,
69,2,33,R,G1,AC_182,5,,,,,,,,,,,
70,2,34,L,G2,AC_095,1,,,,,,,,,,,
70,2,34,L,G2,AC_095,2,,,,,,,,,,,
70,2,34,L,G2,AC_095,3,,,,,,,,,,,
70,2,34,L,G2,AC_095,4,,,,,,,,,,,
70,2,34,L,G2,AC_095,5,,,,,,,,,,,
70,2,34,R,G2,AC_092,1,,,,,,,,,,,
70,2,34,R,G2,AC_092,2,,,,,,,,,,,
70,2,34,R,G2,AC_092,3,,,,,,,,,,,
70,2,34,R,G2,AC_092,4,,,,,,,,,,,
70,2,34,R,G2,AC_092,5,,,,,,,,,,,
71,2,35,L,G2,AC_205,1,,,,,,,,,,,
71,2,35,L,G2,AC_205,2,,,,,,,,,,,
71,2,35,L,G2,AC_205,3,,,,,,,,,,,
71,2,35,L,G2,AC_205,4,,,,,,,,,,,
71,2,35,L,G2,AC_205,5,,,,,,,,,,,
71,2,35,R,G2,AC_186,1,,,,,,,,,,,
71,2,35,R,G2,AC_186,2,,,,,,,,,,,
71,2,35,R,G2,AC_186,3,,,,,,,,,,,
71,2,35,R,G2,AC_186,4,,,,,,,,,,,
71,2,35,R,G2,AC_186,5,,,,,,,,,,,
72,2,36,L,G1,AC_158,1,,,,,,,,,,,
72,2,36,L,G1,AC_158,2,,,,,,,,,,,
72,2,36,L,G1,AC_158,3,,,,,,,,,,,
72,2,36,L,G1,AC_158,4,,,,,,,,,,,
72,2,36,L,G1,AC_158,5,,,,,,,,,,,
72,2,36,R,G2,AC_048,1,,,,,,,,,,,
72,2,36,R,G2,AC_048,2,,,,,,,,,,,
72,2,36,R,G2,AC_048,3,,,,,,,,,,,
72,2,36,R,G2,AC_048,4,,,,,,,,,,,
72,2,36,R,G2,AC_048,5,,,,,,,,,,,
73,3,1,L,G1,AC_052,1,,,,,,,,,,,
73,3,1,L,G1,AC_052,2,,,,,,,,,,,
73,3,1,L,G1,AC_052,3,,,,,,,,,,,
73,3,1,L,G1,AC_052,4,,,,,,,,,,,
73,3,1,L,G1,AC_052,5,,,,,,,,,,,
73,3,1,R,G2,AC_113,1,,,,,,,,,,,
73,3,1,R,G2,AC_113,2,,,,,,,,,,,
73,3,1,R,G2,AC_113,3,,,,,,,,,,,
73,3,1,R,G2,AC_113,4,,,,,,,,,,,
73,3,1,R,G2,AC_113,5,,,,,,,,,,,
74,3,2,L,G1,AC_215,1,,,,,,,,,,,
74,3,2,L,G1,AC_215,2,,,,,,,,,,,
74,3,2,L,G1,AC_215,3,,,,,,,,,,,
74,3,2,L,G1,AC_215,4,,,,,,,,,,,
74,3,2,L,G1,AC_215,5,,,,,,,,,,,
74,3,2,R,G1,AC_038,1,,,,,,,,,,,
74,3,2,R,G1,AC_038,2,,,,,,,,,,,
74,3,2,R,G1,AC_038,3,,,,,,,,,,,
74,3,2,R,G1,AC_038,4,,,,,,,,,,,
74,3,2,R,G1,AC_038,5,,,,,,,,,,,
75,3,3,L,G2,AC_089,1,,,,,,,,,,,
75,3,3,L,G2,AC_089,2,,,,,,,,,,,
75,3,3,L,G2,AC_089,3,,,,,,,,,,,
75,3,3,L,G2,AC_089,4,,,,,,,,,,,
75,3,3,L,G2,AC_089,5,,,,,,,,,,,
75,3,3,R,G1,AC_190,1,,,,,,,,,,,
75,3,3,R,G1,AC_190,2,,,,,,,,,,,
75,3,3,R,G1,AC_190,3,,,,,,,,,,,
75,3,3,R,G1,AC_190,4,,,,,,,,,,,
75,3,3,R,G1,AC_190,5,,,,,,,,,,,
76,3,4,L,G2,AC_197,1,,,,,,,,,,,
76,3,4,L,G2,AC_197,2,,,,,,,,,,,
76,3,4,L,G2,AC_197,3,,,,,,,,,,,
76,3,4,L,G2,AC_197,4,,,,,,,,,,,
76,3,4,L,G2,AC_197,5,,,,,,,,,,,
76,3,4,R,G1,AC_057,1,,,,,,,,,,,
76,3,4,R,G1,AC_057,2,,,,,,,,,,,
76,3,4,R,G1,AC_057,3,,,,,,,,,,,
76,3,4,R,G1,AC_057,4,,,,,,,,,,,
76,3,4,R,G1,AC_057,5,,,,,,,,,,,
77,3,5,L,G2,AC_197,1,,,,,,,,,,,
77,3,5,L,G2,AC_197,2,,,,,,,,,,,
77,3,5,L,G2,AC_197,3,,,,,,,,,,,
77,3,5,L,G2,AC_197,4,,,,,,,,,,,
77,3,5,L,G2,AC_197,5,,,,,,,,,,,
77,3,5,R,G1,AC_159,1,,,,,,,,,,,
77,3,5,R,G1,AC_159,2,,,,,,,,,,,
77,3,5,R,G1,AC_159,3,,,,,,,,,,,
77,3,5,R,G1,AC_159,4,,,,,,,,,,,
77,3,5,R,G1,AC_159,5,,,,,,,,,,,
78,3,6,L,G1,AC_082,1,,,,,,,,,,,
78,3,6,L,G1,AC_082,2,,,,,,,,,,,
78,3,6,L,G1,AC_082,3,,,,,,,,,,,
78,3,6,L,G1,AC_082,4,,,,,,,,,,,
78,3,6,L,G1,AC_082,5,,,,,,,,,,,
78,3,6,R,G2,AC_096,1,,,,,,,,,,,
78,3,6,R,G2,AC_096,2,,,,,,,,,,,
78,3,6,R,G2,AC_096,3,,,,,,,,,,,
78,3,6,R,G2,AC_096,4,,,,,,,,,,,
78,3,6,R,G2,AC_096,5,,,,,,,,,,,
79,3,7,L,G1,AC_099,1,,,,,,,,,,,
79,3,7,L,G1,AC_099,2,,,,,,,,,,,
79,3,7,L,G1,AC_099,3,,,,,,,,,,,
79,3,7,L,G1,AC_099,4,,,,,,,,,,,
79,3,7,L,G1,AC_099,5,,,,,,,,,,,
79,3,7,R,G2,AC_154,1,,,,,,,,,,,
79,3,7,R,G2,AC_154,2,,,,,,,,,,,
79,3,7,R,G2,AC_154,3,,,,,,,,,,,
79,3,7,R,G2,AC_154,4,,,,,,,,,,,
79,3,7,R,G2,AC_154,5,,,,,,,,,,,
80,3,8,L,G1,AC_010,1,,,,,,,,,,,
80,3,8,L,G1,AC_010,2,,,,,,,,,,,
80,3,8,L,G1,AC_010,3,,,,,,,,,,,
80,3,8,L,G1,AC_010,4,,,,,,,,,,,
80,3,8,L,G1,AC_010,5,,,,,,,,,,,
80,3,8,R,G2,AC_181,1,,,,,,,,,,,
80,3,8,R,G2,AC_181,2,,,,,,,,,,,
80,3,8,R,G2,AC_181,3,,,,,,,,,,,
80,3,8,R,G2,AC_181,4,,,,,,,,,,,
80,3,8,R,G2,AC_181,5,,,,,,,,,,,
81,3,9,L,G1,AC_005,1,,,,,,,,,,,
81,3,9,L,G1,AC_005,2,,,,,,,,,,,
81,3,9,L,G1,AC_005,3,,,,,,,,,,,
81,3,9,L,G1,AC_005,4,,,,,,,,,,,
81,3,9,L,G1,AC_005,5,,,,,,,,,,,
81,3,9,R,G1,AC_187,1,,,,,,,,,,,
81,3,9,R,G1,AC_187,2,,,,,,,,,,,
81,3,9,R,G1,AC_187,3,,,,,,,,,,,
81,3,9,R,G1,AC_187,4,,,,,,,,,,,
81,3,9,R,G1,AC_187,5,,,,,,,,,,,
82,3,10,L,G1,AC_094,1,,,,,,,,,,,
82,3,10,L,G1,AC_094,2,,,,,,,,,,,
82,3,10,L,G1,AC_094,3,,,,,,,,,,,
82,3,10,L,G1,AC_094,4,,,,,,,,,,,
82,3,10,L,G1,AC_094,5,,,,,,,,,,,
82,3,10,R,G2,AC_190,1,,,,,,,,,,,
82,3,10,R,G2,AC_190,2,,,,,,,,,,,
82,3,10,R,G2,AC_190,3,,,,,,,,,,,
82,3,10,R,G2,AC_190,4,,,,,,,,,,,
82,3,10,R,G2,AC_190,5,,,,,,,,,,,
83,3,11,L,G2,AC_148,1,,,,,,,,,,,
83,3,11,L,G2,AC_148,2,,,,,,,,,,,
83,3,11,L,G2,AC_148,3,,,,,,,,,,,
83,3,11,L,G2,AC_148,4,,,,,,,,,,,
83,3,11,L,G2,AC_148,5,,,,,,,,,,,
83,3,11,R,G1,AC_096,1,,,,,,,,,,,
83,3,11,R,G1,AC_096,2,,,,,,,,,,,
83,3,11,R,G1,AC_096,3,,,,,,,,,,,
83,3,11,R,G1,AC_096,4,,,,,,,,,,,
83,3,11,R,G1,AC_096,5,,,,,,,,,,,
84,3,12,L,G2,AC_068,1,,,,,,,,,,,
84,3,12,L,G2,AC_068,2,,,,,,,,,,,
84,3,12,L,G2,AC_068,3,,,,,,,,,,,
84,3,12,L,G2,AC_068,4,,,,,,,,,,,
84,3,12,L,G2,AC_068,5,,,,,,,,,,,
84,3,12,R,G1,AC_057,1,,,,,,,,,,,
84,3,12,R,G1,AC_057,2,,,,,,,,,,,
84,3,12,R,G1,AC_057,3,,,,,,,,,,,
84,3,12,R,G1,AC_057,4,,,,,,,,,,,
84,3,12,R,G1,AC_057,5,,,,,,,,,,,
85,3,13,L,G2,AC_064,1,,,,,,,,,,,
85,3,13,L,G2,AC_064,2,,,,,,,,,,,
85,3,13,L,G2,AC_064,3,,,,,,,,,,,
85,3,13,L,G2,AC_064,4,,,,,,,,,,,
85,3,13,L,G2,AC_064,5,,,,,,,,,,,
85,3,13,R,G2,AC_100,1,,,,,,,,,,,
85,3,13,R,G2,AC_100,2,,,,,,,,,,,
85,3,13,R,G2,AC_100,3,,,,,,,,,,,
85,3,13,R,G2,AC_100,4,,,,,,,,,,,
85,3,13,R,G2,AC_100,5,,,,,,,,,,,
86,3,14,L,G2,AC_075,1,,,,,,,,,,,
86,3,14,L,G2,AC_075,2,,,,,,,,,,,
86,3,14,L,G2,AC_075,3,,,,,,,,,,,
86,3,14,L,G2,AC_075,4,,,,,,,,,,,
86,3,14,L,G2,AC_075,5,,,,,,,,,,,
86,3,14,R,G2,AC_185,1,,,,,,,,,,,
86,3,14,R,G2,AC_185,2,,,,,,,,,,,
86,3,14,R,G2,AC_185,3,,,,,,,,,,,
86,3,14,R,G2,AC_185,4,,,,,,,,,,,
86,3,14,R,G2,AC_185,5,,,,,,,,,,,
87,3,15,L,G1,AC_212,1,,,,,,,,,,,
87,3,15,L,G1,AC_212,2,,,,,,,,,,,
87,3,15,L,G1,AC_212,3,,,,,,,,,,,
87,3,15,L,G1,AC_212,4,,,,,,,,,,,
87,3,15,L,G1,AC_212,5,,,,,,,,,,,
87,3,15,R,G2,AC_088,1,,,,,,,,,,,
87,3,15,R,G2,AC_088,2,,,,,,,,,,,
87,3,15,R,G2,AC_088,3,,,,,,,,,,,
87,3,15,R,G2,AC_088,4,,,,,,,,,,,
87,3,15,R,G2,AC_088,5,,,,,,,,,,,
88,3,16,L,G2,AC_114,1,,,,,,,,,,,
88,3,16,L,G2,AC_114,2,,,,,,,,,,,
88,3,16,L,G2,AC_114,3,,,,,,,,,,,
88,3,16,L,G2,AC_114,4,,,,,,,,,,,
88,3,16,L,G2,AC_114,5,,,,,,,,,,,
88,3,16,R,G1,AC_144,1,,,,,,,,,,,
88,3,16,R,G1,AC_144,2,,,,,,,,,,,
88,3,16,R,G1,AC_144,3,,,,,,,,,,,
88,3,16,R,G1,AC_144,4,,,,,,,,,,,
88,3,16,R,G1,AC_144,5,,,,,,,,,,,
89,3,17,L,G1,AC_122,1,,,,,,,,,,,
89,3,17,L,G1,AC_122,2,,,,,,,,,,,
89,3,17,L,G1,AC_122,3,,,,,,,,,,,
89,3,17,L,G1,AC_122,4,,,,,,,,,,,
89,3,17,L,G1,AC_122,5,,,,,,,,,,,
89,3,17,R,G1,AC_159,1,,,,,,,,,,,
89,3,17,R,G1,AC_159,2,,,,,,,,,,,
89,3,17,R,G1,AC_159,3,,,,,,,,,,,
89,3,17,R,G1,AC_159,4,,,,,,,,,,,
89,3,17,R,G1,AC_159,5,,,,,,,,,,,
90,3,18,L,G2,AC_068,1,,,,,,,,,,,
90,3,18,L,G2,AC_068,2,,,,,,,,,,,
90,3,18,L,G2,AC_068,3,,,,,,,,,,,
90,3,18,L,G2,AC_068,4,,,,,,,,,,,
90,3,18,L,G2,AC_068,5,,,,,,,,,,,
90,3,18,R,G1,AC_064,1,,,,,,,,,,,
90,3,18,R,G1,AC_064,2,,,,,,,,,,,
90,3,18,R,G1,AC_064,3,,,,,,,,,,,
90,3,18,R,G1,AC_064,4,,,,,,,,,,,
90,3,18,R,G1,AC_064,5,,,,,,,,,,,
91,3,19,L,G1,AC_215,1,,,,,,,,,,,
91,3,19,L,G1,AC_215,2,,,,,,,,,,,
91,3,19,L,G1,AC_215,3,,,,,,,,,,,
91,3,19,L,G1,AC_215,4,,,,,,,,,,,
91,3,19,L,G1,AC_215,5,,,,,,,,,,,
91,3,19,R,G2,AC_099,1,,,,,,,,,,,
91,3,19,R,G2,AC_099,2,,,,,,,,,,,
91,3,19,R,G2,AC_099,3,,,,,,,,,,,
91,3,19,R,G2,AC_099,4,,,,,,,,,,,
91,3,19,R,G2,AC_099,5,,,,,,,,,,,
92,3,20,L,G1,AC_016,1,,,,,,,,,,,
92,3,20,L,G1,AC_016,2,,,,,,,,,,,
92,3,20,L,G1,AC_016,3,,,,,,,,,,,
92,3,20,L,G1,AC_016,4,,,,,,,,,,,
92,3,20,L,G1,AC_016,5,,,,,,,,,,,
92,3,20,R,G1,AC_038,1,,,,,,,,,,,
92,3,20,R,G1,AC_038,2,,,,,,,,,,,
92,3,20,R,G1,AC_038,3,,,,,,,,,,,
92,3,20,R,G1,AC_038,4,,,,,,,,,,,
92,3,20,R,G1,AC_038,5,,,,,,,,,,,
93,3,21,L,G1,AC_215,1,,,,,,,,,,,
93,3,21,L,G1,AC_215,2,,,,,,,,,,,
93,3,21,L,G1,AC_215,3,,,,,,,,,,,
93,3,21,L,G1,AC_215,4,,,,,,,,,,,
93,3,21,L,G1,AC_215,5,,,,,,,,,,,
93,3,21,R,G1,AC_199,1,,,,,,,,,,,
93,3,21,R,G1,AC_199,2,,,,,,,,,,,
93,3,21,R,G1,AC_199,3,,,,,,,,,,,
93,3,21,R,G1,AC_199,4,,,,,,,,,,,
93,3,21,R,G1,AC_199,5,,,,,,,,,,,
94,3,22,L,G2,AC_206,1,,,,,,,,,,,
94,3,22,L,G2,AC_206,2,,,,,,,,,,,
94,3,22,L,G2,AC_206,3,,,,,,,,,,,
94,3,22,L,G2,AC_206,4,,,,,,,,,,,
94,3,22,L,G2,AC_206,5,,,,,,,,,,,
94,3,22,R,G1,AC_190,1,,,,,,,,,,,
94,3,22,R,G1,AC_190,2,,,,,,,,,,,
94,3,22,R,G1,AC_190,3,,,,,,,,,,,
94,3,22,R,G1,AC_190,4,,,,,,,,,,,
94,3,22,R,G1,AC_190,5,,,,,,,,,,,
95,3,23,L,G2,AC_038,1,,,,,,,,,,,
95,3,23,L,G2,AC_038,2,,,,,,,,,,,
95,3,23,L,G2,AC_038,3,,,,,,,,,,,
95,3,23,L,G2,AC_038,4,,,,,,,,,,,
95,3,23,L,G2,AC_038,5,,,,,,,,,,,
95,3,23,R,G1,AC_199,1,,,,,,,,,,,
95,3,23,R,G1,AC_199,2,,,,,,,,,,,
95,3,23,R,G1,AC_199,3,,,,,,,,,,,
95,3,23,R,G1,AC_199,4,,,,,,,,,,,
95,3,23,R,G1,AC_199,5,,,,,,,,,,,
96,3,24,L,G1,AC_032,1,,,,,,,,,,,
96,3,24,L,G1,AC_032,2,,,,,,,,,,,
96,3,24,L,G1,AC_032,3,,,,,,,,,,,
96,3,24,L,G1,AC_032,4,,,,,,,,,,,
96,3,24,L,G1,AC_032,5,,,,,,,,,,,
96,3,24,R,G1,AC_211,1,,,,,,,,,,,
96,3,24,R,G1,AC_211,2,,,,,,,,,,,
