Block,Location,Sequence,Co.,Donor,Recipient,Replicated,Plant_ID,FitP,Rep_FitP,any_FitP,F_plant,F_multi,F_plant_notes,Germ_Date,Sow_Date,Plant_Date,Fl_2.25,Fl_3.3,Fl_3.11,Fl_3.17,Fl_3.25,Fl_4.1,Fl_4.9,Fl_4.22,Fl_4.28,Fl_5.4,Fl_5.12,Fl_5.19,Fl_5.25,LEAF,flr_P,closed_fruits_F,open_fruits_F,damaged_fruits_F,total_fruits_F,nonfitness_fruits,seed_ct,seeds_weighed_d1,seed_mass_mg_d1,seeds_weighed_d2,seed_mass_mg_d2,seeds_weighed_d3,seed_mass_mg_d3,seeds_weighed_d4,seed_mass_mg_d4,seeds_weighed_d5,seed_mass_mg_d5,seeds_weighed_d6,seed_mass_mg_d6,seeds_weighed_d7,seed_mass_mg_d7,seeds_weighed_d8,seed_mass_mg_d8,seeds_weighed_d9,seed_mass_mg_d9,msm_d1,msm_d2,msm_d3,msm_d4,msm_d5,msm_d6,msm_d7,msm_d8,msm_d9,msm_all,sd_msm_all,mean_seeds_per_fruit,total_est_seed_production,AG_biomass_mg,photo_date,corolla_area_mm2,corolla_diam_mm,notes_corolla,FFD,days_germ2flower,days_sow2flower,days_plant2flower,LFD,fl_duration,surv_to_germ,surv_to_flower,surv_to_fruitprod,surv_to_seedprod
2,74,197,6,BB_171,BB_157,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-02,137.535,16.563,NA,2022-04-02,110,124,121,2022-04-02,0,1,1,1,0
2,75,199,1,BB_100,BB_031,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-17,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-17,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12.54,2022-03-17,354.128,24.196,NA,2022-03-17,94,108,105,2022-03-26,9,1,1,1,0
2,75,200,5,BB_173,BB_095,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,2022-04-23,2022-04-29,NA,NA,NA,NA,NA,2022-04-23,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.18,2022-04-23,341.328,22.848,NA,2022-04-23,131,145,142,2022-04-29,6,1,1,0,0
2,76,202,4,BB_099,BB_161,R,3,TRUE,TRUE,TRUE,3,"2,3",NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-26,410.07,25.858,NA,2022-03-26,96,117,114,2022-04-02,7,1,1,0,0
2,76,203,4,BB_026,BB_053,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,1,0,0,1,0,4,NA,NA,NA,NA,NA,NA,4,5.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.405,NA,NA,NA,NA,NA,1.405,NA,4,4,7.14,NA,NA,NA,NA,2022-03-26,103,117,114,2022-03-26,0,1,1,1,1
2,77,204,4,BB_175,BB_104,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,2022-03-17,2022-03-26,2022-04-02,2022-04-09,2022-04-23,2022-04-29,NA,NA,NA,NA,NA,2022-03-26,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-26,464.273,25.739,NA,2022-03-17,87,108,105,2022-04-29,43,1,1,1,0
2,77,205,4,BB_099,BB_032,R,1,TRUE,TRUE,TRUE,1,"1,5,8",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.95,2022-04-02,595.752,30.54,NA,2022-04-02,110,124,121,2022-04-02,0,1,1,0,0
2,77,206,2,BB_107,BB_151,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-17,2022-03-26,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-26,1,0,0,1,0,6,NA,NA,6,5.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8450000000000001,NA,NA,NA,NA,NA,NA,NA,0.8450000000000001,NA,6,6,NA,NA,NA,NA,NA,2022-03-17,94,108,105,2022-04-02,16,1,1,1,1
2,78,207,1,BB_028,BB_209,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,21.23,NA,NA,NA,NA,2022-03-25,102,116,113,2022-04-02,8,1,1,0,0
2,78,208,6,BB_188,BB_009,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,2022-04-09,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-09,117,131,128,2022-04-09,0,1,1,0,0
2,79,210,3,BB_169,BB_076,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,3,0,0,3,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44,NA,NA,3.44,NA,1.6666666666666667,5,NA,NA,NA,NA,NA,2022-03-11,88,102,99,2022-04-02,22,1,1,1,1
2,79,211,4,BB_001,BB_072,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-19,NA,NA,2022-05-19,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-05-19,150,171,168,2022-05-19,0,1,1,0,0
2,79,212,5,BB_051,BB_105,R,1,TRUE,TRUE,TRUE,1,1,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-25,139.877,15.5,NA,2022-03-25,102,116,113,2022-04-02,8,1,1,0,0
2,80,213,3,BB_144,BB_207,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-02,2022-04-09,2022-04-23,NA,NA,NA,NA,NA,NA,2022-04-02,1,0,0,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,28.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6659999999999995,NA,NA,NA,5.6659999999999995,NA,5,5,NA,2022-04-02,331.776,24.064,NA,2022-03-25,102,116,113,2022-04-23,29,1,1,1,1
2,80,214,2,BB_066,BB_019,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-17,2022-03-25,2022-04-02,2022-04-09,2022-04-23,NA,NA,NA,NA,NA,NA,2022-03-17,4,0,0,4,5,29,NA,NA,NA,NA,NA,NA,NA,NA,11,33.09,16,51.95,2,6.03,NA,NA,NA,NA,NA,NA,NA,NA,3.0081818181818183,3.246875,3.015,NA,NA,3.0900189393939397,0.13588410397270748,7.25,29,40.19,2022-03-17,528.946,29.373,NA,2022-03-17,94,108,105,2022-04-23,37,1,1,1,1
2,80,215,2,BB_055,BB_145,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-02,152.624,15.21,NA,2022-03-25,102,116,113,2022-04-02,8,1,1,0,0
2,81,216,1,BB_100,BB_113,n,4,TRUE,FALSE,TRUE,4,4,**Two fitness plants? Double check. 3 and 4 originally recorded.,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,2022-04-23,NA,NA,NA,NA,NA,NA,2022-04-23,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-23,NA,22.129,missing petals,2022-04-23,131,145,142,2022-04-23,0,1,1,0,0
2,81,218,1,BB_194,BB_159,n,5,TRUE,FALSE,TRUE,5,5,**Two fitness plants? Double check. 2 and 5 originally recorded.,2021-12-30,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-02,160.065,15.979,NA,2022-04-02,93,124,121,2022-04-02,0,1,1,0,0
2,82,219,4,BB_047,BB_131,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-17,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.46,NA,NA,NA,NA,2022-03-17,94,108,105,2022-03-25,8,1,1,0,0
2,82,220,1,BB_202,BB_025,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,0,0,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-11,88,102,99,2022-04-02,22,1,1,0,0
2,83,223,2,BB_014,BB_102,R,6,TRUE,TRUE,TRUE,6,"6,4,8",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.94,2022-04-02,NA,17.94,bad photo,2022-04-02,110,124,121,2022-04-02,0,1,1,0,0
2,83,224,2,BB_142,BB_093,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,2022-03-11,2022-03-17,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.84,2022-03-17,189.24,17.859,NA,2022-03-11,81,102,99,2022-04-02,22,1,1,0,0
2,83,225,6,BB_171,BB_039,n,5,TRUE,FALSE,TRUE,5,5,**Two fitness plants? Double check. 4 and 5 originally recorded,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,29.38,2022-03-25,387.055,26.001,NA,2022-03-11,88,102,99,2022-03-25,14,1,1,0,0
2,83,226,1,BB_028,BB_109,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.6,2022-03-25,169.792,16.244,NA,2022-03-25,102,116,113,2022-04-02,8,1,1,0,0
2,84,227,2,BB_196,BB_186,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,2022-04-02,2022-04-08,2022-04-23,2022-04-29,NA,NA,NA,NA,NA,2022-03-11,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-11,88,102,99,2022-04-29,49,1,1,0,0
2,84,228,3,BB_115,BB_187,R,1,TRUE,TRUE,TRUE,1,"1,6,3",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-04-02,175.338,18.167,NA,2022-04-02,110,124,121,2022-04-02,0,1,1,0,0
2,85,230,5,BB_141,BB_029,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,2022-04-23,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69,NA,NA,2.69,NA,1,1,NA,NA,NA,NA,NA,2022-04-02,110,124,121,2022-04-23,21,1,1,1,1
2,85,231,4,BB_047,BB_193,n,6,TRUE,FALSE,TRUE,6,6,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-17,2022-03-25,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-25,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9.76,2022-03-25,200.179,18.39,NA,2022-03-17,94,108,105,2022-04-08,22,1,1,1,0
2,85,232,3,BB_174,BB_002,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-25,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12.44,2022-03-25,169.599,16.92,NA,2022-03-25,102,116,113,2022-04-08,14,1,1,0,0
2,85,233,1,BB_075,BB_079,R,3,TRUE,TRUE,TRUE,3,"2,3,7",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,0,2,NA,NA,NA,NA,2,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.265,NA,NA,NA,NA,NA,NA,1.265,NA,1,2,32.06,NA,NA,NA,NA,2022-03-25,102,116,113,2022-04-08,14,1,1,1,1
2,86,234,5,BB_108,BB_189,n,7,TRUE,FALSE,TRUE,7,7,NA,2021-12-13,2021-11-29,2021-12-02,NA,2022-03-04,2022-03-11,2022-03-17,2022-03-25,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,5,1,0,6,9,9,NA,NA,7,17.69,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.527142857142857,2.5,NA,NA,NA,NA,NA,NA,2.513571428571429,0.019192898346491998,1.8,10.8,NA,NA,NA,NA,NA,2022-03-04,81,95,92,2022-04-02,29,1,1,1,1
2,86,235,2,BB_107,BB_179,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,1,1,0,2,16,3,NA,NA,NA,NA,3,4.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5566666666666666,NA,NA,NA,NA,NA,NA,1.5566666666666666,NA,3,6,NA,NA,NA,NA,NA,2022-03-11,88,102,99,2022-03-25,14,1,1,1,1
2,86,236,2,BB_182,BB_103,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-11,2022-03-17,2022-03-25,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-25,2,0,0,2,1,8,NA,NA,NA,NA,NA,NA,NA,NA,8,15.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93125,NA,NA,NA,NA,1.93125,NA,4,8,10.58,2022-03-25,443.872,24.46,NA,2022-03-11,88,102,99,2022-04-08,28,1,1,1,1
2,86,237,3,BB_115,BB_077,R,7,TRUE,TRUE,TRUE,7,"5,7,4",NA,2021-12-13,2021-11-29,2021-12-02,2022-02-25,NA,2022-03-11,2022-03-17,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.04,NA,NA,NA,NA,2022-02-25,74,88,85,2022-04-02,36,1,1,0,0
2,87,238,4,BB_125,BB_137,R,2,TRUE,TRUE,TRUE,2,2,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-04-08,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7.48,2022-04-08,344.651,21.47,NA,2022-04-02,103,124,121,2022-04-08,6,1,1,0,0
2,87,239,1,BB_023,BB_206,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-11,2022-03-18,NA,NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-03-11,1,1,0,2,2,2,NA,NA,NA,NA,NA,NA,2,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA,4.6,NA,2,4,NA,NA,NA,NA,NA,2022-03-11,88,102,99,2022-04-08,28,1,1,1,1
2,87,240,2,BB_066,BB_087,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,2022-03-25,2022-04-02,2022-04-08,NA,2022-04-29,NA,NA,NA,NA,NA,2022-03-25,0,0,0,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25.15,2022-03-25,397.093,22.38,NA,2022-03-18,95,109,106,2022-04-29,42,1,1,0,0
2,87,241,1,BB_122,BB_126,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-25,2022-04-02,2022-04-08,NA,NA,NA,NA,NA,NA,NA,2022-04-02,3,0,0,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,4,10.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.655,NA,NA,NA,NA,2.655,NA,1.3333333333333333,4,5.05,2022-04-02,279.397,20.36,NA,2022-03-25,102,116,113,2022-04-08,14,1,1,1,1
2,88,242,5,BB_176,BB_017,R,2,TRUE,TRUE,TRUE,2,"5,2,4",NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,1,0,0,1,0,2,NA,NA,2,5.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97,NA,NA,NA,NA,NA,NA,NA,2.97,NA,2,2,NA,NA,NA,NA,NA,2022-03-18,95,109,106,2022-03-18,0,1,1,1,1
2,88,243,3,BB_038,BB_149,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,NA,NA,2022-04-23,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.54,NA,NA,NA,NA,2022-04-23,131,145,142,2022-04-23,0,1,1,1,0
2,88,244,3,BB_011,BB_116,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,NA,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-18,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2022-03-18,111.964,12.69,NA,2022-03-18,88,109,106,2022-03-18,0,1,1,0,0
2,91,253,4,BB_130,BB_007,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-02,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-04-02,110,124,121,2022-04-02,0,1,1,0,0
2,92,254,3,BB_169,BB_160,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-20,2021-11-29,2021-12-02,NA,NA,2022-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,0,8,NA,NA,NA,NA,NA,NA,8,40.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05,NA,NA,NA,NA,NA,5.05,NA,4,8,24.02,NA,NA,NA,NA,2022-03-11,81,102,99,2022-03-11,0,1,1,1,1
2,92,255,3,BB_174,BB_010,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-25,102,116,113,2022-03-25,0,1,1,0,0
2,92,257,1,BB_162,BB_080,n,8,TRUE,FALSE,TRUE,8,8,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,2022-03-11,NA,2022-03-25,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-11,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-11,88,102,99,2022-04-02,22,1,1,0,0
2,93,260,3,BB_198,BB_138,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-12-30,2021-11-29,2021-12-02,NA,NA,NA,NA,NA,2022-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13.52,NA,NA,NA,NA,2022-04-02,93,124,121,2022-04-02,0,1,1,0,0
2,94,262,5,BB_091,BB_094,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-12-13,2021-11-29,2021-12-02,NA,NA,NA,NA,2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2022-03-25,102,116,113,2022-03-25,0,1,1,0,0
