Year,Sequence,Cohort,Block,Transect,Donor,Recipient,Gen,Replicated,Plant_ID,F_plant,Rep_FitP,any_FitP,F_plant_ID,F_multi,Germ_Date,Sow_Date,Plant_Date,FFD,LFD,fl_duration,days_germ2flower,days_sow2flower,days_plant2flower,corolla_diam_mm,corolla_area_mm2,leaf_area_mm2,leaf_dryweight_mg,SLA,LMA,skel_dryweight_mg,d13C,sample_weight_mg,closed_fruits,open_fruits,total_fruits,nonfitness_fruits,filled_seeds,msm_all,sd_msm_all,mean_seeds_per_fruit,est_fecundity,est_fecundity_int,surv_to_germ,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
2022,158,2,2,5,AC_207,AC_082,G1,R,6,TRUE,TRUE,TRUE,6,"1,6,10",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,8.516,0.52,16.376923076923077,0.061061531235321743,8.48,-31.22,1.96,4,1,5,0,10,1.7000000000000002,0.014142135623730807,2.5,12.5,12,1,1,1,1,1
2022,158,2,2,5,AC_207,AC_082,G1,R,10,FALSE,TRUE,TRUE,6,"1,6,10",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,8.516,0.52,16.376923076923077,0.061061531235321743,NA,-31.22,1.96,14,8,22,0,46,NA,NA,3.2857142857142856,72.28571428571428,72,1,1,1,1,1
2022,159,3,2,5,AC_068,AC_089,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-05,2021-10-27,2021-11-04,2022-04-22,2022-05-03,11,138,177,169,17.331,169.973,13.207,0.73,18.09178082191781,0.05527371848262285,3.76,NA,NA,3,0,3,3,2,2.31,NA,0.6666666666666666,2,2,1,1,1,1,1
2022,160,5,2,5,AC_103,AC_201,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-03,24,157,164,156,NA,NA,20.129,0.91,22.11978021978022,0.04520840578270157,10.65,-32.54,1.79,4,0,4,11,7,2.2585714285714285,NA,1.75,7,7,1,1,1,1,1
2022,161,3,2,5,AC_015,AC_097,G1,R,4,FALSE,TRUE,TRUE,9,"8,4,9",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,7.891,0.45,17.535555555555554,0.05702699277658092,NA,-31.53,4.93,8,0,8,0,35,NA,NA,4.375,35,35,1,1,1,1,1
2022,161,3,2,5,AC_015,AC_097,G1,R,8,FALSE,TRUE,TRUE,9,"8,4,9",2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,170,177,169,22.489,287.428,7.891,0.45,17.535555555555554,0.05702699277658092,7.36,-31.53,4.93,4,2,6,0,15,NA,NA,3.75,22.5,22,1,1,1,1,1
2022,161,3,2,5,AC_015,AC_097,G1,R,9,TRUE,TRUE,TRUE,9,"8,4,9",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,7.891,0.45,17.535555555555554,0.05702699277658092,14.25,-31.53,4.93,12,1,13,0,27,1.1942512077294685,0.3519231030713816,2.25,29.25,29,1,1,1,1,1
2022,162,3,2,5,AC_161,AC_213,G1,n,4,TRUE,FALSE,TRUE,4,4,NA,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,NA,164,156,NA,NA,10.822,0.5,21.644,0.04620218074293107,18.89,-31.4,1.52,12,1,13,1,12,2.6255555555555556,0.16184888547158774,1,13,13,0,1,1,1,1
2022,163,5,2,5,AC_096,AC_128,G1,n,1,TRUE,FALSE,TRUE,1,1,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,NA,NA,17.797,0.83,21.442168674698795,0.04663707366410069,NA,-31.66,4.88,11,3,14,18,27,1.3463815789473683,0.02670258502638688,2.4545454545454546,34.36363636363637,34,1,1,1,1,1
2022,164,5,2,5,AC_064,AC_017,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,NA,NA,19.246,1.05,18.329523809523806,0.054556791021510974,13.07,-30,4.37,4,1,5,14,10,1.8672222222222223,0.47690424020026034,2.5,12.5,12,1,1,1,1,1
2022,165,1,2,5,AC_002,AC_122,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,12.848,0.56,22.942857142857143,0.043586550435865505,24.64,-32.04,4.74,1,4,5,14,0,NA,NA,0,0,0,1,1,1,1,0
2022,166,4,2,5,AC_094,AC_217,G1,R,2,TRUE,TRUE,TRUE,2,"2,8,10",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,12.196,0.89,13.703370786516853,0.07297474581830109,94.35,-30.93,5.59,26,3,29,0,86,1.5769721767594107,6.943765445376208e-5,3.3076923076923075,95.92307692307692,96,1,1,1,1,1
2022,166,4,2,5,AC_094,AC_217,G1,R,8,FALSE,TRUE,TRUE,2,"2,8,10",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,12.196,0.89,13.703370786516853,0.07297474581830109,30.66,-30.93,5.59,11,3,14,0,32,NA,NA,2.909090909090909,40.72727272727273,41,1,1,1,1,1
2022,166,4,2,5,AC_094,AC_217,G1,R,10,FALSE,TRUE,TRUE,2,"2,8,10",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,12.196,0.89,13.703370786516853,0.07297474581830109,143.38,-30.93,5.59,31,7,38,33,85,3.103333333333333,NA,2.7419354838709675,104.19354838709677,104,1,1,1,1,1
2022,167,1,2,5,AC_007,AC_147,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,24.175,345.329,26.627,1.42,18.751408450704226,0.05332932737446952,53.04,-30.91,4.62,18,2,20,14,71,1.4977222222222222,0.4362622278876335,3.9444444444444446,78.88888888888889,79,1,1,1,1,1
2022,168,6,2,5,AC_052,AC_212,G1,n,9,TRUE,FALSE,TRUE,9,9,2021-12-05,2021-10-27,2021-11-04,2022-04-22,2022-04-22,0,138,177,169,24.474,368.293,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,0,NA,NA,0,0,0,1,1,1,1,0
2022,169,5,2,5,AC_064,AC_086,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-05,2021-10-27,2021-11-04,2022-04-22,2022-05-03,11,138,177,169,18.47,208.973,11.301,0.66,17.12272727272727,0.05840191133528007,5.09,-31.85,2.2,3,0,3,10,7,1.9280000000000002,0.21496046148071032,2.3333333333333335,7,7,1,1,1,1,1
2022,170,7,2,5,AC_045,AC_123,G1,n,10,TRUE,FALSE,TRUE,10,10,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-03,24,125,164,156,NA,NA,24.518,1.37,17.896350364963503,0.05587731462598907,19.61,-31.53,4.64,3,2,5,12,13,2.8093055555555555,0.8459746962695727,4.333333333333333,21.666666666666664,22,1,1,1,1,1
2022,171,7,2,5,AC_107,AC_172,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,NA,NA,36.87,2.31,15.961038961038959,0.0626525630593979,62.61,-30.38,4.71,16,4,20,9,26,1.5916666666666668,0.14377837884126468,1.625,32.5,32,1,1,1,1,1
2022,172,1,2,5,AC_150,AC_200,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,NA,NA,14.203,0.82,17.320731707317073,0.057734281489826095,123.38,-31.39,2.37,7,1,8,2,15,1.7693333333333332,NA,2.142857142857143,17.142857142857142,17,1,1,1,1,1
2022,173,1,2,5,AC_179,AC_136,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,16.165,0.73,22.143835616438356,0.045159294772656976,31.45,-31.56,3.53,8,2,10,4,10,1.6062500000000002,0.37299882707590387,1.25,12.5,12,1,1,1,1,1
2022,174,4,2,5,AC_097,AC_054,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,18.695,1.22,15.323770491803279,0.06525809039850228,38.88,-31.61,3.09,23,2,25,7,52,2.1464583333333334,0.2136051734834362,2.260869565217391,56.52173913043478,57,1,1,1,1,1
2022,175,7,2,5,AC_045,AC_096,G1,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-10-27,2021-11-04,2022-04-22,2022-05-03,11,NA,177,169,NA,NA,11.11,0.63,17.634920634920633,0.056705670567056714,7.19,-31.9,3.7,2,0,2,0,5,1.6460000000000001,NA,2.5,5,5,0,1,1,1,1
2022,176,3,2,5,AC_159,AC_192,G1,n,2,TRUE,FALSE,TRUE,2,2,NA,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,NA,164,156,NA,NA,14.286,0.91,15.698901098901098,0.06369872602547949,14.86,-32.16,3.08,3,0,3,0,3,2.4833333333333334,NA,1,3,3,0,1,1,1,1
2022,177,5,2,5,AC_172,AC_111,G1,R,8,FALSE,TRUE,TRUE,9,"8,9,10",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,NA,NA,35.083,1.77,19.820903954802258,0.05045178576518542,33.25,-30.27,3.72,9,3,12,0,21,NA,NA,2.3333333333333335,28,28,1,1,1,1,1
2022,177,5,2,5,AC_172,AC_111,G1,R,9,TRUE,TRUE,TRUE,9,"8,9,10",2021-11-03,2021-10-27,2021-11-04,2022-04-22,2022-05-13,21,170,177,169,21.566,244.452,35.083,1.77,19.820903954802258,0.05045178576518542,12.69,-30.27,3.72,2,3,5,0,4,2.0525,NA,2,10,10,1,1,1,1,1
2022,177,5,2,5,AC_172,AC_111,G1,R,10,FALSE,TRUE,TRUE,9,"8,9,10",2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,149,188,180,NA,NA,35.083,1.77,19.820903954802258,0.05045178576518542,27.25,-30.27,3.72,2,0,2,0,6,NA,NA,3,6,6,1,1,1,1,1
2022,178,4,2,5,AC_091,AC_218,G1,R,4,FALSE,TRUE,TRUE,5,"6,4,5",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,42.652,2.29,18.62532751091703,0.05369033105129888,125.63,-30.68,5.35,7,11,18,0,19,NA,NA,2.7142857142857144,48.85714285714286,49,1,1,1,1,1
2022,178,4,2,5,AC_091,AC_218,G1,R,5,TRUE,TRUE,TRUE,5,"6,4,5",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,NA,NA,42.652,2.29,18.62532751091703,0.05369033105129888,181.76,-30.68,5.35,7,25,32,0,29,2.095862068965517,NA,4.142857142857143,132.57142857142858,133,1,1,1,1,1
2022,178,4,2,5,AC_091,AC_218,G1,R,6,FALSE,TRUE,TRUE,5,"6,4,5",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-03,24,157,164,156,23.666,303.034,42.652,2.29,18.62532751091703,0.05369033105129888,19.15,-30.68,5.35,2,3,5,0,12,NA,NA,6,30,30,1,1,1,1,1
2022,179,5,2,5,AC_124,AC_100,G1,n,9,TRUE,FALSE,TRUE,9,9,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,NA,NA,12.834,0.55,23.334545454545452,0.042854916627707657,32.9,-30.86,3.57,13,2,15,10,22,1.4747222222222223,0.21881026506717036,1.6923076923076923,25.384615384615383,25,1,1,1,1,1
2022,180,2,2,6,AC_061,AC_052,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,18.193,189.699,41.576,2.48,16.76451612903226,0.059649797960361746,4.85,NA,NA,0,0,0,22,0,NA,NA,NA,0,0,1,1,0,0,0
2022,181,3,2,6,AC_159,AC_094,G1,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,NA,188,180,26.392,375.646,60.157,4.13,14.565859564164649,0.06865368951244244,5.74,-30.63,1.58,3,0,3,15,3,2.6566666666666667,NA,1,3,3,0,1,1,1,1
2022,182,7,2,6,AC_169,AC_120,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-24,21,149,188,180,22.17,331.015,21.188,1.47,14.41360544217687,0.06937889371342269,6.46,-30.75,1.32,1,1,2,11,0,NA,NA,0,0,0,1,1,1,1,0
2022,183,3,2,6,AC_015,AC_190,G1,R,3,FALSE,TRUE,TRUE,7,"7,3,9",2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,20.29,246.829,26.361,2.12,12.434433962264151,0.08042183528697697,8.76,-31.05,2.43,3,2,5,0,9,1.6016666666666666,NA,3,15,15,1,1,1,1,1
2022,183,3,2,6,AC_015,AC_190,G1,R,7,TRUE,TRUE,TRUE,7,"7,3,9",2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,23.232,314.394,26.361,2.12,12.434433962264151,0.08042183528697697,18.4,-31.05,2.43,9,0,9,0,28,1.4767708333333331,0.09914226327886397,3.111111111111111,28,28,1,1,1,1,1
2022,183,3,2,6,AC_015,AC_190,G1,R,9,FALSE,TRUE,TRUE,7,"7,3,9",2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,149,188,180,NA,NA,26.361,2.12,12.434433962264151,0.08042183528697697,5.72,-31.05,2.43,5,0,5,0,10,NA,NA,2,10,10,1,1,1,1,1
2022,184,5,2,6,AC_172,AC_208,G1,R,1,FALSE,TRUE,TRUE,4,"1,8,4",2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,149,188,180,22.808,308.941,19.576,1.39,14.083453237410072,0.0710053126277074,5.42,-31.75,3.67,2,1,3,0,9,NA,NA,4.5,13.5,14,1,1,1,1,1
2022,184,5,2,6,AC_172,AC_208,G1,R,4,TRUE,TRUE,TRUE,4,"1,8,4",2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,149,188,180,NA,NA,19.576,1.39,14.083453237410072,0.0710053126277074,11.23,-31.75,3.67,6,0,6,0,11,1.9203333333333332,0.42944951844062984,1.8333333333333333,11,11,1,1,1,1,1
2022,184,5,2,6,AC_172,AC_208,G1,R,8,FALSE,TRUE,TRUE,4,"1,8,4",2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-24,21,149,188,180,22.469,277.013,19.576,1.39,14.083453237410072,0.0710053126277074,NA,-31.75,3.67,7,0,7,0,7,NA,NA,1,7,7,1,1,1,1,1
2022,185,2,2,6,AC_125,AC_095,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,21.658,297.177,49.132,3.56,13.801123595505617,0.0724578685988765,14.32,-30.36,3.73,1,5,6,15,8,2.2641666666666667,0.20388245524212104,8,48,48,1,1,1,1,1
2022,186,4,2,6,AC_091,AC_189,G1,R,4,FALSE,TRUE,TRUE,5,"4,5,10",NA,2021-10-27,2021-11-04,2022-05-03,2022-05-03,0,NA,188,180,24.021,377.698,128.684,9.51,13.531440588853838,0.07390196139380187,NA,-30.22,2.1,7,1,8,0,12,NA,NA,1.7142857142857142,13.714285714285714,14,0,1,1,1,1
2022,186,4,2,6,AC_091,AC_189,G1,R,5,TRUE,TRUE,TRUE,5,"4,5,10",2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,24.502,346.265,128.684,9.51,13.531440588853838,0.07390196139380187,NA,-30.22,2.1,3,0,3,0,12,1.6158333333333335,NA,4,12,12,1,1,1,1,1
2022,186,4,2,6,AC_091,AC_189,G1,R,10,FALSE,TRUE,TRUE,5,"4,5,10",2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,169,176,168,25.637,382.59,128.684,9.51,13.531440588853838,0.07390196139380187,43.28,-30.22,2.1,8,1,9,0,43,NA,NA,5.375,48.375,48,1,1,1,1,1
2022,187,5,2,6,AC_165,AC_199,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-11-03,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,181,188,180,23.065,340.745,69.796,4.68,14.913675213675216,0.06705255315490859,72.95,-30.67,4.06,22,8,30,9,69,1.0830232558139534,NA,3.1363636363636362,94.0909090909091,94,1,1,1,1,1
2022,188,3,2,6,AC_068,AC_195,G1,n,1,TRUE,FALSE,TRUE,1,1,NA,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,NA,176,168,17.915,203.282,31.877,1.91,16.68952879581152,0.059917809078646043,45.83,-30.51,2.56,12,4,16,3,43,1.6665277777777778,0.11451201484215479,3.5833333333333335,57.333333333333336,57,0,1,1,1,1
2022,189,7,2,6,AC_168,AC_142,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-03,0,149,188,180,18.615,217.261,29.69,2.15,13.809302325581397,0.07241495453014482,2.06,NA,NA,1,0,1,4,0,NA,NA,0,0,0,1,1,1,1,0
2022,190,6,2,6,AC_160,AC_015,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-05,2021-10-27,2021-11-04,2022-05-03,2022-05-13,10,149,188,180,17.238,193.462,43.25,2.63,16.44486692015209,0.0608092485549133,9.28,-31.67,5.67,3,0,3,11,6,2.49,0.007071067811865638,2,6,6,1,1,1,1,1
2022,191,2,2,6,AC_125,AC_038,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,169,176,168,21.239,266.704,32.175,1.7,18.926470588235293,0.05283605283605284,32.85,-29.9,4.23,9,11,20,0,9,4.155,0.9970205614730324,1,20,20,1,1,1,1,1
2022,192,2,2,6,AC_039,AC_168,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-05,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,137,176,168,NA,NA,53.809,4.06,13.25344827586207,0.07545206192272667,12.11,-31.45,1.56,3,1,4,11,4,1.4983333333333333,0.8508851600278122,1.3333333333333333,5.333333333333333,5,1,1,1,1,1
2022,193,1,2,6,AC_007,AC_081,G1,R,2,FALSE,TRUE,TRUE,8,"2,7,8",2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,169,176,168,20.532,240.011,43.072,2.71,15.893726937269374,0.06291790490341753,15.21,-31.59,2.82,4,2,6,0,16,NA,NA,4,24,24,1,1,1,1,1
2022,193,1,2,6,AC_007,AC_081,G1,R,7,FALSE,TRUE,TRUE,8,"2,7,8",2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,169,176,168,22.81,298.186,43.072,2.71,15.893726937269374,0.06291790490341753,48.8,-31.59,2.82,17,10,27,0,52,NA,NA,3.0588235294117645,82.58823529411764,83,1,1,1,1,1
2022,193,1,2,6,AC_007,AC_081,G1,R,8,TRUE,TRUE,TRUE,8,"2,7,8",2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-13,22,169,176,168,18.532,NA,43.072,2.71,15.893726937269374,0.06291790490341753,17.24,-31.59,2.82,5,0,5,0,17,1.468235294117647,NA,3.4,17,17,1,1,1,1,1
2022,194,1,2,6,AC_198,AC_051,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-03,12,169,176,168,19.554,224.151,20.796,1.72,12.090697674418605,0.08270821311790728,1.94,NA,NA,1,1,2,5,1,1.79,NA,1,2,2,1,1,1,1,1
2022,195,5,2,6,AC_064,AC_205,G1,n,5,TRUE,FALSE,TRUE,5,5,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,21.065,NA,27.168,1.88,14.451063829787234,0.06919905771495878,45.14,-30.93,2.49,10,1,11,3,14,2.456060606060606,0.43926330346437065,1.4,15.399999999999999,15,1,1,1,1,1
2022,196,1,2,6,AC_198,AC_066,G1,n,6,TRUE,FALSE,TRUE,6,6,2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-03,12,169,176,168,19.603,237.629,18.688,1.05,17.798095238095236,0.05618578767123288,NA,NA,NA,0,0,0,4,0,NA,NA,NA,0,0,1,1,0,0,0
2022,197,5,2,6,AC_096,AC_181,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-05,2021-10-27,2021-11-04,2022-04-21,2022-05-03,12,137,176,168,15.185,NA,75.988,4.59,16.55511982570806,0.06040427435910933,3.34,NA,NA,3,0,3,4,3,2.25,0.8626702730475879,1,3,3,1,1,1,1,1
2022,198,6,2,6,AC_195,AC_193,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-04-21,0,169,176,168,19.532,249.55,14.91,1.06,14.066037735849056,0.07109322602280349,4.43,NA,NA,2,0,2,2,10,0.9560000000000001,NA,5,10,10,1,1,1,1,1
2022,199,7,2,6,AC_169,AC_075,G1,n,3,TRUE,FALSE,TRUE,3,3,2021-12-05,2021-10-27,2021-11-04,2022-04-21,2022-05-03,12,137,176,168,18.234,178.005,58.344,4.46,13.081614349775785,0.0764431646784588,2.59,NA,NA,4,0,4,3,5,1.748,NA,1.25,5,5,1,1,1,1,1
2022,200,5,2,6,AC_096,AC_074,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-03,24,125,164,156,17.661,197.802,50.223,3.05,16.46655737704918,0.06072914799992035,5.03,NA,NA,3,1,4,6,9,1.2022222222222223,NA,3,12,12,1,1,1,1,1
2022,201,6,2,6,AC_052,AC_133,G1,n,3,TRUE,FALSE,TRUE,3,3,NA,2021-10-27,2021-11-04,2022-04-09,2022-05-03,24,NA,164,156,22.088,288.809,35.529,2.9,12.251379310344829,0.08162346252357229,7.68,-31.69,1.4,5,0,5,4,6,2.97375,1.087176676074317,1.2,6,6,0,1,1,1,1
2022,202,5,2,6,AC_216,AC_099,G1,R,3,FALSE,TRUE,TRUE,10,"3,5,10",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-04-21,12,125,164,156,17.255,169.067,45.423,2.57,17.674319066147863,0.056579266010611355,NA,-31.55,3.77,0,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0
2022,202,5,2,6,AC_216,AC_099,G1,R,5,FALSE,TRUE,TRUE,10,"3,5,10",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,19.018,210.015,45.423,2.57,17.674319066147863,0.056579266010611355,15.83,-31.55,3.77,6,1,7,0,55,NA,NA,9.166666666666666,64.16666666666666,64,1,1,1,1,1
2022,202,5,2,6,AC_216,AC_099,G1,R,10,TRUE,TRUE,TRUE,10,"3,5,10",2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,22.729,306.226,45.423,2.57,17.674319066147863,0.056579266010611355,60.81,-31.55,3.77,8,11,19,0,11,1.468181818181818,NA,1.375,26.125,26,1,1,1,1,1
2022,203,2,2,6,AC_177,AC_107,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,23.525,341.304,44.599,3.37,13.234124629080117,0.07556223233704792,105.27,-30.98,1.99,29,7,36,15,93,2.104344444444444,0.02764001840238071,3.206896551724138,115.44827586206897,115,1,1,1,1,1
2022,204,3,2,6,AC_008,AC_188,G1,n,4,TRUE,FALSE,TRUE,4,4,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,16.2,174.468,36.972,2.72,13.592647058823529,0.07356918749323813,18.95,-31.28,3.09,6,1,7,11,10,2.07625,0.4437095051945587,1.6666666666666667,11.666666666666668,12,1,1,1,1,1
2022,205,3,2,6,AC_008,AC_068,G1,n,8,TRUE,FALSE,TRUE,8,8,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,18.25,231.906,127.638,8.74,14.603890160183067,0.06847490559237844,114.52,-31.07,3.62,24,4,28,15,94,1.702679365079365,0.22306867155604984,3.9166666666666665,109.66666666666666,110,1,1,1,1,1
2022,206,4,2,6,AC_089,AC_057,G1,n,5,TRUE,FALSE,TRUE,5,5,NA,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,NA,164,156,21.263,282.457,42.908,3.28,13.081707317073171,0.07644262142257854,NA,NA,NA,23,5,28,3,55,2.5756280193236716,0.4697306931447449,2.391304347826087,66.95652173913044,67,0,1,1,1,1
2022,207,1,2,6,AC_002,AC_160,G1,n,2,TRUE,FALSE,TRUE,2,2,2021-12-05,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,125,164,156,22.134,262.077,73.473,5.91,12.43197969543147,0.08043771181250256,203.79,-31.46,4.5,32,5,37,7,97,1.8815214285714286,0.5592153703253901,3.03125,112.15625,112,1,1,1,1,1
2022,208,1,2,6,AC_179,AC_114,G1,n,9,TRUE,FALSE,TRUE,9,9,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,17.622,NA,10.016,0.65,15.409230769230769,0.0648961661341853,117.99,-31.32,3.12,24,2,26,0,104,1.9693818181818181,0.8186929046144931,4.333333333333333,112.66666666666666,113,1,1,1,1,1
2022,209,1,2,6,AC_002,AC_104,G1,n,10,TRUE,FALSE,TRUE,10,10,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,18.81,215.506,30.194,1.99,15.17286432160804,0.06590713386765583,131.18,-30.81,3.23,13,4,17,6,81,1.9227027777777776,0.2437373894648667,6.230769230769231,105.92307692307692,106,1,1,1,1,1
2022,210,3,2,6,AC_102,AC_191,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-11-03,2021-10-27,2021-11-04,2022-04-21,2022-05-03,12,169,176,168,NA,NA,40.882,2.19,18.667579908675798,0.05356880778826868,6.9,-31.57,2.65,2,0,2,2,4,2.105,NA,2,4,4,1,1,1,1,1
2022,211,5,2,6,AC_186,AC_153,G1,n,7,TRUE,FALSE,TRUE,7,7,2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,20.454,274.569,71.273,4.93,14.456997971602433,0.06917065368372315,124.31,-31.18,3.47,16,2,18,8,64,2.287381916329285,0.10100943043037629,4,72,72,1,1,1,1,1
2022,212,1,2,6,AC_007,AC_187,G1,R,2,FALSE,TRUE,TRUE,8,"2,8,5",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-24,45,157,164,156,19.553,222.43,28.539,1.84,15.510326086956521,0.06447317705595852,NA,-31.26,3.55,26,10,36,0,160,NA,NA,6.153846153846154,221.53846153846155,222,1,1,1,1,1
2022,212,1,2,6,AC_007,AC_187,G1,R,5,FALSE,TRUE,TRUE,8,"2,8,5",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-24,45,157,164,156,21.786,269.425,28.539,1.84,15.510326086956521,0.06447317705595852,184.63,-31.26,3.55,13,14,27,0,64,NA,NA,4.923076923076923,132.92307692307693,133,1,1,1,1,1
2022,212,1,2,6,AC_007,AC_187,G1,R,8,TRUE,TRUE,TRUE,8,"2,8,5",2021-11-03,2021-10-27,2021-11-04,2022-04-09,2022-05-13,34,157,164,156,17.319,172.21,28.539,1.84,15.510326086956521,0.06447317705595852,82.63,-31.26,3.55,11,2,13,1,39,1.624125,0.45119707804987025,3.5454545454545454,46.09090909090909,46,1,1,1,1,1
