Transect,Sequence,Recipient,Plant ID,URL of JPEG of Flower,Date_Flower_Photo_Taken_yr-mo-day,# of Anthers,Corolla area (mm^2),Maximum corolla diameter (mm),"Notes (highlight key: purple=HEIC file, orange=something wrong with data, green=where John M left off)",URL of JPEG of Rosette,Date_Rosette_Photo_Taken_yr-mo-day,Rosette Diameter (mm),Rosette Radius (center to tip of farthest extruding leaf),Units
W1,1609,BO_152,1,https://drive.google.com/file/d/1lBSWL_Txt2lig9cUZbhy8Pb3J1Q9a93W/view?usp=sharing,2022-03-25,,261.484,21.278,,https://drive.google.com/file/d/1lCVwEvI1bPyDOLLVzQ2s0o3PkdJ9hlqI/view?usp=sharing,2022-03-25,42.048,23.84,mm
W1,1609,BO_152,2,,,,,,,,,,,
W1,1610,BO_152,3,https://drive.google.com/file/d/1l7m8oXPXXNRChnZ7yY5jtmY7hk3nm1oy/view?usp=sharing,2022-03-25,,359.102,23.964,,https://drive.google.com/file/d/1lBDFHmVxHryDmF3BYLY7QpSJ_UgGZvfH/view?usp=sharing,2022-03-25,45.411,24.1,mm
W1,1610,BO_152,4,,,,,,,,,,,
W1,1611,BO_152,5,,,,,,,,,,,
W1,1611,BO_152,6,https://drive.google.com/file/d/1VmplSznLYfwwH5K7WSm5AmRpzpiJhxkG/view?usp=sharing,2022-04-01,,361.391,24.945,,,,,,
W1,1612,BO_152,7,,,,,,,,,,,
W1,1612,BO_152,8,,2022-03-25,,,,,https://drive.google.com/file/d/1jU_h7O4QRidd_ZaT3P1LXtLKZXVjAhsO/view?usp=sharing,,,,
W1,1613,BO_086,1,,,,,,,,,,,
W1,1613,BO_086,2,,,,,,,,,,,
W1,1614,BO_086,3,,,,,,,,,,,
W1,1614,BO_086,4,https://drive.google.com/file/d/1KYqqfNCXYevyU498LIyafqKPpBnp-bHe/view?usp=sharing,2022-04-01,,251.418,21.526,,,,,,
W1,1615,BO_086,5,,,,,,,,,,,
W1,1615,BO_086,6,https://drive.google.com/file/d/1KYR4DbEnrSGhOz22-sapZV7TT5B81k7O/view?usp=sharing,2022-04-01,,,21.118,broken petals,https://drive.google.com/file/d/1koLfykgiVPNimq-8n3vFnNXKvQbAeYGd/view?usp=sharing,2022-03-25,,,
W1,1616,BO_086,7,,,,,,,,,,,
W1,1616,BO_086,8,https://drive.google.com/file/d/1KINPStSiJf8FKq8OexVSYpcEVUtyKGuQ/view?usp=sharing,2022-04-01,,484.81,27.053,,https://drive.google.com/file/d/1KKXb6Ws-ZtBHoywOzuw2QYynwQKxTqt0/view?usp=sharing,2022-04-01,,,
W1,1617,BO_182,1,https://drive.google.com/file/d/1kkEFnGShj1VesbHapPR0gg118O0VwGHz/view?usp=sharing,2022-03-25,,505.609,27.745,,https://drive.google.com/file/d/1kl4A77wHDCMxk-34XNFW1a45EjaIW1uZ/view?usp=sharing,2022-03-25,,,
W1,1617,BO_182,2,,,,,,,,,,,
W1,1618,BO_182,3,,,,,,,,,,,
W1,1618,BO_182,4,,,,,,,,,,,
W1,1619,BO_182,5,https://drive.google.com/file/d/1keRWDrB9UIcEzcUdwaUg-Muv7DRksbpJ/view?usp=sharing,2022-03-25,,733.013,32.912,,https://drive.google.com/file/d/1khzmT2gNGKbOp4xTqKIPJV4pUQWC3Mp6/view?usp=sharing,2022-03-25,,,
W1,1619,BO_182,6,,,,,,,,,,,
W1,1620,BO_182,7,,,,,,,,,,,
W1,1620,BO_182,8,https://drive.google.com/file/d/1K5oXuiYdLCk8eBwNXPrCFcw53yEusFTS/view?usp=sharing,2022-04-01,,362.279,24.53,,https://drive.google.com/file/d/1KBVB-CM3H7BtoUQ1v9-Z4Sdqne_5jgjG/view?usp=sharing,2022-04-01,,,
W1,1621,BO_048,1,,,,,,,,,,,
W1,1621,BO_048,2,https://drive.google.com/file/d/1kb-VSzq6g1gagna04D7p1ikz-pzp-_Z6/view?usp=sharing,2022-03-25,,343.199,22.979,,https://drive.google.com/file/d/1kcGcJSSFLXBJRguFUXIdKuwbktnS4WjX/view?usp=sharing,2022-03-25,,,
W1,1622,BO_048,3,https://drive.google.com/file/d/1Jvoy2pVhT5-xLaOIVmK7s9YCfW2nHEgn/view?usp=sharing,2022-04-01,,299.595,21.083,,https://drive.google.com/file/d/1JwSkdaAbYeuoN5uKe4eOBXisQLFQDFPr/view?usp=sharing,2022-04-01,,,
W1,1622,BO_048,4,,,,,,,https://drive.google.com/file/d/1yS9zm7Ed7LlkVBpoPB8b51Xvj8boY_re/view?usp=sharing,2022-04-08,,,
W1,1623,BO_048,5,,,,,,,,,,,
W1,1623,BO_048,6,https://drive.google.com/file/d/1Jv4umyVVd2UR96DHCPXxQMc4DIaKXEgP/view?usp=sharing,2022-04-01,,428.424,26.236,,https://drive.google.com/file/d/1JmtYHvr4L0jJoDo6-3KAXCnxl6V4ZG2x/view?usp=sharing,2022-04-01,,,
W1,1624,BO_048,7,,,,,,,,,,,
W1,1624,BO_048,8,,,,,,,,,,,
W1,1625,BO_024,1,https://drive.google.com/file/d/1JeIqD5j-1kX2V4mfnpR0QL4bTqoci50q/view?usp=sharing,2022-04-01,,464.223,26.78,,https://drive.google.com/file/d/1JlrV70rAQvpnIUBPKTXYHvVZpe-K04xB/view?usp=sharing,2022-04-01,,,
W1,1625,BO_024,2,,,,,,,,,,,
W1,1626,BO_024,3,,,,,,,,,,,
W1,1626,BO_024,4,https://drive.google.com/file/d/1kcTyuj3OEBRlDwbYlhEIl86hdqOJ4iMC/view?usp=sharing,2022-04-08,,473.244,26.595,,https://drive.google.com/file/d/1W-7_5N0yBhxjgtgtHe9aa2vAs3dz8z1d/view?usp=sharing,2022-04-08,,,
W1,1627,BO_024,5,,,,,,,,,,,
W1,1627,BO_024,6,https://drive.google.com/file/d/1JWEIVnBCPDYupIeKLmBYX0kMGJ_fNZjq/view?usp=sharing,2022-04-01,,443.42,27.053,,https://drive.google.com/file/d/1J_Yga8JunVHKaGUwgDRSOM2MhnC9mn76/view?usp=sharing,2022-04-01,,,
W1,1628,BO_024,7,,,,,,,,,,,
W1,1628,BO_024,8,,,,,,,,,,,
W1,1629,BO_025,1,,,,,,,,,,,
W1,1629,BO_025,2,,,,,,,,,,,
W1,1630,BO_025,3,https://drive.google.com/file/d/1kTptcasQ98Ho30EKnDdSqRnkSU8XdAyX/view?usp=sharing,2022-03-25,,271.31,21.019,,https://drive.google.com/file/d/1kXC-5Ms0U0QwjBvE-mCsvKm4SGGmuntd/view?usp=sharing,2022-03-25,,,
W1,1630,BO_025,4,,,,,,,,,,,
W1,1631,BO_025,5,https://drive.google.com/file/d/1JMGhBm_Zek2LyPc_2IK2xfMiR6RwYg0O/view?usp=sharing,2022-04-01,,489.292,29.279,,https://drive.google.com/file/d/1JSk4wfiDl21O8XDzsrLsPvnS0vryynha/view?usp=sharing,2022-04-01,,,
W1,1631,BO_025,6,https://drive.google.com/file/d/1JCeLQj5PF17llFePBI6x8p-cL-smu1Kz/view?usp=sharing,2022-04-01,,552.321,29.332,,https://drive.google.com/file/d/1JHE9jna7mGfy_EIzWYHcA8ank-iC_FRq/view?usp=sharing,2022-04-01,,,
W1,1632,BO_025,7,https://drive.google.com/file/d/1J-yspYgKkWHRDzpeU8K66hl6CRmCzvlN/view?usp=sharing,2022-04-01,,390.246,23.745,,https://drive.google.com/file/d/1J7YLrzpPa4GvSWiSOM1AmMO6BWxiC2z2/view?usp=sharing,2022-04-01,,,
W1,1632,BO_025,8,,,,,,,,,,,
W1,1633,BO_195,1,,,,,,,,,,,
W1,1633,BO_195,2,,,,,,,,,,,
W1,1634,BO_195,3,https://drive.google.com/file/d/1kQYV3MlSL-8WyMExsIMmzyoPzjavXI7u/view?usp=sharing,2022-03-25,,303.995,22.479,,https://drive.google.com/file/d/1kReILMysB70PI7hkg7efDCI_eVpzyNsT/view?usp=sharing,2022-03-25,25.849,14.06,mm
W1,1634,BO_195,4,,,,,,,,,,,
W1,1635,BO_195,5,,,,,,,,,,,
W1,1635,BO_195,6,,,,,,,,,,,
W1,1636,BO_195,7,,,,,,,,,,,
W1,1636,BO_195,8,,,,,,,,,,,
W1,1637,BO_082,1,,2022-03-25,,,,,https://drive.google.com/file/d/1jW_93kh4FmmSmrXpFdyK8T5Z5piZP0wm/view?usp=sharing,2022-03-25,34.255,19.313,mm
W1,1637,BO_082,2,https://drive.google.com/file/d/1Ifdq-QyxaiMszwJjqc9AWmgLs95692zu/view?usp=sharing,2022-04-01,,419.531,24.329,,https://drive.google.com/file/d/1jWJMvfKIzT60U1uqQNU5Agyvoyh7oI2v/view?usp=sharing ; https://drive.google.com/file/d/1IlDHghExqPBMFhCzBZA30x8QkHTWHWNL/view?usp=sharing,2022-03-25; 2022-04-01,22.055; 38.422,13.270; 18.896,mm
W1,1638,BO_082,3,,,,,,,,,,,
W1,1638,BO_082,4,,,,,,,,,,,
W1,1639,BO_082,5,https://drive.google.com/file/d/1kLi1ZLZ7uBQ5nT8WDIjY7Eiq6I0YTV9B/view?usp=sharing,2022-03-25,,,,wrong image,https://drive.google.com/file/d/1kO66WRd_vey2_R3hnRw2L5OjQrYN2T23/view?usp=sharing,2022-03-25,40.781,17.489,mm
W1,1639,BO_082,6,https://drive.google.com/file/d/1IaWYoc5pDhee93sXabnan9H3mtBUQfK2/view?usp=sharing,2022-04-01,,470.214,27.584,,https://drive.google.com/file/d/1IeGiKsftY2gDcMdu-blJhhWxhdUDJvdQ/view?usp=sharing,2022-04-01,38.625,19.339,mm
W1,1640,BO_082,7,https://drive.google.com/file/d/1n6rkdR959ZOx_74qtsQke2LCfspE70_d/view?usp=sharing,2022-04-08,,325.815,22.989,,,,,,
W1,1640,BO_082,8,,,,,,,,,,,
W1,1641,BO_137,1,,,,,,,,,,,
W1,1641,BO_137,2,https://drive.google.com/file/d/1kEk9NLZtXsrMk_2vf6iyollscsCut-DC/view?usp=sharing,2022-03-25,,374.082,24.609,,https://drive.google.com/file/d/1kLXquZRqTX4nVXDxHfntHpWcDzXlmrTB/view?usp=sharing,2022-03-25,19.422,12.104,mm
W1,1642,BO_137,3,,,,,,,,,,,
W1,1642,BO_137,4,https://drive.google.com/file/d/1YVLL5jvDSkqnnZA3GaqlS0Pqt4rEjH6-/view?usp=sharing,2022-04-08,,453.965,27.218,,https://drive.google.com/file/d/1ITMpPzIik-JZStvC_kdZnw3YP72pwWm_/view?usp=sharing,2022-04-01,32.721,16.63,mm
W1,1643,BO_137,5,https://drive.google.com/file/d/1kCJl3TsbtWnKN5KDawTNgmiimlaJ9rmt/view?usp=sharing,2022-03-25,,566.543,30.604,,,,,,
W1,1643,BO_137,6,https://drive.google.com/file/d/1IMglTwydzlvlAI9SFcBph6eSXDK3M29t/view?usp=sharing,2022-04-01,,555.817,30.147,,https://drive.google.com/file/d/1jzNOlokTKg4sNB8KYzdYm_YUWyim7mAo/view?usp=sharing,2022-03-25,22.61,14.852,mm
W1,1644,BO_137,7,,,,,,,,,,,
W1,1644,BO_137,8,,,,,,,,,,,
W1,1645,BO_004,1,,,,,,,https://drive.google.com/file/d/1gHdn2XvnANYdat8p7Ala1mEfGxpwo7Ms/view?usp=sharing,2022-04-08,33.302,19.686,mm
W1,1645,BO_004,2,,,,,,,,,,,
W1,1646,BO_004,3,https://drive.google.com/file/d/1nKpQovySaBgA-wTGmrIyjaj_HuCM6Tzo/view?usp=sharing,2022-04-08,,319.373,21.675,,https://drive.google.com/file/d/1s_XNUTnHR5YDesxihbwBucGBtuO8eN3W/view?usp=sharing,2022-04-08,39.068,19.66,mm
W1,1646,BO_004,4,https://drive.google.com/file/d/1ILGMUKfUVfP5kCFNAyd9Np8_WLftedNJ/view?usp=sharing,2022-04-01,,370.717,25.877,,https://drive.google.com/file/d/1IM-496bU3-yJaw6xILTYwoH6VN2QR7xJ/view?usp=sharing,2022-04-01,31.88,18.555,mm
W1,1647,BO_004,5,,,,,,,,,,,
W1,1647,BO_004,6,,,,,,,,,,,
W1,1648,BO_004,7,,,,,,,,,,,
W1,1648,BO_004,8,,,,,,,,,,,
W1,1649,BO_126,1,,,,,,,,,,,
W1,1649,BO_126,2,,,,,,,,,,,
W1,1650,BO_126,3,,,,,,,,,,,
W1,1650,BO_126,4,,,,,,,,,,,
W1,1651,BO_126,5,https://drive.google.com/file/d/1jv9s22YD77J30UMIzrT7qX-HU1lHWuBI/view?usp=sharing,2022-03-25,,,,rosette photo,,,,,
W1,1651,BO_126,6,,,,,,,,,,,
W1,1652,BO_126,7,,,,,,,,,,,
W1,1652,BO_126,8,https://drive.google.com/file/d/1IEyTpB2u56xKjeCqjKmfaA8XdcDbXeW7/view?usp=sharing,2022-04-01,,512.608,28.043,,https://drive.google.com/file/d/1jv5WAJbQvI5IHKZ6rivRiT38jxdnXfBa/view?usp=sharing,2022-03-25,43.45,23.772,mm
W1,1653,BO_127,1,,,,,,,,,,,
W1,1653,BO_127,2,,,,,,,,,,,
W1,1654,BO_127,3,,,,,,,,,,,
W1,1654,BO_127,4,,,,,,,,,,,
W1,1655,BO_127,5,,,,,,,,,,,
W1,1655,BO_127,6,,,,,,,,,,,
W1,1656,BO_127,7,,,,,,,,,,,
W1,1656,BO_127,8,,,,,,,,,,,
W1,1657,BO_151,1,,,,,,,,,,,
W1,1657,BO_151,2,,,,,,,,,,,
W1,1658,BO_151,3,https://drive.google.com/file/d/1OqkrQst9pwFV33LS0pYqduLl3rnepvR-/view?usp=sharing,2022-04-08,,377.354,23.163,,https://drive.google.com/file/d/1IEMeZSh-_FjuwzuyNvjSlTlKfxKUknI_/view?usp=sharing,2022-04-01,68.351,35.324,mm
W1,1658,BO_151,4,,,,,,,,,,,
W1,1659,BO_151,5,,,,,,,,,,,
W1,1659,BO_151,6,https://drive.google.com/file/d/1ICforer4C_lrtHgluGkdlXupipPXXCCP/view?usp=sharing,2022-04-01,,279.41,19.261,,https://drive.google.com/file/d/1IE8dTBoulvV0FrI-7hfxgsqXFunmABrs/view?usp=sharing,2022-04-01,40.795,26.145,mm
W1,1660,BO_151,7,,,,,,,,,,,
W1,1660,BO_151,8,https://drive.google.com/file/d/1gmkR7_JtYDtvUIUEITCYt1evnfEAXTOM/view?usp=sharing,2022-04-08,,385.372,25.588,,https://drive.google.com/file/d/1dosgyjNnxEkukLmgpZ3gglbdOsPrb7hD/view?usp=sharing,2022-04-08,45.207,29.628,mm
W1,1661,BO_149,1,,,,,,,,,,,
W1,1661,BO_149,2,,,,,,,,,,,
W1,1662,BO_149,3,,,,,,,,,,,
W1,1662,BO_149,4,,,,,,,,,,,
W1,1663,BO_149,5,,,,,,,,,,,
W1,1663,BO_149,6,,,,,,,,,,,
W1,1664,BO_149,7,,,,,,,,,,,
W1,1664,BO_149,8,,,,,,,,,,,
W1,1665,BO_080,1,,,,,,,,,,,
W1,1665,BO_080,2,,,,,,,,,,,
W1,1666,BO_080,3,,,,,,,,,,,
W1,1666,BO_080,4,https://drive.google.com/file/d/1n22Z4WA7pGzLcENeuZuwTaX1LMcgAehl/view?usp=sharing,2022-04-08,,283.63,24.357,,,,,,
W1,1667,BO_080,5,,,,,,,,,,,
W1,1667,BO_080,6,,,,,,,,,,,
