Sequence,Location,SegPos,Gen,Donor,Recipient,Plant_ID,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,FD_01,FD_02,FD_03,FD_04,FD_05,FD_06,FD_07,FD_08,FD_09,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes,latitude,longitude
15,5,15R,G1,BB_196,BB_088,4,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-03-29,14,,,2023-03-15,2023-03-29,,,,,,,,,,,,,38.31506,-123.06911
15,5,15R,G1,BB_196,BB_088,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31506,-123.06911
16,6,16L,G1,BB_065,BB_013,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31504,-123.06917
16,6,16L,G1,BB_065,BB_013,2,FALSE,2022-10-03,2022-10-06,2023-05-10,219,216,2023-05-10,0,,,,,,,2023-05-10,,,2023-05-10,,2,,,,,38.31504,-123.06917
16,6,16L,G1,BB_065,BB_013,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31504,-123.06917
16,6,16L,G1,BB_065,BB_013,4,TRUE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-05-10,42,,,,2023-03-29,2023-04-12,2023-04-27,2023-05-10,,,,2023-03-29,1,,,7-Jun,,38.31504,-123.06917
16,6,16L,G1,BB_065,BB_013,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31504,-123.06917
16,6,16R,G1,BB_107,BB_179,1,TRUE,2022-10-03,2022-10-06,2023-04-11,190,187,2023-05-10,29,,,,,2023-04-11,2023-04-27,2023-05-10,,,,2023-04-11,2,,,7-Jun,,38.31504,-123.06917
16,6,16R,G1,BB_107,BB_179,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31504,-123.06917
16,6,16R,G1,BB_107,BB_179,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31504,-123.06917
16,6,16R,G1,BB_107,BB_179,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31504,-123.06917
16,6,16R,G1,BB_107,BB_179,5,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-27,43,,,2023-03-15,2023-03-29,2023-04-11,2023-04-27,,,,2023-05-10,2023-03-29,,,,,,38.31504,-123.06917
17,6,17L,G1,BB_005,BB_166,1,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-27,43,,,2023-03-15,2023-03-29,2023-04-11,2023-04-27,,,,2023-05-10,,,,,,,38.31504,-123.06917
17,6,17L,G1,BB_005,BB_166,2,TRUE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-02-15,,2023-03-15,2023-03-29,2023-04-11,2023-04-27,,,,,2023-02-15,,,,7-Jun,,38.31504,-123.06917
17,6,17L,G1,BB_005,BB_166,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31504,-123.06917
17,6,17L,G1,BB_005,BB_166,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31504,-123.06917
17,6,17L,G1,BB_005,BB_166,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31504,-123.06917
17,6,17R,G1,BB_215,BB_210,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31504,-123.06917
17,6,17R,G1,BB_215,BB_210,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31504,-123.06917
17,6,17R,G1,BB_215,BB_210,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31504,-123.06917
17,6,17R,G1,BB_215,BB_210,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31504,-123.06917
17,6,17R,G1,BB_215,BB_210,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31504,-123.06917
18,6,18L,G1,BB_169,BB_076,1,TRUE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-05-10,70,,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,2023-05-10,,,,2023-03-01,1,,,7-Jun,,38.31504,-123.06917
18,6,18L,G1,BB_169,BB_076,2,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-27,43,,,2023-03-15,2023-03-29,2023-04-12,2023-04-27,,,,,,,,,,,38.31504,-123.06917
18,6,18L,G1,BB_169,BB_076,3,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-03-29,14,,,2023-03-15,2023-03-29,,,,,,,2023-03-15,,,,,,38.31504,-123.06917
18,6,18L,G1,BB_169,BB_076,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31504,-123.06917
18,6,18L,G1,BB_169,BB_076,5,FALSE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-04-27,57,,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,,,,2023-05-10,,,,,,,38.31504,-123.06917
18,6,18R,G2,BB_217,BB_205A,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31504,-123.06917
18,6,18R,G2,BB_217,BB_205A,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31504,-123.06917
18,6,18R,G2,BB_217,BB_205A,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31504,-123.06917
18,6,18R,G2,BB_217,BB_205A,4,TRUE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-12,14,,,,2023-03-29,2023-04-12,,,,,,2023-03-29,,,,7-Jun,,38.31504,-123.06917
18,6,18R,G2,BB_217,BB_205A,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31504,-123.06917
19,7,19L,G1,BB_202,BB_025,1,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-26,42,,,2023-03-15,2023-03-29,2023-04-12,2023-04-26,,,,,2023-03-15,,,,25-May,,38.31505,-123.06921
19,7,19L,G1,BB_202,BB_025,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
19,7,19L,G1,BB_202,BB_025,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
19,7,19L,G1,BB_202,BB_025,4,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-03-15,0,,,2023-03-15,,,,,,,,,,,,,,38.31505,-123.06921
19,7,19L,G1,BB_202,BB_025,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
19,7,19R,G2,BB_130,BB_120,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
19,7,19R,G2,BB_130,BB_120,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
19,7,19R,G2,BB_130,BB_120,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
19,7,19R,G2,BB_130,BB_120,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
19,7,19R,G2,BB_130,BB_120,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
20,7,20L,G1,BB_142,BB_086,1,FALSE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-26,70,2023-02-15,,2023-03-15,2023-03-29,2023-04-12,2023-04-26,,,,,2023-02-15,,,,,,38.31505,-123.06921
20,7,20L,G1,BB_142,BB_086,2,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-12,28,,,2023-03-15,2023-03-29,2023-04-12,,,,,,2023-03-15,,,,25-May,,38.31505,-123.06921
20,7,20L,G1,BB_142,BB_086,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
20,7,20L,G1,BB_142,BB_086,4,FALSE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-05-10,70,,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-26,2023-05-10,,,2023-05-10,,2,,,,,38.31505,-123.06921
20,7,20L,G1,BB_142,BB_086,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
20,7,20R,G1,BB_073,BB_092,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
20,7,20R,G1,BB_073,BB_092,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
20,7,20R,G1,BB_073,BB_092,3,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-12,14,,,,2023-03-29,2023-04-12,,,,,,,,,,,,38.31505,-123.06921
20,7,20R,G1,BB_073,BB_092,4,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-12,28,,,2023-03-15,2023-03-29,2023-04-12,,,,,,2023-03-29,,,,25-May,,38.31505,-123.06921
20,7,20R,G1,BB_073,BB_092,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
21,7,21L,G2,BB_065,BB_133,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
21,7,21L,G2,BB_065,BB_133,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
21,7,21L,G2,BB_065,BB_133,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
21,7,21L,G2,BB_065,BB_133,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
21,7,21L,G2,BB_065,BB_133,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
21,7,21R,G1,BB_162,BB_154,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
21,7,21R,G1,BB_162,BB_154,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
21,7,21R,G1,BB_162,BB_154,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
21,7,21R,G1,BB_162,BB_154,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
21,7,21R,G1,BB_162,BB_154,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06921
22,8,22L,G2,BB_051,BB_105,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06922
22,8,22L,G2,BB_051,BB_105,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06922
22,8,22L,G2,BB_051,BB_105,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06922
22,8,22L,G2,BB_051,BB_105,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06922
22,8,22L,G2,BB_051,BB_105,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06922
22,8,22R,G1,BB_014,BB_152,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06922
22,8,22R,G1,BB_014,BB_152,2,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-03-15,0,,,2023-03-15,,,,,,,,,,,,,,38.31505,-123.06922
22,8,22R,G1,BB_014,BB_152,3,FALSE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-03-01,0,,2023-03-01,,,,,,,,,2023-03-01,,,,,,38.31505,-123.06922
22,8,22R,G1,BB_014,BB_152,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06922
22,8,22R,G1,BB_014,BB_152,5,TRUE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-27,29,,,,2023-03-29,2023-04-12,2023-04-27,,,,,2023-03-29,,,,7-Jun,,38.31505,-123.06922
23,8,23L,G1,BB_115,BB_020,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06922
23,8,23L,G1,BB_115,BB_020,2,FALSE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-02-15,0,2023-02-15,,,,,,,,,,,,,,,15-Feb,38.31505,-123.06922
23,8,23L,G1,BB_115,BB_020,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06922
23,8,23L,G1,BB_115,BB_020,4,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-10,56,,,2023-03-15,2023-03-29,2023-04-12,2023-04-27,2023-05-10,,,,2023-03-15,2,,,7-Jun,,38.31505,-123.06922
23,8,23L,G1,BB_115,BB_020,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06922
23,8,23R,G2,BB_011,BB_116,1,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-27,43,,,2023-03-15,2023-03-29,2023-04-12,2023-04-27,,,,,2023-03-15,,,,7-Jun,,38.31505,-123.06922
23,8,23R,G2,BB_011,BB_116,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06922
23,8,23R,G2,BB_011,BB_116,3,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-27,43,,,2023-03-15,2023-03-29,2023-04-12,2023-04-27,,,,2023-05-10,,,,,,,38.31505,-123.06922
23,8,23R,G2,BB_011,BB_116,4,FALSE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-03-01,0,,2023-03-01,,,,,,,,,,,,,,,38.31505,-123.06922
23,8,23R,G2,BB_011,BB_116,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06922
24,8,24L,G2,BB_066,BB_019,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06922
24,8,24L,G2,BB_066,BB_019,2,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-10,56,,,2023-03-15,2023-03-29,2023-04-12,2023-04-27,2023-05-10,,,,2023-03-15,3,,,21-Jun,,38.31505,-123.06922
24,8,24L,G2,BB_066,BB_019,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06922
24,8,24L,G2,BB_066,BB_019,4,FALSE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-04-27,57,,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,,,,2023-05-10,2023-03-01,,,,,,38.31505,-123.06922
24,8,24L,G2,BB_066,BB_019,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06922
24,8,24R,G1,BB_005,BB_195,1,FALSE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-27,71,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,,,,2023-05-10,2023-02-15,,,,,,38.31505,-123.06922
24,8,24R,G1,BB_005,BB_195,2,TRUE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-06-07,112,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,,,2023-06-07,,2023-02-15,,,1,21-Jun,,38.31505,-123.06922
24,8,24R,G1,BB_005,BB_195,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06922
24,8,24R,G1,BB_005,BB_195,4,FALSE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,2023-05-10,,,,,1,,,,,38.31505,-123.06922
24,8,24R,G1,BB_005,BB_195,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31505,-123.06922
25,9,25L,G1,BB_023,BB_190,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31496,-123.06918
25,9,25L,G1,BB_023,BB_190,2,FALSE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-04-12,56,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,,,,,,2023-02-15,,,,,,38.31496,-123.06918
25,9,25L,G1,BB_023,BB_190,3,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-03-29,14,,,2023-03-15,2023-03-29,,,,,,,2023-03-15,,,,25-May,,38.31496,-123.06918
25,9,25L,G1,BB_023,BB_190,4,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-03-29,14,,,2023-03-15,2023-03-29,,,,,,,,,,,,,38.31496,-123.06918
25,9,25L,G1,BB_023,BB_190,5,FALSE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-03-29,42,2023-02-15,2023-03-01,2023-03-15,2023-03-29,,,,,,,2023-02-15,,,,,,38.31496,-123.06918
25,9,25R,G1,BB_141,BB_029,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31496,-123.06918
25,9,25R,G1,BB_141,BB_029,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31496,-123.06918
25,9,25R,G1,BB_141,BB_029,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31496,-123.06918
25,9,25R,G1,BB_141,BB_029,4,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-26,42,,,2023-03-15,2023-03-29,2023-04-12,2023-04-26,,,,,2023-03-15,,,,"6/8/2023,6/21",,38.31496,-123.06918
25,9,25R,G1,BB_141,BB_029,5,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-26,28,,,,2023-03-29,2023-04-12,2023-04-26,,,,2023-05-10,,,,,,,38.31496,-123.06918
26,9,26L,G1,BB_174,BB_010,1,TRUE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-04-26,56,,2023-03-01,2023-03-15,,,2023-04-26,,,,,2023-04-26,,,,,,38.31496,-123.06918
26,9,26L,G1,BB_174,BB_010,2,FALSE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-26,2023-05-10,,,,2023-02-15,1,,,21-Jun,,38.31496,-123.06918
26,9,26L,G1,BB_174,BB_010,3,FALSE,2022-10-03,2022-10-06,2023-04-12,191,188,2023-04-26,14,,,,,2023-04-12,2023-04-26,,,,2023-05-10,,,,,,,38.31496,-123.06918
26,9,26L,G1,BB_174,BB_010,4,FALSE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-02-15,,,,2023-04-12,2023-04-26,2023-05-10,,,,,3,,,,,38.31496,-123.06918
26,9,26L,G1,BB_174,BB_010,5,FALSE,2022-10-03,2022-10-06,2023-02-15,135,132,2023-05-10,84,2023-02-15,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-26,2023-05-10,,,,2023-04-12,1,,,,,38.31496,-123.06918
26,9,26R,G1,BB_169,BB_181,1,TRUE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-12,14,,,,2023-03-29,2023-04-12,,,,,,2023-03-29,,,,25-May,,38.31496,-123.06918
26,9,26R,G1,BB_169,BB_181,2,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-04-26,28,,,,2023-03-29,2023-04-12,2023-04-26,,,,,,,,,,,38.31496,-123.06918
26,9,26R,G1,BB_169,BB_181,3,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-26,42,,,2023-03-15,2023-03-29,2023-04-12,2023-04-26,,,,2023-05-10,,,,,,,38.31496,-123.06918
26,9,26R,G1,BB_169,BB_181,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31496,-123.06918
26,9,26R,G1,BB_169,BB_181,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31496,-123.06918
27,9,27L,G2,BB_213,BB_132,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31496,-123.06918
27,9,27L,G2,BB_213,BB_132,2,TRUE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-05-24,56,,,,2023-03-29,2023-04-12,2023-04-26,2023-05-10,2023-05-24,,2023-06-07,2023-03-29,3,1,,8-Jun,,38.31496,-123.06918
27,9,27L,G2,BB_213,BB_132,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31496,-123.06918
27,9,27L,G2,BB_213,BB_132,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31496,-123.06918
27,9,27L,G2,BB_213,BB_132,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31496,-123.06918
27,9,27R,G1,BB_115,BB_020,1,TRUE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-05-24,84,,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-26,2023-05-10,2023-05-24,,2023-06-07,2023-05-24,6,3,,8-Jun,,38.31496,-123.06918
27,9,27R,G1,BB_115,BB_020,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31496,-123.06918
27,9,27R,G1,BB_115,BB_020,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31496,-123.06918
27,9,27R,G1,BB_115,BB_020,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31496,-123.06918
27,9,27R,G1,BB_115,BB_020,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31496,-123.06918
28,10,28L,G2,BB_038,BB_149,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31495,-123.06921
28,10,28L,G2,BB_038,BB_149,2,TRUE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-05-10,42,,,,2023-03-29,,2023-04-27,2023-05-10,,,,2023-03-29,10,,,7-Jun,,38.31495,-123.06921
28,10,28L,G2,BB_038,BB_149,3,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31495,-123.06921
28,10,28L,G2,BB_038,BB_149,4,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-05-10,42,,,,2023-03-29,,2023-04-27,2023-05-10,,,2023-05-10,,1,,,,,38.31495,-123.06921
28,10,28L,G2,BB_038,BB_149,5,FALSE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-05-10,70,,2023-03-01,2023-03-15,2023-03-29,,2023-04-27,2023-05-10,,,,2023-03-01,2,,,,,38.31495,-123.06921
28,10,28R,G2,BB_141,BB_029,1,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-10,56,,,2023-03-15,2023-03-29,,2023-04-27,2023-05-10,,,,2023-03-29,,,,7-Jun,,38.31495,-123.06921
28,10,28R,G2,BB_141,BB_029,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31495,-123.06921
28,10,28R,G2,BB_141,BB_029,3,FALSE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-05-10,42,,,,2023-03-29,,2023-04-27,2023-05-10,,,2023-05-10,,1,,,,,38.31495,-123.06921
28,10,28R,G2,BB_141,BB_029,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31495,-123.06921
28,10,28R,G2,BB_141,BB_029,5,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31495,-123.06921
29,10,29L,G1,BB_141,BB_029,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31495,-123.06921
29,10,29L,G1,BB_141,BB_029,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31495,-123.06921
29,10,29L,G1,BB_141,BB_029,3,FALSE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-03-29,28,,2023-03-01,2023-03-15,2023-03-29,,,,,,,,,,,,,38.31495,-123.06921
29,10,29L,G1,BB_141,BB_029,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31495,-123.06921
29,10,29L,G1,BB_141,BB_029,5,TRUE,2022-10-03,2022-10-06,2023-03-01,149,146,2023-05-24,84,,2023-03-01,2023-03-15,2023-03-29,2023-04-12,2023-04-27,,2023-05-24,,,2023-03-01,,1,,7-Jun,,38.31495,-123.06921
29,10,29R,G1,BB_100,BB_135,1,TRUE,2022-10-03,2022-10-06,2023-03-29,177,174,2023-05-10,42,,,,2023-03-29,2023-04-12,2023-04-27,2023-05-10,,,,2023-04-12,2,,,7-Jun,,38.31495,-123.06921
29,10,29R,G1,BB_100,BB_135,2,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31495,-123.06921
29,10,29R,G1,BB_100,BB_135,3,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-27,43,,,2023-03-15,2023-03-29,2023-04-12,2023-04-27,,,,,2023-03-15,,,,,,38.31495,-123.06921
29,10,29R,G1,BB_100,BB_135,4,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31495,-123.06921
29,10,29R,G1,BB_100,BB_135,5,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-10,56,,,2023-03-15,2023-03-29,2023-04-12,2023-04-27,2023-05-10,,,2023-05-10,,1,,,,,38.31495,-123.06921
30,10,30L,G2,BB_171,BB_039,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31495,-123.06921
30,10,30L,G2,BB_171,BB_039,2,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-27,43,,,2023-03-15,2023-03-29,2023-04-12,2023-04-27,,,,2023-05-10,,,,,,,38.31495,-123.06921
30,10,30L,G2,BB_171,BB_039,3,FALSE,2022-10-03,2022-10-06,2023-05-10,219,216,2023-05-10,0,,,,,,,2023-05-10,,,,,1,,,,,38.31495,-123.06921
30,10,30L,G2,BB_171,BB_039,4,TRUE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-04-27,43,,,2023-03-15,2023-03-29,2023-04-12,2023-04-27,,,,,2023-04-26,,,,7-Jun,,38.31495,-123.06921
30,10,30L,G2,BB_171,BB_039,5,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-05-10,56,,,2023-03-15,2023-03-29,2023-04-12,2023-04-27,2023-05-10,,,,2023-03-15,1,,,,,38.31495,-123.06921
30,10,30R,G1,BB_091,BB_094,1,FALSE,2022-10-03,2022-10-06,,,,,,,,,,,,,,,,,,,,,,38.31495,-123.06921
30,10,30R,G1,BB_091,BB_094,2,FALSE,2022-10-03,2022-10-06,2023-03-15,163,160,2023-06-07,84,,,2023-03-15,2023-03-29,2023-04-12,2023-04-27,2023-05-10,,2023-06-07,2023-05-10,,1,,,,,38.31495,-123.06921
