Sequence,Transect,SegPos,Gen,Donor,Recipient,Plant_ID,F_plant,Sow_Date,Plant_Date,FD_01,FD_02,FD_03,FD_04,FD_05,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes
247,7,33L,G2,AC_094,AC_216,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
247,7,33L,G2,AC_094,AC_216,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
247,7,33L,G2,AC_094,AC_216,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
247,7,33L,G2,AC_094,AC_216,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
247,7,33L,G2,AC_094,AC_216,5,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,0,,,2023-05-26,
247,7,33R,G1,AC_169,AC_075,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
247,7,33R,G1,AC_169,AC_075,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
247,7,33R,G1,AC_169,AC_075,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
247,7,33R,G1,AC_169,AC_075,4,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,1,,,2023-06-09,
247,7,33R,G1,AC_169,AC_075,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
248,7,34L,G1,AC_177,AC_107,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
248,7,34L,G1,AC_177,AC_107,2,FALSE,2022-10-17,2022-10-21,2023-04-14,2023-04-28,2023-05-12,,,2023-04-14,179,175,2023-05-12,28,,,,,,,
248,7,34L,G1,AC_177,AC_107,3,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,,
248,7,34L,G1,AC_177,AC_107,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
248,7,34L,G1,AC_177,AC_107,5,TRUE,2022-10-17,2022-10-21,2023-04-14,,,,,2023-04-14,179,175,2023-04-14,0,,2023-04-14,,,,2023-05-26,
248,7,34R,G1,AC_207,AC_082,1,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,0,,,2023-05-26,
248,7,34R,G1,AC_207,AC_082,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
248,7,34R,G1,AC_207,AC_082,3,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,,
248,7,34R,G1,AC_207,AC_082,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
248,7,34R,G1,AC_207,AC_082,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
249,7,35L,G1,AC_015,AC_097,1,FALSE,2022-10-17,2022-10-21,,2023-04-28,,,,2023-04-28,193,189,2023-04-28,0,,,,,,,
249,7,35L,G1,AC_015,AC_097,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
249,7,35L,G1,AC_015,AC_097,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
249,7,35L,G1,AC_015,AC_097,4,FALSE,2022-10-17,2022-10-21,2023-04-14,2023-04-28,2023-05-12,,,2023-04-14,179,175,2023-05-12,28,,2023-04-14,,,,,
249,7,35L,G1,AC_015,AC_097,5,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,0,,,2023-06-09,
249,7,35R,G2,AC_177,AC_211,1,TRUE,2022-10-17,2022-10-21,2023-04-14,2023-04-28,,,,2023-04-14,179,175,2023-04-28,14,,2023-04-14,0,,,2023-05-26,
249,7,35R,G2,AC_177,AC_211,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
249,7,35R,G2,AC_177,AC_211,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
249,7,35R,G2,AC_177,AC_211,4,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,,
249,7,35R,G2,AC_177,AC_211,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
250,7,36L,G2,AC_061,AC_052,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
250,7,36L,G2,AC_061,AC_052,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
250,7,36L,G2,AC_061,AC_052,3,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,2,,,2023-05-26,
250,7,36L,G2,AC_061,AC_052,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
250,7,36L,G2,AC_061,AC_052,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
250,7,36R,G2,AC_124,AC_030,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
250,7,36R,G2,AC_124,AC_030,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
250,7,36R,G2,AC_124,AC_030,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
250,7,36R,G2,AC_124,AC_030,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
250,7,36R,G2,AC_124,AC_030,5,TRUE,2022-10-17,2022-10-21,2023-04-14,2023-04-28,2023-05-12,,,2023-04-14,179,175,2023-05-12,28,,2023-04-14,2,,,2023-06-09,
251,8,1L,G2,AC_195,AC_193,1,TRUE,2022-10-17,2022-10-21,,,2023-05-12,,,2023-05-12,207,203,2023-05-12,0,,2023-05-12,1,,,2023-06-08,
251,8,1L,G2,AC_195,AC_193,2,FALSE,2022-10-17,2022-10-21,,,2023-05-12,,,2023-05-12,207,203,2023-05-12,0,,,,,,,
251,8,1L,G2,AC_195,AC_193,3,FALSE,2022-10-17,2022-10-21,,,2023-05-12,,,2023-05-12,207,203,2023-05-12,0,2023-05-12,,,,,,
251,8,1L,G2,AC_195,AC_193,4,FALSE,2022-10-17,2022-10-21,,,2023-05-12,2023-05-26,,2023-05-12,207,203,2023-05-26,14,,,,,,,
251,8,1L,G2,AC_195,AC_193,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
251,8,1R,G1,AC_186,AC_011,1,FALSE,2022-10-17,2022-10-21,,,2023-05-12,2023-05-26,,2023-05-12,207,203,2023-05-26,14,,,,,,,
251,8,1R,G1,AC_186,AC_011,2,FALSE,2022-10-17,2022-10-21,,,2023-05-12,2023-05-26,2023-06-08,2023-05-12,207,203,2023-06-08,27,2023-05-12,,,,,,
251,8,1R,G1,AC_186,AC_011,3,FALSE,2022-10-17,2022-10-21,,,2023-05-12,,,2023-05-12,207,203,2023-05-12,0,,,,,,,
251,8,1R,G1,AC_186,AC_011,4,FALSE,2022-10-17,2022-10-21,,,2023-05-12,,2023-06-08,2023-05-12,207,203,2023-06-08,27,,,,,,,
251,8,1R,G1,AC_186,AC_011,5,TRUE,2022-10-17,2022-10-21,,,2023-05-12,,,2023-05-12,207,203,2023-05-12,0,,2023-05-12,1,,,2023-06-08,
252,8,2L,G2,AC_125,AC_038,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
252,8,2L,G2,AC_125,AC_038,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
252,8,2L,G2,AC_125,AC_038,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
252,8,2L,G2,AC_125,AC_038,4,TRUE,2022-10-17,2022-10-21,,,2023-05-12,,,2023-05-12,207,203,2023-05-12,0,,2023-05-12,3,,,2023-06-08,
252,8,2L,G2,AC_125,AC_038,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
252,8,2R,G2,AC_102,AC_191,1,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,,2023-04-28,3,,,2023-06-08,
252,8,2R,G2,AC_102,AC_191,2,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,,
252,8,2R,G2,AC_102,AC_191,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
252,8,2R,G2,AC_102,AC_191,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
252,8,2R,G2,AC_102,AC_191,5,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,2023-05-12,,,,,,
253,8,3L,G2,AC_039,AC_148,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
253,8,3L,G2,AC_039,AC_148,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
253,8,3L,G2,AC_039,AC_148,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
253,8,3L,G2,AC_039,AC_148,4,TRUE,2022-10-17,2022-10-21,,,2023-05-12,,,2023-05-12,207,203,2023-05-12,0,,,1,,,2023-06-08,
253,8,3L,G2,AC_039,AC_148,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
253,8,3R,G1,AC_125,AC_038,1,FALSE,2022-10-17,2022-10-21,,,2023-05-12,,,2023-05-12,207,203,2023-05-12,0,,,,,,,
253,8,3R,G1,AC_125,AC_038,2,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,,2023-04-28,2,,,2023-06-08,
253,8,3R,G1,AC_125,AC_038,3,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,2023-05-12,,,,,,
253,8,3R,G1,AC_125,AC_038,4,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,,
253,8,3R,G1,AC_125,AC_038,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
254,8,4L,G2,AC_103,AC_144,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
254,8,4L,G2,AC_103,AC_144,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
254,8,4L,G2,AC_103,AC_144,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
254,8,4L,G2,AC_103,AC_144,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
254,8,4L,G2,AC_103,AC_144,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
254,8,4R,G2,AC_068,AC_089,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
254,8,4R,G2,AC_068,AC_089,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
254,8,4R,G2,AC_068,AC_089,3,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-05-12,2,,,"6/8, 6/22",photo also taken 4/28
254,8,4R,G2,AC_068,AC_089,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
254,8,4R,G2,AC_068,AC_089,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
255,8,5L,G1,AC_052,AC_131,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
255,8,5L,G1,AC_052,AC_131,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
255,8,5L,G1,AC_052,AC_131,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
255,8,5L,G1,AC_052,AC_131,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
255,8,5L,G1,AC_052,AC_131,5,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-04-28,1,,,2023-05-26,retake
255,8,5R,G2,AC_091,AC_218,1,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,,2023-04-28,,,,2023-06-22,
255,8,5R,G2,AC_091,AC_218,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
255,8,5R,G2,AC_091,AC_218,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
255,8,5R,G2,AC_091,AC_218,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
255,8,5R,G2,AC_091,AC_218,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
256,8,6L,G1,AC_165,AC_206,1,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,1,,,2023-06-08,
256,8,6L,G1,AC_165,AC_206,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
256,8,6L,G1,AC_165,AC_206,3,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,2023-05-12,2023-04-28,,,,,
256,8,6L,G1,AC_165,AC_206,4,FALSE,2022-10-17,2022-10-21,,2023-04-28,,,,2023-04-28,193,189,2023-04-28,0,,,,,,,
256,8,6L,G1,AC_165,AC_206,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
256,8,6R,G1,AC_160,AC_186,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
256,8,6R,G1,AC_160,AC_186,2,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2,,,2023-06-08,
256,8,6R,G1,AC_160,AC_186,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
256,8,6R,G1,AC_160,AC_186,4,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,,
256,8,6R,G1,AC_160,AC_186,5,FALSE,2022-10-17,2022-10-21,,2023-04-28,,,,2023-04-28,193,189,2023-04-28,0,,,,,,,
257,8,7L,G2,AC_039,AC_148,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
257,8,7L,G2,AC_039,AC_148,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
257,8,7L,G2,AC_039,AC_148,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
257,8,7L,G2,AC_039,AC_148,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
257,8,7L,G2,AC_039,AC_148,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
257,8,7R,G2,AC_089,AC_057,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
257,8,7R,G2,AC_089,AC_057,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
257,8,7R,G2,AC_089,AC_057,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
257,8,7R,G2,AC_089,AC_057,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
257,8,7R,G2,AC_089,AC_057,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
258,8,8L,G1,AC_177,AC_211,1,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-04-28,2,,,2023-06-08,
258,8,8L,G1,AC_177,AC_211,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
258,8,8L,G1,AC_177,AC_211,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
258,8,8L,G1,AC_177,AC_211,4,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,,
258,8,8L,G1,AC_177,AC_211,5,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,2023-05-12,,,,,,
258,8,8R,G2,AC_064,AC_017,1,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,1,,,2023-06-08,
258,8,8R,G2,AC_064,AC_017,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
258,8,8R,G2,AC_064,AC_017,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
258,8,8R,G2,AC_064,AC_017,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
258,8,8R,G2,AC_064,AC_017,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
259,8,9L,G2,AC_170,AC_185,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
259,8,9L,G2,AC_170,AC_185,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
259,8,9L,G2,AC_170,AC_185,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
259,8,9L,G2,AC_170,AC_185,4,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-04-28,4,,,2023-06-08,
259,8,9L,G2,AC_170,AC_185,5,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,2023-05-12,,,,,,
259,8,9R,G2,AC_107,AC_172,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
259,8,9R,G2,AC_107,AC_172,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
259,8,9R,G2,AC_107,AC_172,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
259,8,9R,G2,AC_107,AC_172,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
259,8,9R,G2,AC_107,AC_172,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
260,8,10L,G2,AC_124,AC_100,1,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-04-28,3,,,2023-06-08,
260,8,10L,G2,AC_124,AC_100,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
260,8,10L,G2,AC_124,AC_100,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
260,8,10L,G2,AC_124,AC_100,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
260,8,10L,G2,AC_124,AC_100,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
260,8,10R,G2,AC_168,AC_142,1,FALSE,2022-10-17,2022-10-21,,2023-04-28,,,,2023-04-28,193,189,2023-04-28,0,,,,,,,
260,8,10R,G2,AC_168,AC_142,2,TRUE,2022-10-17,2022-10-21,,2023-04-28,,,,2023-04-28,193,189,2023-04-28,0,,2023-04-28,0,,,,retake ip
260,8,10R,G2,AC_168,AC_142,3,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,,
260,8,10R,G2,AC_168,AC_142,4,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,2023-05-12,,,,,,
260,8,10R,G2,AC_168,AC_142,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
261,8,11L,G1,AC_091,AC_204,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
261,8,11L,G1,AC_091,AC_204,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
261,8,11L,G1,AC_091,AC_204,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
261,8,11L,G1,AC_091,AC_204,4,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-04-28,3,,,2023-06-08,
261,8,11L,G1,AC_091,AC_204,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
261,8,11R,G2,AC_052,AC_212,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
261,8,11R,G2,AC_052,AC_212,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
261,8,11R,G2,AC_052,AC_212,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
261,8,11R,G2,AC_052,AC_212,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
261,8,11R,G2,AC_052,AC_212,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
262,8,12L,G2,AC_198,AC_066,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
262,8,12L,G2,AC_198,AC_066,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
262,8,12L,G2,AC_198,AC_066,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
262,8,12L,G2,AC_198,AC_066,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
262,8,12L,G2,AC_198,AC_066,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
262,8,12R,G1,AC_198,AC_072,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
262,8,12R,G1,AC_198,AC_072,2,TRUE,2022-10-17,2022-10-21,,,2023-05-12,,,2023-05-12,207,203,2023-05-12,0,,,,,,2023-05-26,
262,8,12R,G1,AC_198,AC_072,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
262,8,12R,G1,AC_198,AC_072,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
262,8,12R,G1,AC_198,AC_072,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
263,8,13L,G2,AC_002,AC_104,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
263,8,13L,G2,AC_002,AC_104,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
263,8,13L,G2,AC_002,AC_104,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
263,8,13L,G2,AC_002,AC_104,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
263,8,13L,G2,AC_002,AC_104,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
263,8,13R,G1,AC_207,AC_082,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
263,8,13R,G1,AC_207,AC_082,2,TRUE,2022-10-17,2022-10-21,,2023-04-28,,,,2023-04-28,193,189,2023-04-28,0,,2023-04-28,,,,2023-05-26,
263,8,13R,G1,AC_207,AC_082,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
263,8,13R,G1,AC_207,AC_082,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
263,8,13R,G1,AC_207,AC_082,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
264,8,14L,G1,AC_195,AC_193,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
264,8,14L,G1,AC_195,AC_193,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
264,8,14L,G1,AC_195,AC_193,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
264,8,14L,G1,AC_195,AC_193,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
264,8,14L,G1,AC_195,AC_193,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
264,8,14R,G1,AC_096,AC_074,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
264,8,14R,G1,AC_096,AC_074,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
264,8,14R,G1,AC_096,AC_074,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
264,8,14R,G1,AC_096,AC_074,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
264,8,14R,G1,AC_096,AC_074,5,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,2023-04-28,1,,,2023-06-08,
265,8,15L,G2,AC_002,AC_160,1,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,2023-05-26,
265,8,15L,G2,AC_002,AC_160,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
265,8,15L,G2,AC_002,AC_160,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
265,8,15L,G2,AC_002,AC_160,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
265,8,15L,G2,AC_002,AC_160,5,FALSE,2022-10-17,2022-10-21,,2023-04-28,,,,2023-04-28,193,189,2023-04-28,0,,,,,,,
265,8,15R,G1,AC_002,AC_160,1,TRUE,2022-10-17,2022-10-21,,2023-04-28,,,,2023-04-28,193,189,2023-04-28,0,,,,,,2023-06-08,
265,8,15R,G1,AC_002,AC_160,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
265,8,15R,G1,AC_002,AC_160,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
265,8,15R,G1,AC_002,AC_160,4,FALSE,2022-10-17,2022-10-21,,2023-04-28,,,,2023-04-28,193,189,2023-04-28,0,,,,,,,
265,8,15R,G1,AC_002,AC_160,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
266,8,16L,G2,AC_052,AC_133,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
266,8,16L,G2,AC_052,AC_133,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
266,8,16L,G2,AC_052,AC_133,3,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,2023-05-12,,,,,,
266,8,16L,G2,AC_052,AC_133,4,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,,,,,,,
266,8,16L,G2,AC_052,AC_133,5,TRUE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,2023-05-26,,2023-04-28,193,189,2023-05-26,28,,2023-04-28,1,1,,2023-06-08,
266,8,16R,G2,AC_156,AC_005,1,FALSE,2022-10-17,2022-10-21,,2023-04-28,2023-05-12,,,2023-04-28,193,189,2023-05-12,14,2023-05-12,2023-04-28,,,,,
266,8,16R,G2,AC_156,AC_005,2,TRUE,2022-10-17,2022-10-21,,2023-04-28,,,,2023-04-28,193,189,2023-04-28,0,,,0,,,2023-05-26,
266,8,16R,G2,AC_156,AC_005,3,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
266,8,16R,G2,AC_156,AC_005,4,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
266,8,16R,G2,AC_156,AC_005,5,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
267,8,17L,G1,AC_165,AC_206,1,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
267,8,17L,G1,AC_165,AC_206,2,FALSE,2022-10-17,2022-10-21,,,,,,,,,,,,,,,,,
