Sequence,Transect,SegPos,Gen,Donor,Recipient,Plant_ID,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,FD_01,FD_02,FD_03,FD_04,FD_05,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes
290,7,21R,G1,HR_139,HR_127,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
290,7,21R,G1,HR_139,HR_127,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
290,7,21R,G1,HR_139,HR_127,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-17,,,,,,
290,7,21R,G1,HR_139,HR_127,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,1-Jun,
291,7,22L,G1,HR_141,HR_184,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-05,2023-04-20,,,,,
291,7,22L,G1,HR_141,HR_184,2,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,17-May,
291,7,22L,G1,HR_141,HR_184,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
291,7,22L,G1,HR_141,HR_184,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
291,7,22L,G1,HR_141,HR_184,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
291,7,22R,G1,HR_168,HR_148,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-17,,,,,,
291,7,22R,G1,HR_168,HR_148,2,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,17-May,
291,7,22R,G1,HR_168,HR_148,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
291,7,22R,G1,HR_168,HR_148,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,,
291,7,22R,G1,HR_168,HR_148,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
292,7,23L,G1,HR_160,HR_033,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
292,7,23L,G1,HR_160,HR_033,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-17,2023-04-20,,,,,
292,7,23L,G1,HR_160,HR_033,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
292,7,23L,G1,HR_160,HR_033,4,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,17-May,
292,7,23L,G1,HR_160,HR_033,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
292,7,23R,G1,HR_069,HR_156,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
292,7,23R,G1,HR_069,HR_156,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
292,7,23R,G1,HR_069,HR_156,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
292,7,23R,G1,HR_069,HR_156,4,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,17-May,
292,7,23R,G1,HR_069,HR_156,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
293,7,24L,G1,HR_139,HR_129,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
293,7,24L,G1,HR_139,HR_129,2,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,2023-04-20,1,,,1-Jun,
293,7,24L,G1,HR_139,HR_129,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
293,7,24L,G1,HR_139,HR_129,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
293,7,24L,G1,HR_139,HR_129,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
293,7,24R,G2,HR_066,HR_087,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
293,7,24R,G2,HR_066,HR_087,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
293,7,24R,G2,HR_066,HR_087,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
293,7,24R,G2,HR_066,HR_087,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
293,7,24R,G2,HR_066,HR_087,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,2023-05-17,2023-04-20,2,,,1-Jun,
294,7,6L,G2,HR_157,HR_095,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-17,,,,,,
294,7,6L,G2,HR_157,HR_095,2,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
294,7,6L,G2,HR_157,HR_095,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
294,7,6L,G2,HR_157,HR_095,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
294,7,6L,G2,HR_157,HR_095,5,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,16-May,
294,7,6R,G2,HR_135,HR_083,1,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,16-May,
294,7,6R,G2,HR_135,HR_083,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
294,7,6R,G2,HR_135,HR_083,3,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,,,,,,
294,7,6R,G2,HR_135,HR_083,4,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-05-04,29,,2023-04-05,2023-04-20,2023-05-04,,,,,,,,"Double-check for corolla photo, typo removed (DG)- not  sure why this is a 1 in the photo column"
294,7,6R,G2,HR_135,HR_083,5,FALSE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-20,15,,2023-04-05,2023-04-20,,,,2023-04-05,,,,,
295,7,25L,G2,HR_057,HR_006,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
295,7,25L,G2,HR_057,HR_006,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
295,7,25L,G2,HR_057,HR_006,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
295,7,25L,G2,HR_057,HR_006,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
295,7,25L,G2,HR_057,HR_006,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,17-May,
295,7,25R,G2,HR_057,HR_110,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
295,7,25R,G2,HR_057,HR_110,2,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,17-May,
295,7,25R,G2,HR_057,HR_110,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
295,7,25R,G2,HR_057,HR_110,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
295,7,25R,G2,HR_057,HR_110,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
296,7,26L,G1,HR_066,HR_087,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
296,7,26L,G1,HR_066,HR_087,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
296,7,26L,G1,HR_066,HR_087,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
296,7,26L,G1,HR_066,HR_087,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
296,7,26L,G1,HR_066,HR_087,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,17-May,
296,7,26R,G1,HR_160,HR_173,1,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,17-May,
296,7,26R,G1,HR_160,HR_173,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
296,7,26R,G1,HR_160,HR_173,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
296,7,26R,G1,HR_160,HR_173,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
296,7,26R,G1,HR_160,HR_173,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
297,7,27L,G2,HR_115,HR_131,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
297,7,27L,G2,HR_115,HR_131,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
297,7,27L,G2,HR_115,HR_131,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
297,7,27L,G2,HR_115,HR_131,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
297,7,27L,G2,HR_115,HR_131,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,17-May,
297,7,27R,G1,HR_135,HR_083,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
297,7,27R,G1,HR_135,HR_083,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
297,7,27R,G1,HR_135,HR_083,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
297,7,27R,G1,HR_135,HR_083,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
297,7,27R,G1,HR_135,HR_083,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,2023-05-17,2023-04-20,4,,,1-Jun,
298,7,28L,G2,HR_059,HR_011,1,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,1-Jun,
298,7,28L,G2,HR_059,HR_011,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
298,7,28L,G2,HR_059,HR_011,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-17,,,,,,
298,7,28L,G2,HR_059,HR_011,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
298,7,28L,G2,HR_059,HR_011,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
298,7,28R,G2,HR_180,HR_023,1,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,14-Jun,
298,7,28R,G2,HR_180,HR_023,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
298,7,28R,G2,HR_180,HR_023,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
298,7,28R,G2,HR_180,HR_023,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
298,7,28R,G2,HR_180,HR_023,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
299,7,29L,G2,HR_131,HR_113,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
299,7,29L,G2,HR_131,HR_113,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,,
299,7,29L,G2,HR_131,HR_113,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
299,7,29L,G2,HR_131,HR_113,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-17,,,,,,
299,7,29L,G2,HR_131,HR_113,5,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,17-May,
299,7,29R,G1,HR_085,HR_176,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,,
299,7,29R,G1,HR_085,HR_176,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
299,7,29R,G1,HR_085,HR_176,3,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,17-May,
299,7,29R,G1,HR_085,HR_176,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
299,7,29R,G1,HR_085,HR_176,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
300,7,30L,G2,HR_133,HR_161,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
300,7,30L,G2,HR_133,HR_161,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
300,7,30L,G2,HR_133,HR_161,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
300,7,30L,G2,HR_133,HR_161,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
300,7,30L,G2,HR_133,HR_161,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,17-May,
300,7,30R,G2,HR_168,HR_148,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
300,7,30R,G2,HR_168,HR_148,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
300,7,30R,G2,HR_168,HR_148,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
300,7,30R,G2,HR_168,HR_148,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
300,7,30R,G2,HR_168,HR_148,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,17-May,
301,7,31L,G1,HR_088,HR_014,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,,
301,7,31L,G1,HR_088,HR_014,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
301,7,31L,G1,HR_088,HR_014,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
301,7,31L,G1,HR_088,HR_014,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
301,7,31L,G1,HR_088,HR_014,5,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,17-May,
301,7,31R,G2,HR_131,HR_049,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
301,7,31R,G2,HR_131,HR_049,2,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,17-May,
301,7,31R,G2,HR_131,HR_049,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
301,7,31R,G2,HR_131,HR_049,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
301,7,31R,G2,HR_131,HR_049,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
302,7,32L,G1,HR_168,HR_101,1,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,17-May,
302,7,32L,G1,HR_168,HR_101,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
302,7,32L,G1,HR_168,HR_101,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
302,7,32L,G1,HR_168,HR_101,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
302,7,32L,G1,HR_168,HR_101,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
302,7,32R,G2,HR_141,HR_184,1,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-17,27,,,2023-04-20,2023-05-04,2023-05-17,2023-05-17,2023-04-20,2,3,,1-Jun,
302,7,32R,G2,HR_141,HR_184,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
302,7,32R,G2,HR_141,HR_184,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
302,7,32R,G2,HR_141,HR_184,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
302,7,32R,G2,HR_141,HR_184,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
303,7,33L,G1,HR_131,HR_113,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,2023-05-05,,1,,,,
303,7,33L,G1,HR_131,HR_113,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
303,7,33L,G1,HR_131,HR_113,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,,2,,,,
303,7,33L,G1,HR_131,HR_113,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,,1,,,,
303,7,33L,G1,HR_131,HR_113,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,2023-04-20,2,,,14-Jun,
303,7,33R,G1,HR_133,HR_161,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
303,7,33R,G1,HR_133,HR_161,2,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,17-May,
303,7,33R,G1,HR_133,HR_161,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
303,7,33R,G1,HR_133,HR_161,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
303,7,33R,G1,HR_133,HR_161,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
304,7,34L,G2,HR_148,HR_114,1,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,2023-04-20,2,,,14-Jun,
304,7,34L,G2,HR_148,HR_114,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,,,,,,
304,7,34L,G2,HR_148,HR_114,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,,,,,,
304,7,34L,G2,HR_148,HR_114,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-17,,,,,,
304,7,34L,G2,HR_148,HR_114,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,,1,,,,
304,7,34R,G1,HR_156,HR_193,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,2023-05-05,,1,,,,
304,7,34R,G1,HR_156,HR_193,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
304,7,34R,G1,HR_156,HR_193,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
304,7,34R,G1,HR_156,HR_193,4,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,,
304,7,34R,G1,HR_156,HR_193,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
305,7,35L,G1,HR_189,HR_168,1,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,17-May,
305,7,35L,G1,HR_189,HR_168,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-17,,,,,,
305,7,35L,G1,HR_189,HR_168,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
305,7,35L,G1,HR_189,HR_168,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
305,7,35L,G1,HR_189,HR_168,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
305,7,35R,G2,HR_156,HR_197,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
305,7,35R,G2,HR_156,HR_197,2,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
305,7,35R,G2,HR_156,HR_197,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,,,,,,
305,7,35R,G2,HR_156,HR_197,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
305,7,35R,G2,HR_156,HR_197,5,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,17-May,
306,7,36L,G2,HR_171,HR_057,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
306,7,36L,G2,HR_171,HR_057,2,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,17-May,
306,7,36L,G2,HR_171,HR_057,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,,
306,7,36L,G2,HR_171,HR_057,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
306,7,36L,G2,HR_171,HR_057,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
306,7,36R,G1,HR_157,HR_088,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
306,7,36R,G1,HR_157,HR_088,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
306,7,36R,G1,HR_157,HR_088,3,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,2023-05-17,2023-04-20,,,,1-Jun,
306,7,36R,G1,HR_157,HR_088,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
306,7,36R,G1,HR_157,HR_088,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
307,7,37L,G2,HR_002,HR_059,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,2023-05-05,,1,,,,
307,7,37L,G2,HR_002,HR_059,2,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,1-Jun,
307,7,37L,G2,HR_002,HR_059,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
307,7,37L,G2,HR_002,HR_059,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,g
307,7,37L,G2,HR_002,HR_059,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,g
307,7,37R,G2,HR_149,HR_007,1,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,g
307,7,37R,G2,HR_149,HR_007,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,g
307,7,37R,G2,HR_149,HR_007,3,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,g
307,7,37R,G2,HR_149,HR_007,4,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,g
307,7,37R,G2,HR_149,HR_007,5,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
308,7,38L,G2,HR_100,HR_195,1,FALSE,2022-11-10,2022-11-13,2023-05-04,175,172,2023-05-04,0,,,,2023-05-04,,,,1,,,,
308,7,38L,G2,HR_100,HR_195,2,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,1-Jun,
308,7,38L,G2,HR_100,HR_195,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,,,2,,,,
308,7,38L,G2,HR_100,HR_195,4,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,2023-05-17,,2,,,,
308,7,38L,G2,HR_100,HR_195,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
308,7,38R,G2,HR_074,HR_066,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,2023-04-20,,,,,
308,7,38R,G2,HR_074,HR_066,2,FALSE,2022-11-10,2022-11-13,,,,,,,,,,,,,,,,,
308,7,38R,G2,HR_074,HR_066,3,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
308,7,38R,G2,HR_074,HR_066,4,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,17-May,
308,7,38R,G2,HR_074,HR_066,5,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
309,7,39L,G1,HR_053,HR_169,1,FALSE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-04-20,0,,,2023-04-20,,,,,,,,,
309,7,39L,G1,HR_053,HR_169,2,TRUE,2022-11-10,2022-11-13,2023-04-20,161,158,2023-05-04,14,,,2023-04-20,2023-05-04,,2023-05-17,2023-04-20,,,,1-Jun,
