Sequence,Transect,SegPos,Gen,Donor,Recipient,Plant_ID,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,FD_01,FD_02,FD_03,FD_04,FD_05,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes
234,8,10L,G1,BO_088,BO_140,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
234,8,10L,G1,BO_088,BO_140,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
234,8,10L,G1,BO_088,BO_140,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
234,8,10R,G2,BO_173,BO_091,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
234,8,10R,G2,BO_173,BO_091,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
234,8,10R,G2,BO_173,BO_091,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
234,8,10R,G2,BO_173,BO_091,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
234,8,10R,G2,BO_173,BO_091,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
235,8,11L,G2,BO_029,BO_090,1,TRUE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,2-Jun,Is data for plant 2 meant for plant 1?? Did plant 1 flower? Check for fruits
235,8,11L,G2,BO_029,BO_090,2,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,2023-05-05,2023-04-21,,,,,
235,8,11L,G2,BO_029,BO_090,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
235,8,11L,G2,BO_029,BO_090,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
235,8,11L,G2,BO_029,BO_090,5,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,,,,,,,
235,8,11R,G1,BO_199,BO_069,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
235,8,11R,G1,BO_199,BO_069,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
235,8,11R,G1,BO_199,BO_069,3,TRUE,2022-10-31,2022-11-03,2023-05-17,198,195,2023-06-02,16,,,2023-05-17,2023-06-02,,,2023-05-17,,2,,15-Jun,
235,8,11R,G1,BO_199,BO_069,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
235,8,11R,G1,BO_199,BO_069,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
236,8,12L,G2,BO_013,BO_141,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
236,8,12L,G2,BO_013,BO_141,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
236,8,12L,G2,BO_013,BO_141,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
236,8,12L,G2,BO_013,BO_141,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
236,8,12L,G2,BO_013,BO_141,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
236,8,12R,G2,BO_029,BO_090,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
236,8,12R,G2,BO_029,BO_090,2,TRUE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,2-Jun,
236,8,12R,G2,BO_029,BO_090,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
236,8,12R,G2,BO_029,BO_090,4,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,,,,,,,
236,8,12R,G2,BO_029,BO_090,5,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,2023-05-05,,,,,,
237,8,13L,G1,BO_162,BO_164,1,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,2023-05-05,,,,,,
237,8,13L,G1,BO_162,BO_164,2,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,,,,,,,
237,8,13L,G1,BO_162,BO_164,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
237,8,13L,G1,BO_162,BO_164,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
237,8,13L,G1,BO_162,BO_164,5,TRUE,2022-10-31,2022-11-03,2023-05-17,198,195,2023-06-02,16,,,2023-05-17,2023-06-02,,,2023-05-17,,1,,15-Jun,
237,8,13R,G2,BO_013,BO_141,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
237,8,13R,G2,BO_013,BO_141,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
237,8,13R,G2,BO_013,BO_141,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
237,8,13R,G2,BO_013,BO_141,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
237,8,13R,G2,BO_013,BO_141,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
238,8,14L,G1,BO_101,BO_080,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
238,8,14L,G1,BO_101,BO_080,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
238,8,14L,G1,BO_101,BO_080,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
238,8,14L,G1,BO_101,BO_080,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
238,8,14L,G1,BO_101,BO_080,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
238,8,14R,G1,BO_128,BO_044,1,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,,,,,,,fitness chosen remotely
238,8,14R,G1,BO_128,BO_044,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
238,8,14R,G1,BO_128,BO_044,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,2023-05-05,,,,,,
238,8,14R,G1,BO_128,BO_044,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
238,8,14R,G1,BO_128,BO_044,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
239,8,15L,G2,BO_065,BO_078,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
239,8,15L,G2,BO_065,BO_078,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
239,8,15L,G2,BO_065,BO_078,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
239,8,15L,G2,BO_065,BO_078,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
239,8,15L,G2,BO_065,BO_078,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
239,8,15R,G1,BO_173,BO_079,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
239,8,15R,G1,BO_173,BO_079,2,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,,2023-05-05,,,,,2023-05-05,1,,,2-Jun,
239,8,15R,G1,BO_173,BO_079,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
239,8,15R,G1,BO_173,BO_079,4,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,2023-05-05,2023-04-21,,,,,"photo was taken 4/21, not initally marked, marked 6/1"
239,8,15R,G1,BO_173,BO_079,5,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,,,,,,,
240,8,16L,G1,BO_029,BO_090,1,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,2023-05-05,,,,,,
240,8,16L,G1,BO_029,BO_090,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
240,8,16L,G1,BO_029,BO_090,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
240,8,16L,G1,BO_029,BO_090,4,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,2023-05-17,,,,,,
240,8,16L,G1,BO_029,BO_090,5,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,,2023-04-21,,,,2-Jun,
240,8,16R,G1,BO_119,BO_051,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
240,8,16R,G1,BO_119,BO_051,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
240,8,16R,G1,BO_119,BO_051,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
240,8,16R,G1,BO_119,BO_051,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
240,8,16R,G1,BO_119,BO_051,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
241,8,17L,G1,BO_038,BO_149,1,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,,2023-04-21,,,,2-Jun,
241,8,17L,G1,BO_038,BO_149,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
241,8,17L,G1,BO_038,BO_149,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
241,8,17L,G1,BO_038,BO_149,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
241,8,17L,G1,BO_038,BO_149,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
241,8,17R,G2,BO_109,BO_001,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
241,8,17R,G2,BO_109,BO_001,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
241,8,17R,G2,BO_109,BO_001,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
241,8,17R,G2,BO_109,BO_001,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
241,8,17R,G2,BO_109,BO_001,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
242,8,18L,G2,BO_001,BO_048,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
242,8,18L,G2,BO_001,BO_048,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
242,8,18L,G2,BO_001,BO_048,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
242,8,18L,G2,BO_001,BO_048,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
242,8,18L,G2,BO_001,BO_048,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
242,8,18R,G1,BO_074,BO_027,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
242,8,18R,G1,BO_074,BO_027,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
242,8,18R,G1,BO_074,BO_027,3,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,2023-05-05,,,,,2023-04-21,2,,,15-Jun,
242,8,18R,G1,BO_074,BO_027,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
242,8,18R,G1,BO_074,BO_027,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
243,8,19L,G1,BO_163,BO_072,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
243,8,19L,G1,BO_163,BO_072,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
243,8,19L,G1,BO_163,BO_072,3,FALSE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,,2023-05-05,,,,2023-05-05,2023-05-05,1,,,,
243,8,19L,G1,BO_163,BO_072,4,TRUE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,2-Jun,Double-check flowering data
243,8,19L,G1,BO_163,BO_072,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
243,8,19R,G2,BO_143,BO_152,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
243,8,19R,G2,BO_143,BO_152,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
243,8,19R,G2,BO_143,BO_152,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
243,8,19R,G2,BO_143,BO_152,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
243,8,19R,G2,BO_143,BO_152,5,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-06-02,28,,2023-05-05,2023-05-17,2023-06-02,,2023-06-02,2023-05-17,,3,,15-Jun,
244,8,20L,G1,BO_188,BO_008,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
244,8,20L,G1,BO_188,BO_008,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
244,8,20L,G1,BO_188,BO_008,3,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,2023-05-05,,,,,,1,,,2-Jun,
244,8,20L,G1,BO_188,BO_008,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
244,8,20L,G1,BO_188,BO_008,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,2023-05-05,,,,,,
244,8,20R,G2,BO_038,BO_137,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
244,8,20R,G2,BO_038,BO_137,2,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,,,,,,15-Jun,fitness chosen remotely
244,8,20R,G2,BO_038,BO_137,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
244,8,20R,G2,BO_038,BO_137,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
244,8,20R,G2,BO_038,BO_137,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
245,8,21L,G1,BO_188,BO_008,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
245,8,21L,G1,BO_188,BO_008,2,TRUE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,2-Jun,
245,8,21L,G1,BO_188,BO_008,3,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,2023-05-05,2023-04-21,,,,,
245,8,21L,G1,BO_188,BO_008,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
245,8,21L,G1,BO_188,BO_008,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
245,8,21R,G1,BO_173,BO_091,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
245,8,21R,G1,BO_173,BO_091,2,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-06-02,42,2023-04-21,,2023-05-17,2023-06-02,,,2023-04-21,,,,15-Jun,
245,8,21R,G1,BO_173,BO_091,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
245,8,21R,G1,BO_173,BO_091,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
245,8,21R,G1,BO_173,BO_091,5,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,2023-05-05,,,,,,
246,8,22L,G1,BO_001,BO_025,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
246,8,22L,G1,BO_001,BO_025,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
246,8,22L,G1,BO_001,BO_025,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
246,8,22L,G1,BO_001,BO_025,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
246,8,22L,G1,BO_001,BO_025,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
246,8,22R,G2,BO_187,BO_135,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
246,8,22R,G2,BO_187,BO_135,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
246,8,22R,G2,BO_187,BO_135,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
246,8,22R,G2,BO_187,BO_135,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
246,8,22R,G2,BO_187,BO_135,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
247,8,23L,G2,BO_038,BO_149,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
247,8,23L,G2,BO_038,BO_149,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
247,8,23L,G2,BO_038,BO_149,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
247,8,23L,G2,BO_038,BO_149,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
247,8,23L,G2,BO_038,BO_149,5,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,2023-05-05,,,,,2023-04-21,4,,,28-Jun,
247,8,23R,G2,BO_106,BO_191,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
247,8,23R,G2,BO_106,BO_191,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
247,8,23R,G2,BO_106,BO_191,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
247,8,23R,G2,BO_106,BO_191,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
247,8,23R,G2,BO_106,BO_191,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
248,8,24L,G2,BO_143,BO_152,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
248,8,24L,G2,BO_143,BO_152,2,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-17,12,,2023-05-05,2023-05-17,,,,2023-05-05,2,,,28-Jun,
248,8,24L,G2,BO_143,BO_152,3,FALSE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,,2023-05-05,,,,2023-05-17,,1,,,,
248,8,24L,G2,BO_143,BO_152,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
248,8,24L,G2,BO_143,BO_152,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
248,8,24R,G1,BO_070,BO_066,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
248,8,24R,G1,BO_070,BO_066,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
248,8,24R,G1,BO_070,BO_066,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
248,8,24R,G1,BO_070,BO_066,4,TRUE,2022-10-31,2022-11-03,2023-05-05,186,183,2023-05-05,0,,2023-05-05,,,,,2023-05-05,1,,,28-Jun,
248,8,24R,G1,BO_070,BO_066,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
249,8,25L,G2,BO_073,BO_070,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
249,8,25L,G2,BO_073,BO_070,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
249,8,25L,G2,BO_073,BO_070,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
249,8,25L,G2,BO_073,BO_070,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
249,8,25L,G2,BO_073,BO_070,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
249,8,25R,G1,BO_163,BO_144,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
249,8,25R,G1,BO_163,BO_144,2,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-17,26,2023-04-21,,2023-05-17,,,,2023-04-21,,1,,,
249,8,25R,G1,BO_163,BO_144,3,FALSE,2022-10-31,2022-11-03,2023-05-17,198,195,2023-05-17,0,,,2023-05-17,,,2023-05-17,,,1,,,
249,8,25R,G1,BO_163,BO_144,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
249,8,25R,G1,BO_163,BO_144,5,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-17,26,2023-04-21,2023-05-05,2023-05-17,,,,2023-05-05,1,1,,28-Jun,
250,9,1L,G2,BO_201,BO_130,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
250,9,1L,G2,BO_201,BO_130,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
250,9,1L,G2,BO_201,BO_130,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
250,9,1L,G2,BO_201,BO_130,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
250,9,1L,G2,BO_201,BO_130,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
250,9,1R,G2,BO_038,BO_149,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
250,9,1R,G2,BO_038,BO_149,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
250,9,1R,G2,BO_038,BO_149,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
250,9,1R,G2,BO_038,BO_149,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
250,9,1R,G2,BO_038,BO_149,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
251,9,2L,G1,BO_149,BO_032,1,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,2023-05-05,,,,2023-05-05,2023-04-21,1,,,,photo taken 4/21. mrked on 6/1
251,9,2L,G1,BO_149,BO_032,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
251,9,2L,G1,BO_149,BO_032,3,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,2023-05-05,,,,,2023-05-05,1,,,15-Jun,
251,9,2L,G1,BO_149,BO_032,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
251,9,2L,G1,BO_149,BO_032,5,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,2023-05-05,,,,,,3,,,,
251,9,2R,G1,BO_073,BO_117,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
251,9,2R,G1,BO_073,BO_117,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
251,9,2R,G1,BO_073,BO_117,3,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,,,,,,,
251,9,2R,G1,BO_073,BO_117,4,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-17,26,2023-04-21,2023-05-05,2023-05-17,,,,,2,1,,,
251,9,2R,G1,BO_073,BO_117,5,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,2023-05-05,,,,2023-05-05,,1,,,,
252,9,3L,G1,BO_173,BO_079,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
252,9,3L,G1,BO_173,BO_079,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
252,9,3L,G1,BO_173,BO_079,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
252,9,3L,G1,BO_173,BO_079,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
252,9,3L,G1,BO_173,BO_079,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
252,9,3R,G1,BO_070,BO_046,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
252,9,3R,G1,BO_070,BO_046,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
252,9,3R,G1,BO_070,BO_046,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
252,9,3R,G1,BO_070,BO_046,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
252,9,3R,G1,BO_070,BO_046,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
253,9,4L,G1,BO_038,BO_137,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
253,9,4L,G1,BO_038,BO_137,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
253,9,4L,G1,BO_038,BO_137,3,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,2023-05-05,,,,2023-05-17,2023-04-21,,,,,
253,9,4L,G1,BO_038,BO_137,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
253,9,4L,G1,BO_038,BO_137,5,TRUE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,15-Jun,
253,9,4R,G2,BO_177,BO_121,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
253,9,4R,G2,BO_177,BO_121,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
253,9,4R,G2,BO_177,BO_121,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
253,9,4R,G2,BO_177,BO_121,4,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-05-05,14,2023-04-21,2023-05-05,,,,,2023-04-21,,,,15-Jun,
253,9,4R,G2,BO_177,BO_121,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
254,9,5L,G1,BO_173,BO_054,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
254,9,5L,G1,BO_173,BO_054,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
254,9,5L,G1,BO_173,BO_054,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
254,9,5L,G1,BO_173,BO_054,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
254,9,5L,G1,BO_173,BO_054,5,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
254,9,5R,G1,BO_096,BO_134,1,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,2023-05-17,2023-04-21,,,,15-Jun,
254,9,5R,G1,BO_096,BO_134,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
254,9,5R,G1,BO_096,BO_134,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
254,9,5R,G1,BO_096,BO_134,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
254,9,5R,G1,BO_096,BO_134,5,FALSE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,,,,,,,
255,9,6L,G1,BO_038,BO_082,1,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
255,9,6L,G1,BO_038,BO_082,2,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
255,9,6L,G1,BO_038,BO_082,3,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
255,9,6L,G1,BO_038,BO_082,4,FALSE,2022-10-31,2022-11-03,,,,,,,,,,,,,,,,,
255,9,6L,G1,BO_038,BO_082,5,TRUE,2022-10-31,2022-11-03,2023-04-21,172,169,2023-04-21,0,2023-04-21,,,,,,2023-04-21,,,,17-May,
